aging_mode,feature_group,horizon_checkups,mae,mean_checkup_k,mean_soh_k,model_level,n_rows,nominal_charge_C_rate,nominal_discharge_C_rate,nominal_temperature_C,parameter_set,profile_label,target,voltage_window_family
cyclic,K1_prior_state_time,1,0.1689844356249362,2.25,0.8956387257381537,MH3_hist_gradient_boosting,16,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,1,0.1866118376773034,2.25,0.8956387257381537,MH3_hist_gradient_boosting,16,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,1,0.1853836548542072,2.25,0.8956387257381537,MH3_hist_gradient_boosting,16,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,persistence,1,0.10545702631578949,6.2894736842105265,0.8394096333310406,MH0_persistence,38,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,prior_slope,1,0.04405410526315788,6.2894736842105265,0.8394096333310406,MH1_prior_slope_linear,38,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,1,0.05305580057425606,6.2894736842105265,0.8394096333310406,MH2_ridge,38,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,1,0.04126067747627997,6.2894736842105265,0.8394096333310406,MH2_ridge,38,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,1,0.08292400395615927,6.2894736842105265,0.8394096333310406,MH2_ridge,38,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,1,0.09972813341202076,6.2894736842105265,0.8394096333310406,MH2_ridge,38,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,1,0.03801207938605213,6.2894736842105265,0.8394096333310406,MH3_hist_gradient_boosting,38,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,1,0.05384521359616214,6.2894736842105265,0.8394096333310406,MH3_hist_gradient_boosting,38,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,1,0.04733432494168273,6.2894736842105265,0.8394096333310406,MH3_hist_gradient_boosting,38,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,1,0.04202827516140715,6.2894736842105265,0.8394096333310406,MH3_hist_gradient_boosting,38,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,persistence,2,0.9680043333333335,0.0,1.0,MH0_persistence,3,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,prior_slope,2,0.9680043333333335,0.0,1.0,MH1_prior_slope_linear,3,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,2,0.8633991495555576,0.0,1.0,MH2_ridge,3,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,2,0.8297876414220481,0.0,1.0,MH2_ridge,3,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,2,0.5677156184271893,0.0,1.0,MH2_ridge,3,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,2,0.34829941466436587,0.0,1.0,MH2_ridge,3,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,2,0.7557355737516555,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,2,0.7589140824118837,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,2,0.2345427542596272,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,2,0.2694523472187358,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,persistence,2,0.8614799999999998,0.0,1.0,MH0_persistence,1,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,prior_slope,2,0.8614799999999998,0.0,1.0,MH1_prior_slope_linear,1,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,2,0.7542459051904025,0.0,1.0,MH2_ridge,1,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,2,0.7233234211149386,0.0,1.0,MH2_ridge,1,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,2,0.4531886644442584,0.0,1.0,MH2_ridge,1,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,2,0.2682534805729171,0.0,1.0,MH2_ridge,1,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,2,0.6779971962482858,0.0,1.0,MH3_hist_gradient_boosting,1,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,2,0.6735974334007939,0.0,1.0,MH3_hist_gradient_boosting,1,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,2,0.2112681045004544,0.0,1.0,MH3_hist_gradient_boosting,1,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,2,0.39217934900260276,0.0,1.0,MH3_hist_gradient_boosting,1,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,persistence,2,0.752523,0.5,0.9793639453848196,MH0_persistence,6,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,prior_slope,2,0.6307396666666666,0.5,0.9793639453848196,MH1_prior_slope_linear,6,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,2,0.6376189386230844,0.5,0.9793639453848196,MH2_ridge,6,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,2,0.5400434974458569,0.5,0.9793639453848196,MH2_ridge,6,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,2,0.32738888367365004,0.5,0.9793639453848196,MH2_ridge,6,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,2,0.31930297273852587,0.5,0.9793639453848196,MH2_ridge,6,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,2,0.48015416930812466,0.5,0.9793639453848196,MH3_hist_gradient_boosting,6,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,2,0.47671150632746,0.5,0.9793639453848196,MH3_hist_gradient_boosting,6,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,2,0.3730015555925604,0.5,0.9793639453848196,MH3_hist_gradient_boosting,6,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,2,0.20800848531548666,0.5,0.9793639453848196,MH3_hist_gradient_boosting,6,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,persistence,2,1.1128433333333334,0.0,1.0,MH0_persistence,3,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,prior_slope,2,1.1128433333333334,0.0,1.0,MH1_prior_slope_linear,3,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,2,1.006879226773972,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,2,0.9746577147295192,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,2,0.7240009802218087,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,2,0.090107994663935,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,2,0.8938787454154763,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,2,0.8968604439578644,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,2,0.46477483257633656,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,2,0.33691417773850496,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,persistence,2,1.1143436666666668,0.0,1.0,MH0_persistence,3,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,prior_slope,2,1.1143436666666668,0.0,1.0,MH1_prior_slope_linear,3,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,2,1.010372652091236,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,2,0.9761124737587977,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,2,0.7135281329979796,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,2,0.06319654236374757,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,2,0.9257001793300287,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,2,0.9216749248564181,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,2,0.6418052674176694,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,2,0.551034518275923,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,persistence,2,0.62557925,1.5,0.9177247314452748,MH0_persistence,12,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,prior_slope,2,0.32529725000000004,1.5,0.9177247314452748,MH1_prior_slope_linear,12,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,2,0.4756832184695126,1.5,0.9177247314452748,MH2_ridge,12,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,2,0.27623443302962153,1.5,0.9177247314452748,MH2_ridge,12,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,2,0.16170313485767057,1.5,0.9177247314452748,MH2_ridge,12,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,2,0.2871695470855989,1.5,0.9177247314452748,MH2_ridge,12,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,2,0.32000396630707995,1.5,0.9177247314452748,MH3_hist_gradient_boosting,12,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,2,0.21970944356357372,1.5,0.9177247314452748,MH3_hist_gradient_boosting,12,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,2,0.16975177594189375,1.5,0.9177247314452748,MH3_hist_gradient_boosting,12,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,2,0.1738866766864818,1.5,0.9177247314452748,MH3_hist_gradient_boosting,12,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,persistence,2,0.829857,0.0,1.0,MH0_persistence,3,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,prior_slope,2,0.829857,0.0,1.0,MH1_prior_slope_linear,3,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,2,0.7217762201688874,0.0,1.0,MH2_ridge,3,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,2,0.6917197815262593,0.0,1.0,MH2_ridge,3,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,2,0.45825144430916803,0.0,1.0,MH2_ridge,3,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,2,0.14248884854781893,0.0,1.0,MH2_ridge,3,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,2,0.6495645712904203,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,2,0.654718870335669,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,2,0.39799167921935447,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,2,0.1747414016740231,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,persistence,2,0.3101198571428572,0.7142857142857143,0.9723951919562533,MH0_persistence,7,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,prior_slope,2,0.18809614285714302,0.7142857142857143,0.9723951919562533,MH1_prior_slope_linear,7,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,2,0.19101567413743162,0.7142857142857143,0.9723951919562533,MH2_ridge,7,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,2,0.12149158649227272,0.7142857142857143,0.9723951919562533,MH2_ridge,7,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,2,0.12939996849194987,0.7142857142857143,0.9723951919562533,MH2_ridge,7,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,2,0.3100991276611199,0.7142857142857143,0.9723951919562533,MH2_ridge,7,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,2,0.09271907873819973,0.7142857142857143,0.9723951919562533,MH3_hist_gradient_boosting,7,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,2,0.1003338087704686,0.7142857142857143,0.9723951919562533,MH3_hist_gradient_boosting,7,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,2,0.10739535069565706,0.7142857142857143,0.9723951919562533,MH3_hist_gradient_boosting,7,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,2,0.10896403339600079,0.7142857142857143,0.9723951919562533,MH3_hist_gradient_boosting,7,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,persistence,2,0.29233780000000004,4.32,0.8724763782204792,MH0_persistence,25,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,prior_slope,2,0.14384748000000008,4.32,0.8724763782204792,MH1_prior_slope_linear,25,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,2,0.15027589568556074,4.32,0.8724763782204792,MH2_ridge,25,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,2,0.12085324124094582,4.32,0.8724763782204792,MH2_ridge,25,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,2,0.1654658686775619,4.32,0.8724763782204792,MH2_ridge,25,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,2,0.2793926716593893,4.32,0.8724763782204792,MH2_ridge,25,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,2,0.1334391824060007,4.32,0.8724763782204792,MH3_hist_gradient_boosting,25,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,2,0.1135133243977491,4.32,0.8724763782204792,MH3_hist_gradient_boosting,25,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,2,0.09518771996205679,4.32,0.8724763782204792,MH3_hist_gradient_boosting,25,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,2,0.09517414084992692,4.32,0.8724763782204792,MH3_hist_gradient_boosting,25,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,persistence,2,0.5056449999999999,1.2,0.9115625255871664,MH0_persistence,10,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,prior_slope,2,0.3467612000000001,1.2,0.9115625255871664,MH1_prior_slope_linear,10,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,2,0.3504027529454314,1.2,0.9115625255871664,MH2_ridge,10,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,2,0.3233102477182574,1.2,0.9115625255871664,MH2_ridge,10,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,2,0.2500507186607224,1.2,0.9115625255871664,MH2_ridge,10,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,2,0.32740686491070925,1.2,0.9115625255871664,MH2_ridge,10,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,2,0.25999003182875813,1.2,0.9115625255871664,MH3_hist_gradient_boosting,10,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,2,0.2713183020758202,1.2,0.9115625255871664,MH3_hist_gradient_boosting,10,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,2,0.21474014111695494,1.2,0.9115625255871664,MH3_hist_gradient_boosting,10,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,2,0.20448779027491054,1.2,0.9115625255871664,MH3_hist_gradient_boosting,10,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,persistence,2,0.48440507692307694,1.7692307692307692,0.9325275041109916,MH0_persistence,13,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,prior_slope,2,0.33506830769230783,1.7692307692307692,0.9325275041109916,MH1_prior_slope_linear,13,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,2,0.3497932204855656,1.7692307692307692,0.9325275041109916,MH2_ridge,13,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,2,0.2963042983440668,1.7692307692307692,0.9325275041109916,MH2_ridge,13,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,2,0.32914243831349094,1.7692307692307692,0.9325275041109916,MH2_ridge,13,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,2,0.3249133697090694,1.7692307692307692,0.9325275041109916,MH2_ridge,13,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,2,0.2957541559049557,1.7692307692307692,0.9325275041109916,MH3_hist_gradient_boosting,13,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,2,0.23382302668440078,1.7692307692307692,0.9325275041109916,MH3_hist_gradient_boosting,13,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,2,0.22973003357085717,1.7692307692307692,0.9325275041109916,MH3_hist_gradient_boosting,13,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,2,0.1998212877402767,1.7692307692307692,0.9325275041109916,MH3_hist_gradient_boosting,13,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,persistence,2,0.19186728571428574,5.828571428571428,0.854107986267529,MH0_persistence,35,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,prior_slope,2,0.0814135142857143,5.828571428571428,0.854107986267529,MH1_prior_slope_linear,35,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,2,0.08084788309610581,5.828571428571428,0.854107986267529,MH2_ridge,35,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,2,0.06746495351942501,5.828571428571428,0.854107986267529,MH2_ridge,35,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,2,0.16784155962308264,5.828571428571428,0.854107986267529,MH2_ridge,35,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,2,0.23128588331644861,5.828571428571428,0.854107986267529,MH2_ridge,35,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,2,0.06863681878312027,5.828571428571428,0.854107986267529,MH3_hist_gradient_boosting,35,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,2,0.15556959718617444,5.828571428571428,0.854107986267529,MH3_hist_gradient_boosting,35,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,2,0.11932630978528476,5.828571428571428,0.854107986267529,MH3_hist_gradient_boosting,35,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,2,0.08740389672383156,5.828571428571428,0.854107986267529,MH3_hist_gradient_boosting,35,1.67,1.0,40.0,64,0,delta_capacity_Ah_h,approx_10_90
cyclic,persistence,3,0.9063746666666667,0.0,1.0,MH0_persistence,3,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,prior_slope,3,0.9063746666666667,0.0,1.0,MH1_prior_slope_linear,3,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,3,0.7603577277807135,0.0,1.0,MH2_ridge,3,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,3,0.7270910768937178,0.0,1.0,MH2_ridge,3,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,3,0.4458080341208192,0.0,1.0,MH2_ridge,3,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,3,0.6390835995860944,0.0,1.0,MH2_ridge,3,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,3,0.6199608508363207,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,3,0.6225029913781174,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,3,0.47364009289597186,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,3,0.5578274137912418,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,persistence,3,0.9423641111111112,1.0,0.9582003458612357,MH0_persistence,9,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,prior_slope,3,0.6665754444444443,1.0,0.9582003458612357,MH1_prior_slope_linear,9,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,3,0.7723796524621324,1.0,0.9582003458612357,MH2_ridge,9,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,3,0.6218710809201754,1.0,0.9582003458612357,MH2_ridge,9,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,3,0.4089102025468214,1.0,0.9582003458612357,MH2_ridge,9,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,3,0.2709611227380145,1.0,0.9582003458612357,MH2_ridge,9,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,3,0.522746960362985,1.0,0.9582003458612357,MH3_hist_gradient_boosting,9,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,3,0.4783280349818624,1.0,0.9582003458612357,MH3_hist_gradient_boosting,9,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,3,0.4403403429309741,1.0,0.9582003458612357,MH3_hist_gradient_boosting,9,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,3,0.28783972481231146,1.0,0.9582003458612357,MH3_hist_gradient_boosting,9,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,persistence,3,0.4686197500000001,0.25,0.9908784567324794,MH0_persistence,4,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,prior_slope,3,0.3881522500000002,0.25,0.9908784567324794,MH1_prior_slope_linear,4,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,3,0.3163333495145734,0.25,0.9908784567324794,MH2_ridge,4,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,3,0.24358043977780391,0.25,0.9908784567324794,MH2_ridge,4,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,3,0.14976089146710814,0.25,0.9908784567324794,MH2_ridge,4,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
