auprc,auroc,brier,ece_10_bin,ece_10_bin_equal_freq,feature_group,heldout_fold,label_policy,model_level,n_test,n_train,split_name,target,test_negative_count,test_positive_count
0.2502721719800417,0.7518919848641211,0.09529716928861566,0.04253634092771613,0.06034695296267261,distance_to_threshold,3,verified_only,B3_logistic_distance_baseline,344,2089,condition_fold,event_within_1_checkup,306,38
0.7718056734694793,0.9487874097007224,0.048097666219902566,0.04736701691368052,0.030101990286880573,W2_nominal,3,verified_only,B6_hist_gradient_boosting_classifier,344,2089,condition_fold,event_within_1_checkup,306,38
0.34330354738405516,0.5,0.18052561521068183,0.09168178832644974,0.11703051421064935,prior_rate,3,verified_only,B0_event_rate_prior,344,2089,condition_fold,event_within_2_checkups,268,76
0.3833060394945536,0.6859780047132757,0.16844254415377097,0.07647926099738445,0.12356088901874379,distance_to_threshold,3,verified_only,B3_logistic_distance_baseline,344,2089,condition_fold,event_within_2_checkups,268,76
0.8294390514991177,0.9328112725844462,0.08851430423812094,0.0874822889916311,0.05964349360272531,W2_nominal,3,verified_only,B6_hist_gradient_boosting_classifier,344,2089,condition_fold,event_within_2_checkups,268,76
0.432117587547488,0.5,0.22623117996247485,0.1190190588575818,0.14933845057722067,prior_rate,3,verified_only,B0_event_rate_prior,344,2089,condition_fold,event_within_3_checkups,239,105
0.4756235127002066,0.677106993424985,0.20582256253116504,0.09524316698061198,0.1466601462805477,distance_to_threshold,3,verified_only,B3_logistic_distance_baseline,344,2089,condition_fold,event_within_3_checkups,239,105
0.8693527709881574,0.931400677425782,0.1108665049878489,0.09733311330629967,0.09019779384126032,W2_nominal,3,verified_only,B6_hist_gradient_boosting_classifier,344,2089,condition_fold,event_within_3_checkups,239,105
0.17987801358087782,0.5,0.07148652469141727,0.007805533700498302,0.04002863012501093,prior_rate,4,verified_only,B0_event_rate_prior,465,1968,condition_fold,event_within_1_checkup,429,36
0.22245136132982699,0.7029914529914529,0.06863808415754766,0.030339151785636818,0.05583639667109533,distance_to_threshold,4,verified_only,B3_logistic_distance_baseline,465,1968,condition_fold,event_within_1_checkup,429,36
0.9235850496477119,0.9902551152551152,0.021168282658039914,0.015647006503375194,0.02140746791009513,W2_nominal,4,verified_only,B6_hist_gradient_boosting_classifier,465,1968,condition_fold,event_within_1_checkup,429,36
0.3575051484343431,0.5,0.13110738908824968,0.015611067400996603,0.07145510971238744,prior_rate,4,verified_only,B0_event_rate_prior,465,1968,condition_fold,event_within_2_checkups,393,72
0.26778702674365834,0.589765337856941,0.1269850819612621,0.02169087120408164,0.10909721221372805,distance_to_threshold,4,verified_only,B3_logistic_distance_baseline,465,1968,condition_fold,event_within_2_checkups,393,72
0.8117666459367385,0.9593228724908114,0.06619802011078098,0.04342618559124425,0.035625801155428315,W2_nominal,4,verified_only,B6_hist_gradient_boosting_classifier,465,1968,condition_fold,event_within_2_checkups,393,72
0.36970236110241333,0.5,0.16772408330028424,0.01219184369263046,0.08186576623830755,prior_rate,4,verified_only,B0_event_rate_prior,465,1968,condition_fold,event_within_3_checkups,366,99
0.32452885215748284,0.586990119777005,0.1626281782543278,0.02814176038442881,0.12606713168814068,distance_to_threshold,4,verified_only,B3_logistic_distance_baseline,465,1968,condition_fold,event_within_3_checkups,366,99
0.8470940303402903,0.9500745156482862,0.09059091259465976,0.06782933887880258,0.06531518449478224,W2_nominal,4,verified_only,B6_hist_gradient_boosting_classifier,465,1968,condition_fold,event_within_3_checkups,366,99
0.1501229182196143,0.5,0.09690186283152256,0.04236467264272016,0.05630852636766881,prior_rate,1,verified_only,B0_event_rate_prior,404,2029,temperature_holdout_fold,event_within_1_checkup,361,43
0.32994184918263597,0.7856728725117568,0.09001685233528424,0.041606665072480654,0.05936194101671721,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,404,2029,temperature_holdout_fold,event_within_1_checkup,361,43
0.8170980542123175,0.9606390517296914,0.042774497766007724,0.05089711066438424,0.031516896720651985,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,404,2029,temperature_holdout_fold,event_within_1_checkup,361,43
0.29422513515447585,0.5,0.17473616419737734,0.08472934528544032,0.10766655768583266,prior_rate,1,verified_only,B0_event_rate_prior,404,2029,temperature_holdout_fold,event_within_2_checkups,318,86
0.3848648296260812,0.651967237092292,0.1628148401712588,0.06888366438947376,0.10542597568377998,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,404,2029,temperature_holdout_fold,event_within_2_checkups,318,86
0.9155274708544892,0.9718626590609917,0.06600281875873805,0.06078642711303821,0.05567637760860373,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,404,2029,temperature_holdout_fold,event_within_2_checkups,318,86
0.387452226873378,0.5,0.2148525128037168,0.10083004357606778,0.13097950997662605,prior_rate,1,verified_only,B0_event_rate_prior,404,2029,temperature_holdout_fold,event_within_3_checkups,288,116
0.4651508350103662,0.6582854406130269,0.19724958629269962,0.07828637597571816,0.13439420025239282,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,404,2029,temperature_holdout_fold,event_within_3_checkups,288,116
0.9560772201526426,0.9799598898467433,0.05978689785649097,0.05439491997757252,0.05550338803314965,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,404,2029,temperature_holdout_fold,event_within_3_checkups,288,116
0.06245496672286031,0.5,0.05486236126098097,0.020450419617879884,0.03153606928159038,prior_rate,2,verified_only,B0_event_rate_prior,848,1585,temperature_holdout_fold,event_within_1_checkup,799,49
0.09289094628938457,0.5712753186380936,0.05464125594043209,0.010378017655752032,0.026168449666884894,distance_to_threshold,2,verified_only,B3_logistic_distance_baseline,848,1585,temperature_holdout_fold,event_within_1_checkup,799,49
0.7250440123928764,0.9342545528849838,0.0317550097280158,0.028572389126434714,0.016917110576545373,W2_nominal,2,verified_only,B6_hist_gradient_boosting_classifier,848,1585,temperature_holdout_fold,event_within_1_checkup,799,49
0.1227730908120388,0.5,0.10388340730807483,0.04090083923575977,0.0654306291292185,prior_rate,2,verified_only,B0_event_rate_prior,848,1585,temperature_holdout_fold,event_within_2_checkups,750,98
0.16164509636209776,0.5278231292517007,0.10496957882783826,0.04365075598052248,0.07895340257626773,distance_to_threshold,2,verified_only,B3_logistic_distance_baseline,848,1585,temperature_holdout_fold,event_within_2_checkups,750,98
0.7720668199495554,0.9371020408163265,0.058566150252845374,0.04569724658130972,0.044352130913413036,W2_nominal,2,verified_only,B6_hist_gradient_boosting_classifier,848,1585,temperature_holdout_fold,event_within_2_checkups,750,98
0.1833072937399654,0.5,0.14537655064846108,0.0455783881911791,0.08987634664603297,prior_rate,2,verified_only,B0_event_rate_prior,848,1585,temperature_holdout_fold,event_within_3_checkups,701,147
0.23543030084915526,0.5331353654157811,0.14788170537610656,0.05015422651916731,0.09402549050183302,distance_to_threshold,2,verified_only,B3_logistic_distance_baseline,848,1585,temperature_holdout_fold,event_within_3_checkups,701,147
0.7930691007496794,0.9332974273875028,0.0864346518550627,0.08207129566141574,0.07359847156385428,W2_nominal,2,verified_only,B6_hist_gradient_boosting_classifier,848,1585,temperature_holdout_fold,event_within_3_checkups,701,147
0.37523324690220344,0.5,0.19333992889987892,0.15450943284641316,0.15450943284641316,prior_rate,1,verified_only,B0_event_rate_prior,148,2285,c_rate_holdout_fold,event_within_1_checkup,116,32
0.41423863995957,0.7850215517241379,0.1749911872645499,0.1354113154968688,0.1482564124471437,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,148,2285,c_rate_holdout_fold,event_within_1_checkup,116,32
0.8825647077733304,0.9496228448275862,0.0978260660035302,0.112989704118059,0.10132315485645325,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,148,2285,c_rate_holdout_fold,event_within_1_checkup,116,32
0.7482357939237279,0.5,0.3409272831670832,0.30901886569282633,0.32052161570761134,prior_rate,1,verified_only,B0_event_rate_prior,148,2285,c_rate_holdout_fold,event_within_2_checkups,84,64
0.5465941940150643,0.5877976190476191,0.31012687677680895,0.2596722567463076,0.2611336876439648,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,148,2285,c_rate_holdout_fold,event_within_2_checkups,84,64
0.942356960215855,0.9539620535714286,0.17869772561152777,0.20665620842627688,0.20410916893695788,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,148,2285,c_rate_holdout_fold,event_within_2_checkups,84,64
0.7787861467825402,0.5,0.3774952988794568,0.35935892128452307,0.3690578981607428,prior_rate,1,verified_only,B0_event_rate_prior,148,2285,c_rate_holdout_fold,event_within_3_checkups,68,80
0.6606802631507463,0.5869485294117647,0.3278794918003189,0.2891044007224195,0.3095410192421927,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,148,2285,c_rate_holdout_fold,event_within_3_checkups,68,80
0.971456916496704,0.9665441176470588,0.15336982969739682,0.19463347515872612,0.195060815149877,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,148,2285,c_rate_holdout_fold,event_within_3_checkups,68,80
0.05526982755990321,0.5,0.046711338923296784,0.03362676724847165,0.03362676724847165,prior_rate,1,verified_only,B0_event_rate_prior,752,1681,profile_holdout_fold,event_within_1_checkup,716,36
0.1104795201327327,0.6431176288019863,0.04564544982461707,0.02549044166851534,0.03955478113754454,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,752,1681,profile_holdout_fold,event_within_1_checkup,716,36
0.7991273175267379,0.9769941030415891,0.037998198669534834,0.0393545359708886,0.0353921227421321,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,752,1681,profile_holdout_fold,event_within_1_checkup,716,36
0.10674569463540826,0.5,0.09110067484212331,0.0672535344969433,0.0672535344969433,prior_rate,1,verified_only,B0_event_rate_prior,752,1681,profile_holdout_fold,event_within_2_checkups,680,72
0.16471267088391936,0.5920138888888888,0.087829187266282,0.06115056958851455,0.06687581573689358,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,752,1681,profile_holdout_fold,event_within_2_checkups,680,72
0.8196269915651134,0.9566993464052288,0.05433466832887364,0.05103156087573835,0.045938076534725106,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,752,1681,profile_holdout_fold,event_within_2_checkups,680,72
0.15871450218879282,0.5,0.13038858325394656,0.08600820180490334,0.08600820180490334,prior_rate,1,verified_only,B0_event_rate_prior,752,1681,profile_holdout_fold,event_within_3_checkups,644,108
0.21412632444642238,0.6098171152518979,0.12481693476881843,0.06628864162533434,0.08826638608255112,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,752,1681,profile_holdout_fold,event_within_3_checkups,644,108
0.8287846397097098,0.9531573498964804,0.077079329447455,0.06546443790814921,0.06747928864831784,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,752,1681,profile_holdout_fold,event_within_3_checkups,644,108
0.1299195507301242,0.5,0.06884678966541245,0.006032369141328042,0.03135989785315032,prior_rate,1,verified_only,B0_event_rate_prior,1130,1303,voltage_window_holdout_fold,event_within_1_checkup,1046,84
0.22152713094273488,0.7701447691887462,0.06629802117732185,0.044594319663880395,0.04328640163579522,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,1130,1303,voltage_window_holdout_fold,event_within_1_checkup,1046,84
0.7898920813821401,0.9737378220886825,0.03656001155369717,0.03506141126639559,0.029422205244769423,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,1130,1303,voltage_window_holdout_fold,event_within_1_checkup,1046,84
0.25639996983298363,0.5,0.12671459228996843,0.012064738282656085,0.06271979570630064,prior_rate,1,verified_only,B0_event_rate_prior,1130,1303,voltage_window_holdout_fold,event_within_2_checkups,962,168
0.3663212811670019,0.6920787545787546,0.12158620080433083,0.02502222658169804,0.07370755535096998,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,1130,1303,voltage_window_holdout_fold,event_within_2_checkups,962,168
0.8343392749839059,0.964514652014652,0.059404427930094844,0.04994492348405789,0.04126009329335299,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,1130,1303,voltage_window_holdout_fold,event_within_2_checkups,962,168
0.3374649539589716,0.5,0.16590213142845106,0.01249736822445141,0.0792704378595345,prior_rate,1,verified_only,B0_event_rate_prior,1130,1303,voltage_window_holdout_fold,event_within_3_checkups,893,237
0.47750574504915494,0.6834828790262756,0.1574517966775642,0.04733785617672727,0.0874504968859281,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,1130,1303,voltage_window_holdout_fold,event_within_3_checkups,893,237
0.8450148972529815,0.9488378905788576,0.08969812970957927,0.08354435500536123,0.08092404960334267,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,1130,1303,voltage_window_holdout_fold,event_within_3_checkups,893,237
0.08781576060796618,0.5,0.0662753864273488,0.0005151356591505535,0.017691732545892368,prior_rate,2,verified_only,B0_event_rate_prior,1191,1242,voltage_window_holdout_fold,event_within_1_checkup,1106,85
0.17811809007922744,0.6411658334219764,0.06534866386287765,0.02608170786408045,0.041348646901760856,distance_to_threshold,2,verified_only,B3_logistic_distance_baseline,1191,1242,voltage_window_holdout_fold,event_within_1_checkup,1106,85
0.7184516917259871,0.9454845229230933,0.03796063365744227,0.03053019824708003,0.03086383504359935,W2_nominal,2,verified_only,B6_hist_gradient_boosting_classifier,1191,1242,voltage_window_holdout_fold,event_within_1_checkup,1106,85
0.17336918418484848,0.5,0.12236435007547414,0.001030271318301107,0.035383465091784735,prior_rate,2,verified_only,B0_event_rate_prior,1191,1242,voltage_window_holdout_fold,event_within_2_checkups,1021,170
0.22878168608514993,0.5757619404274932,0.12186546045506641,0.04028123484512806,0.06014300154031337,distance_to_threshold,2,verified_only,B3_logistic_distance_baseline,1191,1242,voltage_window_holdout_fold,event_within_2_checkups,1021,170
0.6895083235920589,0.9234746788039407,0.08387779786580872,0.05859783721507347,0.059522536469643575,W2_nominal,2,verified_only,B6_hist_gradient_boosting_classifier,1191,1242,voltage_window_holdout_fold,event_within_2_checkups,1021,170
0.23913935816925905,0.5,0.16342040965953136,0.005226396037917219,0.04322880541257499,prior_rate,2,verified_only,B0_event_rate_prior,1191,1242,voltage_window_holdout_fold,event_within_3_checkups,946,245
0.2873187351937681,0.5659187988091643,0.1639387959508432,0.08250113463072209,0.07705762828839732,distance_to_threshold,2,verified_only,B3_logistic_distance_baseline,1191,1242,voltage_window_holdout_fold,event_within_3_checkups,946,245
0.5409730887376017,0.8531367303792553,0.189400148817199,0.19607753820636892,0.19710473026337522,W2_nominal,2,verified_only,B6_hist_gradient_boosting_classifier,1191,1242,voltage_window_holdout_fold,event_within_3_checkups,946,245
0.04028898720095493,0.5,0.035815122943056436,0.03709915676740322,0.04871668615744445,prior_rate,3,verified_only,B0_event_rate_prior,112,2321,voltage_window_holdout_fold,event_within_1_checkup,108,4
0.02827319594713462,0.24537037037037038,0.03536490394870274,0.008279588234293485,0.052471860836034334,distance_to_threshold,3,verified_only,B3_logistic_distance_baseline,112,2321,voltage_window_holdout_fold,event_within_1_checkup,108,4
1.0,1.0,0.022645465274146733,0.0226596308180875,0.025141532600846964,W2_nominal,3,verified_only,B6_hist_gradient_boosting_classifier,112,2321,voltage_window_holdout_fold,event_within_1_checkup,108,4
0.07008836991700432,0.5,0.07183192034365435,0.07419831353480644,0.0974333723148889,prior_rate,3,verified_only,B0_event_rate_prior,112,2321,voltage_window_holdout_fold,event_within_2_checkups,104,8
0.048819566369875965,0.1935096153846154,0.07200838986861811,0.09048537397609069,0.12972619574987115,distance_to_threshold,3,verified_only,B3_logistic_distance_baseline,112,2321,voltage_window_holdout_fold,event_within_2_checkups,104,8
0.5845486111111112,0.8449519230769231,0.047622448903256766,0.04390089666960304,0.049170765818046185,W2_nominal,3,verified_only,B6_hist_gradient_boosting_classifier,112,2321,voltage_window_holdout_fold,event_within_2_checkups,104,8
0.10040943845288072,0.5,0.10576879244627457,0.10052625100018465,0.14422662645411458,prior_rate,3,verified_only,B0_event_rate_prior,112,2321,voltage_window_holdout_fold,event_within_3_checkups,100,12
0.07276901412094738,0.20333333333333334,0.11069542268715869,0.08329962090468626,0.1998946865864535,distance_to_threshold,3,verified_only,B3_logistic_distance_baseline,112,2321,voltage_window_holdout_fold,event_within_3_checkups,100,12
0.5714541611663823,0.8970833333333333,0.07041184943907018,0.06775914708425149,0.07122399661461437,W2_nominal,3,verified_only,B6_hist_gradient_boosting_classifier,112,2321,voltage_window_holdout_fold,event_within_3_checkups,100,12
