capacity_abs_residual,capacity_residual,cold_c_rate_subgroup,delta_pulse_10ms_resistance,delta_pulse_1s_resistance,feature_group,model_level,nominal_temperature_C,parameter_set,split_name,target,voltage_window_family
0.009207030295788704,-0.009207030295788704,False,-0.0005180000000000011,-0.0004849999999999993,F2_state_exposure,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.04358998437964767,0.04358998437964767,False,0.001004999999999999,0.0011560000000000042,F2_state_exposure,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.07234334588873563,0.07234334588873563,False,0.0010350000000000012,0.0007829999999999955,F2_state_exposure,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.11315635450628186,0.11315635450628186,False,0.0018749999999999982,0.0026720000000000008,F2_state_exposure,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.029513483289691583,0.029513483289691583,False,-0.0009260000000000032,-0.00041600000000000317,F2_state_exposure,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,delta_capacity_Ah,approx_0_100
0.049186044947764795,-0.049186044947764795,False,0.0012500000000000011,0.0025200000000000014,F2_state_exposure,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,delta_capacity_Ah,approx_0_100
0.05352406781560756,0.05352406781560756,False,0.0028569999999999984,0.003115000000000003,F2_state_exposure,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,delta_capacity_Ah,approx_0_100
0.029043483289691613,0.029043483289691613,False,-0.0005999999999999998,0.00017399999999999707,F2_state_exposure,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,delta_capacity_Ah,approx_0_100
0.02255270767154749,-0.02255270767154749,False,0.0010499999999999989,0.0015919999999999997,F2_state_exposure,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,delta_capacity_Ah,approx_0_100
0.017986067815607715,0.017986067815607715,False,0.002151,0.002749999999999999,F2_state_exposure,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,delta_capacity_Ah,approx_0_100
0.02324748328969148,0.02324748328969148,False,-1.6999999999999654e-05,0.0005989999999999988,F2_state_exposure,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,delta_capacity_Ah,approx_0_100
0.05965604494776455,-0.05965604494776455,False,0.0010139999999999975,0.0012060000000000022,F2_state_exposure,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,delta_capacity_Ah,approx_0_100
0.01604875078258594,0.01604875078258594,False,0.0010500000000000023,0.002692,F2_state_exposure,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,delta_capacity_Ah,approx_0_100
0.06213235136943587,-0.06213235136943587,False,0.0012279999999999965,0.002267999999999999,F2_state_exposure,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,delta_capacity_Ah,approx_0_100
0.02103413256798413,-0.02103413256798413,False,0.000619999999999999,0.001361000000000001,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.05262884357602933,0.05262884357602933,False,0.0010290000000000021,0.0010950000000000022,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.02620996396048872,0.02620996396048872,False,0.0002480000000000017,0.0016269999999999965,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.06106947687345743,0.06106947687345743,False,0.001469999999999999,0.0013649999999999982,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.9129324849193995,0.9129324849193995,False,0.011520999999999993,0.015223000000000004,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.013497132567984002,-0.013497132567984002,False,-0.0004840000000000018,-0.00011400000000000299,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.04161284391770943,0.04161284391770943,False,0.00019500000000000073,0.001183,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.02938206352482743,0.02938206352482743,False,0.0012379999999999995,0.0011570000000000018,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.0124681325679845,-0.0124681325679845,False,-0.0008169999999999983,-0.0008660000000000022,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.049707544690476016,0.049707544690476016,False,0.0013650000000000016,0.002007000000000002,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.00753506352482726,0.00753506352482726,False,0.0015410000000000007,0.001802999999999999,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.053925328077498,-0.053925328077498,False,0.00021899999999999697,0.0008269999999999979,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.05066648619271856,0.05066648619271856,False,0.0015480000000000008,0.0020250000000000025,F2_state_exposure,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,delta_capacity_Ah,approx_10_100
0.012212093356540096,-0.012212093356540096,False,-0.0012400000000000015,-0.0008530000000000031,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.020212984379647247,0.020212984379647247,False,0.0009830000000000012,0.0019340000000000017,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.015532565260807485,0.015532565260807485,False,0.0008900000000000019,0.00047499999999999626,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.006654401943756327,-0.006654401943756327,False,-1.5999999999998654e-05,0.0005560000000000009,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.01221226964535585,-0.01221226964535585,False,0.0004149999999999987,-3.399999999999584e-05,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.005980252331302234,-0.005980252331302234,False,0.0008479999999999981,0.0012199999999999989,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.012868227871872119,0.012868227871872119,False,-0.0002539999999999973,0.0008209999999999988,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.01095613145523449,0.01095613145523449,False,0.0005140000000000006,0.0004860000000000003,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.03182423085566918,-0.03182423085566918,False,-0.00010600000000000193,0.0008620000000000017,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.040893260568110504,-0.040893260568110504,False,0.0004060000000000001,0.0006259999999999981,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.017921141584314744,0.017921141584314744,False,0.0003589999999999982,0.0007279999999999995,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.02088227985048623,0.02088227985048623,False,0.00019800000000000026,0.0006960000000000022,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.01174386570420944,0.01174386570420944,False,0.001396999999999999,0.0011939999999999971,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.0742189604302298,0.0742189604302298,False,0.003005000000000004,0.004628000000000004,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.08702886885886402,0.08702886885886402,False,0.004059999999999998,0.0043229999999999935,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.01699209335654077,-0.01699209335654077,False,-0.0009940000000000018,-0.0001439999999999983,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.016912069115971318,0.016912069115971318,False,0.0010860000000000002,0.0008449999999999985,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.006187565260807326,0.006187565260807326,False,0.0008550000000000016,0.0011580000000000028,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.009286557820949039,0.009286557820949039,False,-0.00028299999999999853,0.0009340000000000008,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.041527121640107044,0.041527121640107044,False,0.0002129999999999979,0.0001250000000000001,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.01076762326765459,0.01076762326765459,False,0.0008220000000000033,0.0013619999999999986,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.0038702894944568703,-0.0038702894944568703,False,0.00024899999999999575,-0.00015899999999999942,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.052514955434502526,0.052514955434502526,False,0.0004330000000000028,0.0013119999999999972,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.008841230855669652,-0.008841230855669652,False,7.999999999999674e-05,-4.399999999999543e-05,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.04332931050769241,-0.04332931050769241,False,0.0010250000000000016,0.002346999999999995,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.029020600448414785,0.029020600448414785,False,0.001082000000000003,0.0013750000000000012,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.04479083280487271,0.04479083280487271,False,5.8999999999996555e-05,0.0006460000000000007,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.005046382207997427,0.005046382207997427,False,0.001964999999999998,0.0024020000000000014,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.04220413256798426,-0.04220413256798426,False,-0.0004940000000000014,-0.0004799999999999978,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.029658991482395772,0.029658991482395772,False,0.000786000000000002,0.0017779999999999983,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.02594207701470129,0.02594207701470129,False,-0.00014400000000000177,0.0009039999999999986,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.0276958857497053,-0.0276958857497053,False,0.0008230000000000008,0.0007220000000000004,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.00960824826469904,0.00960824826469904,False,0.0016910000000000015,0.0015769999999999985,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.1140705574013155,-0.1140705574013155,False,-0.00014200000000000323,0.00034299999999999956,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.1997596536796007,-0.1997596536796007,False,0.0010280000000000011,0.0015600000000000024,F2_state_exposure,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,delta_capacity_Ah,approx_10_90
0.24086614565938458,0.24086614565938458,True,0.00383,0.004786000000000002,F3_state_nominal,L2_hist_gradient_boosting,0.0,20,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.07995754396779597,0.07995754396779597,True,0.007999,0.007965,F3_state_nominal,L2_hist_gradient_boosting,0.0,20,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.23384614565938477,0.23384614565938477,True,0.003950000000000002,0.005258000000000002,F3_state_nominal,L2_hist_gradient_boosting,0.0,20,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.13194393172140262,0.13194393172140262,True,0.007864999999999997,0.008072,F3_state_nominal,L2_hist_gradient_boosting,0.0,20,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.23789016658581685,0.23789016658581685,True,0.004160999999999998,0.004367999999999997,F3_state_nominal,L2_hist_gradient_boosting,0.0,20,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.11949416233308008,0.11949416233308008,True,0.007213000000000001,0.007949999999999999,F3_state_nominal,L2_hist_gradient_boosting,0.0,20,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.16970887838816706,0.16970887838816706,True,0.0036530000000000035,0.0032499999999999994,F3_state_nominal,L2_hist_gradient_boosting,0.0,24,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.15555087838816695,0.15555087838816695,True,0.0037669999999999995,0.0039020000000000027,F3_state_nominal,L2_hist_gradient_boosting,0.0,24,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.09025253042603243,0.09025253042603243,True,0.006857000000000002,0.007117999999999999,F3_state_nominal,L2_hist_gradient_boosting,0.0,24,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.2004263987835988,0.2004263987835988,True,0.003237999999999998,0.0034000000000000002,F3_state_nominal,L2_hist_gradient_boosting,0.0,24,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.022744671651279802,-0.022744671651279802,True,0.0001239999999999991,-0.00038599999999999746,F3_state_nominal,L2_hist_gradient_boosting,0.0,28,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.30508686776173377,0.30508686776173377,True,0.005776,0.006926999999999999,F3_state_nominal,L2_hist_gradient_boosting,0.0,28,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.05507247625316802,-0.05507247625316802,True,0.003013000000000002,0.0025239999999999985,F3_state_nominal,L2_hist_gradient_boosting,0.0,28,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.01236531410626629,-0.01236531410626629,True,0.0018330000000000013,0.0021459999999999986,F3_state_nominal,L2_hist_gradient_boosting,0.0,28,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.19724487091263843,0.19724487091263843,True,0.0035110000000000002,0.003882,F3_state_nominal,L2_hist_gradient_boosting,0.0,28,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.01980953602034674,-0.01980953602034674,True,0.004428999999999999,0.004775999999999999,F3_state_nominal,L2_hist_gradient_boosting,0.0,28,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.01621967165127991,-0.01621967165127991,True,0.0005560000000000009,0.0006850000000000016,F3_state_nominal,L2_hist_gradient_boosting,0.0,28,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.30617833629108615,0.30617833629108615,True,0.006772999999999998,0.0066349999999999985,F3_state_nominal,L2_hist_gradient_boosting,0.0,28,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.01802083910140384,-0.01802083910140384,True,0.0020090000000000004,0.002850000000000002,F3_state_nominal,L2_hist_gradient_boosting,0.0,28,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.16683327613698706,0.16683327613698706,True,0.002368000000000002,0.002245999999999998,F3_state_nominal,L2_hist_gradient_boosting,10.0,32,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.3499173562669906,0.3499173562669906,True,0.011040000000000001,0.010811000000000001,F3_state_nominal,L2_hist_gradient_boosting,10.0,32,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.19326325983811543,0.19326325983811543,True,0.002030999999999998,0.0017519999999999966,F3_state_nominal,L2_hist_gradient_boosting,10.0,32,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.3337037377574674,0.3337037377574674,True,0.010407,0.011296000000000004,F3_state_nominal,L2_hist_gradient_boosting,10.0,32,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.14492425983811552,0.14492425983811552,True,0.001735000000000004,0.0021080000000000022,F3_state_nominal,L2_hist_gradient_boosting,10.0,32,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.3581456511176546,0.3581456511176546,True,0.011654000000000001,0.012029000000000005,F3_state_nominal,L2_hist_gradient_boosting,10.0,32,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.06970930685488197,0.06970930685488197,True,0.000503,0.001127999999999997,F3_state_nominal,L2_hist_gradient_boosting,10.0,36,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.4992615911039944,0.4992615911039944,True,0.010418,0.011245000000000002,F3_state_nominal,L2_hist_gradient_boosting,10.0,36,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.10670566439989537,0.10670566439989537,True,0.0015960000000000002,0.0012040000000000002,F3_state_nominal,L2_hist_gradient_boosting,10.0,36,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.5500270214271867,0.5500270214271867,True,0.011939000000000002,0.013199000000000006,F3_state_nominal,L2_hist_gradient_boosting,10.0,36,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.08313282725031357,0.08313282725031357,True,0.0012089999999999983,0.0006360000000000011,F3_state_nominal,L2_hist_gradient_boosting,10.0,36,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.5411587656591985,0.5411587656591985,True,0.011478000000000002,0.012972999999999995,F3_state_nominal,L2_hist_gradient_boosting,10.0,36,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.000474208059586978,0.000474208059586978,True,-0.0005780000000000056,-0.0009019999999999966,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.010226586664546122,-0.010226586664546122,True,0.0015900000000000011,0.002245999999999998,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.09047419123500422,0.09047419123500422,True,0.0007260000000000044,0.0011350000000000006,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.1458312984152892,0.1458312984152892,True,0.0050089999999999996,0.005017999999999998,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.11159019052421515,-0.11159019052421515,True,0.003783999999999999,0.003962,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.0021977071212018195,0.0021977071212018195,True,0.0010860000000000002,0.00102,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.12494436867126835,0.12494436867126835,True,0.0007749999999999979,0.000893999999999999,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.07590627525277016,0.07590627525277016,True,0.004771000000000001,0.004747000000000001,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.2064882891211426,0.2064882891211426,True,0.005628000000000001,0.006152000000000001,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.009410386665898773,-0.009410386665898773,True,-0.0009480000000000009,-8.500000000000174e-05,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.015248418075003656,0.015248418075003656,True,0.0014490000000000024,0.0016219999999999984,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.18886971355087345,0.18886971355087345,True,0.003941999999999998,0.004462000000000001,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.15845221467502957,0.15845221467502957,True,0.0070230000000000015,0.006933000000000005,F3_state_nominal,L2_hist_gradient_boosting,10.0,40,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.02825740752545558,0.02825740752545558,False,0.0004609999999999996,0.0006379999999999997,F3_state_nominal,L2_hist_gradient_boosting,25.0,44,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.24720966473511874,0.24720966473511874,False,0.005651,0.006376,F3_state_nominal,L2_hist_gradient_boosting,25.0,44,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.030342407525455695,0.030342407525455695,False,0.000388999999999997,0.0010900000000000007,F3_state_nominal,L2_hist_gradient_boosting,25.0,44,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.024380649355312922,0.024380649355312922,False,0.0005270000000000032,0.0002599999999999998,F3_state_nominal,L2_hist_gradient_boosting,25.0,44,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.44565259175639005,0.44565259175639005,False,0.007010999999999996,0.008739000000000004,F3_state_nominal,L2_hist_gradient_boosting,25.0,44,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.027432762226405227,-0.027432762226405227,False,-0.0010289999999999987,-0.0008959999999999975,F3_state_nominal,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.025702814910453675,0.025702814910453675,False,0.0015730000000000015,0.0018819999999999983,F3_state_nominal,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.199265406407378,0.199265406407378,False,0.0023129999999999956,0.002680000000000002,F3_state_nominal,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.02100112463718684,-0.02100112463718684,False,-4.49999999999999e-05,0.00022099999999999898,F3_state_nominal,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.016573903857572958,0.016573903857572958,False,-0.00016900000000000248,0.0008030000000000016,F3_state_nominal,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.013966316700928072,0.013966316700928072,False,0.0007980000000000036,0.00028800000000000006,F3_state_nominal,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.05679693997901447,0.05679693997901447,False,0.0006899999999999962,0.0020659999999999984,F3_state_nominal,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.027820762226405282,-0.027820762226405282,False,-0.0004420000000000014,-0.00019299999999999873,F3_state_nominal,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.0288786196754649,0.0288786196754649,False,0.0014389999999999993,0.0015359999999999992,F3_state_nominal,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.24286639463580606,0.24286639463580606,False,0.0029090000000000053,0.004230000000000001,F3_state_nominal,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.024479791940413165,-0.024479791940413165,False,-0.000733000000000001,0.00013499999999999623,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.03041797565994253,0.03041797565994253,False,-0.00016599999999999948,1.9000000000001654e-05,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.005748624327140739,0.005748624327140739,False,0.0013279999999999993,0.0010170000000000005,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.007667231911799188,0.007667231911799188,False,-0.00011399999999999605,6.899999999999962e-05,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.013638986936287179,0.013638986936287179,False,0.001003999999999998,0.0017020000000000021,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.018511926230369458,0.018511926230369458,False,-1.9999999999999185e-05,9.999999999999593e-05,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.01890929766012217,-0.01890929766012217,False,0.00027399999999999994,0.00015300000000000383,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.03523270571270354,0.03523270571270354,False,0.000506999999999997,0.001114999999999998,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.02958564150319143,0.02958564150319143,False,0.001017000000000004,0.0010860000000000002,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.07270186257470579,0.07270186257470579,False,0.0016979999999999947,0.0020939999999999986,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.006460173448118667,-0.006460173448118667,False,0.0032990000000000033,0.004295000000000004,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.05056912524969759,0.05056912524969759,False,0.0025009999999999998,0.002675999999999998,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.28825233841871145,-0.28825233841871145,False,0.001462999999999999,0.002046000000000006,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.02955837770100711,-0.02955837770100711,False,-0.0010040000000000014,-0.000726000000000001,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.0385509624117355,0.0385509624117355,False,0.0010509999999999999,0.0010009999999999984,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.009174624327140446,0.009174624327140446,False,0.00036399999999999974,0.0007200000000000019,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.01432517006712919,0.01432517006712919,False,0.00010800000000000046,0.00026199999999999835,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.017106986936286983,0.017106986936286983,False,0.0004730000000000012,0.001080000000000001,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.07985127751761834,0.07985127751761834,False,0.00021200000000000038,0.0006950000000000012,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.05719542207292472,0.05719542207292472,False,0.0030769999999999964,0.0030589999999999992,F3_state_nominal,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
