capacity_abs_residual,capacity_residual,cell_id,checkup_k,checkup_k_next,cold_c_rate_subgroup,delta_pulse_10ms_resistance,delta_pulse_1s_resistance,nominal_charge_C_rate,nominal_temperature_C,parameter_set,split_name,voltage_window_family
0.0007870707072532438,-0.0007870707072532438,P008_1,17,18,False,-0.0005240000000000036,-0.0010100000000000005,0.0,10.0,8,condition_fold,calendar_soc_100
0.0002060707072533011,-0.0002060707072533011,P008_1,18,19,False,0.0011810000000000015,0.0006250000000000006,0.0,10.0,8,condition_fold,calendar_soc_100
0.0005897158219561379,-0.0005897158219561379,P008_1,19,20,False,-0.00034,0.00048100000000000226,0.0,10.0,8,condition_fold,calendar_soc_100
0.000873715821956755,-0.000873715821956755,P008_1,20,21,False,-0.00040699999999999764,-0.00037700000000000233,0.0,10.0,8,condition_fold,calendar_soc_100
0.0005373786270007619,-0.0005373786270007619,P008_1,21,22,False,0.0006309999999999996,0.0004970000000000009,0.0,10.0,8,condition_fold,calendar_soc_100
0.0010165839279725267,0.0010165839279725267,P008_1,22,23,False,-0.00046600000000000114,-0.00023199999999999957,0.0,10.0,8,condition_fold,calendar_soc_100
0.0010200012025619364,-0.0010200012025619364,P008_1,23,24,False,-0.0002280000000000025,2.5000000000000716e-05,0.0,10.0,8,condition_fold,calendar_soc_100
0.0016590012025624367,-0.0016590012025624367,P008_1,24,25,False,0.0002570000000000003,9.299999999999933e-05,0.0,10.0,8,condition_fold,calendar_soc_100
0.0005650012025618422,-0.0005650012025618422,P008_1,25,26,False,0.00027900000000000147,0.0002459999999999997,0.0,10.0,8,condition_fold,calendar_soc_100
0.005773998797437808,0.005773998797437808,P008_1,26,27,False,0.00016399999999999748,0.0001260000000000011,0.0,10.0,8,condition_fold,calendar_soc_100
0.007002936046498683,0.007002936046498683,P008_1,27,28,False,0.000619000000000005,0.0004420000000000014,0.0,10.0,8,condition_fold,calendar_soc_100
0.005668311140520566,0.005668311140520566,P008_2,0,1,False,-0.00017000000000000348,0.0005560000000000009,0.0,10.0,8,condition_fold,calendar_soc_100
0.0005848000000432986,0.0005848000000432986,P008_2,1,2,False,-0.0008149999999999998,-0.0011789999999999995,0.0,10.0,8,condition_fold,calendar_soc_100
0.001142684189917316,0.001142684189917316,P008_2,2,3,False,0.0009150000000000026,0.0008000000000000021,0.0,10.0,8,condition_fold,calendar_soc_100
0.003403024494246884,0.003403024494246884,P008_2,3,4,False,9.99999999999994e-05,-0.00016200000000000242,0.0,10.0,8,condition_fold,calendar_soc_100
0.0021288344903084323,0.0021288344903084323,P008_2,4,5,False,-3.700000000000231e-05,0.0005549999999999999,0.0,10.0,8,condition_fold,calendar_soc_100
0.0017589319064691376,0.0017589319064691376,P008_2,5,6,False,-0.00013099999999999917,-7.000000000000062e-06,0.0,10.0,8,condition_fold,calendar_soc_100
0.0006167442782448792,0.0006167442782448792,P008_2,6,7,False,0.0003449999999999981,0.0005339999999999998,0.0,10.0,8,condition_fold,calendar_soc_100
0.0024810338508242033,0.0024810338508242033,P008_2,7,8,False,-0.00022599999999999704,-0.0011379999999999967,0.0,10.0,8,condition_fold,calendar_soc_100
0.000791974964901786,0.000791974964901786,P008_2,8,9,False,0.00045299999999999854,0.0006329999999999981,0.0,10.0,8,condition_fold,calendar_soc_100
0.00020897496490156382,0.00020897496490156382,P008_2,9,10,False,6.199999999999956e-05,0.0003610000000000002,0.0,10.0,8,condition_fold,calendar_soc_100
0.0009532167454328402,0.0009532167454328402,P008_2,10,11,False,-0.00021399999999999544,-0.0002730000000000024,0.0,10.0,8,condition_fold,calendar_soc_100
0.0005586082306469082,0.0005586082306469082,P008_2,11,12,False,5.7999999999999025e-05,0.0008580000000000011,0.0,10.0,8,condition_fold,calendar_soc_100
