capacity_abs_residual,capacity_residual,cell_id,checkup_k,checkup_k_next,cold_c_rate_subgroup,delta_pulse_10ms_resistance,delta_pulse_1s_resistance,nominal_charge_C_rate,nominal_temperature_C,parameter_set,split_name,voltage_window_family
0.019286694962408646,0.019286694962408646,P064_1,10,11,False,0.0003589999999999982,0.0007279999999999995,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.01564570735813975,0.01564570735813975,P064_1,11,12,False,0.00019800000000000026,0.0006960000000000022,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.029179103963617337,0.029179103963617337,P064_1,12,13,False,0.001396999999999999,0.0011939999999999971,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.13985556282718692,0.13985556282718692,P064_1,13,14,False,0.003005000000000004,0.004628000000000004,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.07500510027149176,0.07500510027149176,P064_1,14,15,False,0.004059999999999998,0.0043229999999999935,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.013675159716906027,-0.013675159716906027,P064_2,0,1,False,-0.0009940000000000018,-0.0001439999999999983,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.005709862243330921,0.005709862243330921,P064_2,1,2,False,0.0010860000000000002,0.0008449999999999985,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.006120265904134392,0.006120265904134392,P064_2,2,3,False,0.0008550000000000016,0.0011580000000000028,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.009004640009955711,-0.009004640009955711,P064_2,3,4,False,-0.00028299999999999853,0.0009340000000000008,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.024827613339113874,0.024827613339113874,P064_2,4,5,False,0.0002129999999999979,0.0001250000000000001,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.012139034642501212,0.012139034642501212,P064_2,5,6,False,0.0008220000000000033,0.0013619999999999986,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.020327289450829955,-0.020327289450829955,P064_2,6,7,False,0.00024899999999999575,-0.00015899999999999942,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.06792670346664398,-0.06792670346664398,P064_2,7,8,False,0.0004330000000000028,0.0013119999999999972,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.0649973437203859,-0.0649973437203859,P064_2,8,9,False,7.999999999999674e-05,-4.399999999999543e-05,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.04718424309943803,-0.04718424309943803,P064_2,9,10,False,0.0010250000000000016,0.002346999999999995,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.11915794075072794,-0.11915794075072794,P064_2,10,11,False,0.001082000000000003,0.0013750000000000012,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.04651746675394941,0.04651746675394941,P064_2,11,12,False,5.8999999999996555e-05,0.0006460000000000007,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.003760345065729309,0.003760345065729309,P064_2,12,13,False,0.001964999999999998,0.0024020000000000014,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.018589227642153983,-0.018589227642153983,P064_3,0,1,False,-0.0004940000000000014,-0.0004799999999999978,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.022989288288588927,0.022989288288588927,P064_3,1,2,False,0.000786000000000002,0.0017779999999999983,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.027149993418782437,0.027149993418782437,P064_3,2,3,False,-0.00014400000000000177,0.0009039999999999986,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.0421894126967266,-0.0421894126967266,P064_3,3,4,False,0.0008230000000000008,0.0007220000000000004,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.023740999362391157,0.023740999362391157,P064_3,4,5,False,0.0016910000000000015,0.0015769999999999985,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.07060455893859308,-0.07060455893859308,P064_3,5,6,False,-0.00014200000000000323,0.00034299999999999956,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.10050049807101091,-0.10050049807101091,P064_3,6,7,False,0.0010280000000000011,0.0015600000000000024,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
