artifact,split_name,target,horizon_checkups,model_level,feature_group,contrast_family,retention_fraction,rows_retained,contrasts_retained,sign_evaluable_rows,sign_correct_rows,sign_accuracy,mean_effect_abs_error,mean_support_score,median_nearest_distance,claim_scope
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,charge_c_rate,0.25,35,12,35,35,1.0,0.22748141493444857,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,1.0,152,12,152,143,0.9407894736842105,0.09878795840147479,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.9,137,12,137,128,0.9343065693430657,0.10625947510570684,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.75,114,11,114,107,0.9385964912280702,0.11610863539198846,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.5,76,7,76,72,0.9473684210526315,0.11527503682992726,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.25,38,4,38,36,0.9473684210526315,0.14487982318239076,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,1.0,1411,95,1411,972,0.6888731396172927,0.08289850875529664,0.4316589493097741,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.9,1270,87,1270,847,0.6669291338582677,0.0807701427868136,0.4389458232617996,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.75,1059,75,1059,655,0.6185080264400378,0.07789266680916762,0.45078536651334045,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.5,706,61,706,492,0.6968838526912181,0.09089181026590484,0.47338665200042057,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.25,353,38,353,337,0.9546742209631728,0.1026745060318207,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,1.0,946,59,946,882,0.9323467230443975,0.05643096411983012,0.4377205754930745,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,0.9,852,56,852,794,0.931924882629108,0.06003692581722737,0.44126629299972486,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,0.75,710,50,710,668,0.9408450704225352,0.06790582850719813,0.44840299249183374,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,0.5,473,41,473,437,0.9238900634249472,0.09415891082469242,0.46985835544696875,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,0.25,237,24,237,217,0.9156118143459916,0.11418623161628783,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,1.0,2647,189,2589,2123,0.8200077249903438,0.09500587617680437,0.4336193061079617,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.9,2383,172,2325,1899,0.8167741935483871,0.09248692769682931,0.4411076779977687,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.75,1986,151,1947,1546,0.7940421160760144,0.09085812510805412,0.45155532157826017,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.5,1324,125,1318,1052,0.7981790591805766,0.11709372419295969,0.47454158459780016,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.25,662,78,658,597,0.9072948328267477,0.15435438678806526,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,1.0,138,23,136,131,0.9632352941176471,0.1668430527485617,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.9,125,22,124,119,0.9596774193548387,0.17513243523153807,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.75,104,21,103,98,0.9514563106796117,0.19753789669661254,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.5,69,15,68,66,0.9705882352941176,0.21105939346994426,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.25,35,12,34,34,1.0,0.28641036075637066,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,1.0,152,12,152,137,0.9013157894736842,0.12954266214914745,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.9,137,12,137,122,0.8905109489051095,0.13472231942422647,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.75,114,11,114,102,0.8947368421052632,0.1450193541408964,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.5,76,7,76,68,0.8947368421052632,0.136838324461371,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.25,38,4,38,34,0.8947368421052632,0.16837626142441042,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,1.0,1411,95,1409,1004,0.7125621007806955,0.09147941155336985,0.4316589493097741,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.9,1270,87,1268,890,0.7018927444794952,0.08846398153595289,0.4389458232617996,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.75,1059,75,1057,692,0.6546830652790918,0.08045548768982451,0.45078536651334045,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.5,706,61,705,492,0.6978723404255319,0.09706090196387772,0.47338665200042057,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.25,353,38,353,317,0.8980169971671388,0.11885091276330134,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,1.0,946,59,892,851,0.9540358744394619,0.084237080985438,0.4377205754930745,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.9,852,56,806,769,0.9540942928039702,0.08784029667541741,0.44126629299972486,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.75,710,50,675,646,0.957037037037037,0.09704748214288052,0.44840299249183374,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.5,473,41,460,435,0.9456521739130435,0.12965832302995817,0.46985835544696875,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.25,237,24,235,227,0.9659574468085106,0.16171548316732112,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,1.0,2874,227,0,0,nan,0.06763291353514266,0.4358869309558762,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.9,2587,210,0,0,nan,0.06700914727483571,0.4436373207116561,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.75,2156,188,0,0,nan,0.06911639146567718,0.45445552289459534,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.5,1437,161,0,0,nan,0.09910838656924148,0.47890889169664363,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.25,719,112,0,0,nan,0.14406709712563745,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,1.0,172,34,0,0,nan,0.18586650290697673,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,0.9,155,33,0,0,nan,0.1957661946236559,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,0.75,129,32,0,0,nan,0.22335172351421187,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,0.5,86,25,0,0,nan,0.24476577519379844,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,0.25,43,20,0,0,nan,0.36854963565891474,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,1.0,164,12,0,0,nan,0.09550388719512196,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.9,148,12,0,0,nan,0.09980367792792794,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.75,123,11,0,0,nan,0.1088794647696477,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.5,82,7,0,0,nan,0.10140544715447154,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.25,41,4,0,0,nan,0.12453499186991869,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,1.0,1522,111,0,0,nan,0.063277373521682,0.4335697909573926,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.9,1370,103,0,0,nan,0.06283391423357665,0.4410637667605232,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.75,1142,90,0,0,nan,0.061687096322241695,0.45320478307808765,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.5,761,76,0,0,nan,0.08655712965396409,0.4770470659326522,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.25,381,52,0,0,nan,0.12276748118985127,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,1.0,1016,70,0,0,nan,0.04964286909448819,0.4397811530604221,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.9,915,67,0,0,nan,0.05247548943533697,0.44355605372670126,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.75,762,61,0,0,nan,0.06005274628171478,0.4511806055675027,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.5,508,52,0,0,nan,0.0878876528871391,0.4739795105816639,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.25,254,32,0,0,nan,0.11333356889763778,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,1.0,2874,227,2646,2286,0.8639455782312925,0.05115056396427743,0.4358869309558762,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.9,2587,210,2376,2058,0.8661616161616161,0.05086014714598634,0.4436373207116561,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.75,2156,188,1967,1696,0.8622267412303,0.05327209245516388,0.45445552289459534,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.5,1437,161,1276,1110,0.8699059561128527,0.07784179413129204,0.47890889169664363,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.25,719,112,607,552,0.9093904448105437,0.11620720653685673,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,1.0,172,34,138,135,0.9782608695652174,0.13816112112403103,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.9,155,33,122,120,0.9836065573770492,0.14703145913978496,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.75,129,32,97,96,0.9896907216494846,0.17112943410852716,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.5,86,25,61,61,1.0,0.18362827519379846,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.25,43,20,23,23,1.0,0.30689451937984497,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,1.0,164,12,152,134,0.881578947368421,0.06812563719512194,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.9,148,12,136,118,0.8676470588235294,0.07269125900900898,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.75,123,11,112,101,0.9017857142857143,0.0766376788617886,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.5,82,7,75,66,0.88,0.06765871544715446,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.25,41,4,37,32,0.8648648648648649,0.09133486178861783,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,1.0,1522,111,1411,1188,0.8419560595322466,0.04714188556723609,0.4335697909573926,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.9,1370,103,1267,1072,0.846093133385951,0.04662272274939173,0.4410637667605232,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.75,1142,90,1052,883,0.8393536121673004,0.045976942206655,0.45320478307808765,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.5,761,76,685,582,0.8496350364963504,0.06667718396846255,0.4770470659326522,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.25,381,52,329,300,0.9118541033434651,0.0987658985126859,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,1.0,1016,70,945,829,0.8772486772486773,0.039685485892388433,0.4397811530604221,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.9,915,67,847,742,0.8760330578512396,0.04292153278688523,0.44355605372670126,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.75,762,61,700,606,0.8657142857142858,0.05014912117235344,0.4511806055675027,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.5,508,52,456,403,0.8837719298245614,0.07358299999999998,0.4739795105816639,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.25,254,32,222,202,0.9099099099099099,0.09472448359580052,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,1.0,2874,227,2874,1964,0.6833681280445373,0.07115363835947265,0.4358869309558762,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.9,2587,210,2587,1760,0.680324700425203,0.07208052555837807,0.4436373207116561,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.75,2156,188,2156,1426,0.6614100185528757,0.07697286127930596,0.45445552289459534,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.5,1437,161,1437,1102,0.7668754349338901,0.09997570950486759,0.47890889169664363,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.25,719,112,719,624,0.8678720445062587,0.12259264360762362,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,1.0,172,34,172,171,0.9941860465116279,0.18695471772746466,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,0.9,155,33,155,154,0.9935483870967742,0.18796043380963848,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,0.75,129,32,129,128,0.9922480620155039,0.19184049507029677,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,0.5,86,25,86,85,0.9883720930232558,0.19995957599352043,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,0.25,43,20,43,42,0.9767441860465116,0.23757614053932458,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,1.0,164,12,164,133,0.8109756097560976,0.06778061947859466,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,0.9,148,12,148,117,0.7905405405405406,0.07291526858641666,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,0.75,123,11,123,97,0.7886178861788617,0.07773300287774762,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,0.5,82,7,82,63,0.7682926829268293,0.0704784808302942,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,0.25,41,4,41,33,0.8048780487804879,0.09479930310565139,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,1.0,1522,111,1522,815,0.5354796320630749,0.07259542684939982,0.4335697909573926,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.9,1370,103,1370,723,0.5277372262773723,0.07291505494722844,0.4410637667605232,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.75,1142,90,1142,597,0.5227670753064798,0.07387235120607316,0.45320478307808765,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.5,761,76,761,544,0.7148488830486203,0.0841946431204503,0.4770470659326522,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.25,381,52,381,349,0.916010498687664,0.10312485316740767,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,1.0,1016,70,1016,845,0.8316929133858267,0.049934137732996466,0.4397811530604221,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.9,915,67,915,758,0.8284153005464481,0.05405990569505446,0.44355605372670126,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.75,762,61,762,621,0.8149606299212598,0.06279539296781267,0.4511806055675027,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.5,508,52,508,411,0.8090551181102362,0.09076505300233381,0.4739795105816639,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.25,254,32,254,210,0.8267716535433071,0.11686857080925497,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,1.0,2874,227,2790,1830,0.6559139784946236,0.08089233078810659,0.4358869309558762,1.4655878183161186,prospective_supported_contrast_diagnostic
