attribution_arm_id,feature_group,inner_validation_rows,max_inner_train_validation_overlap_count,max_relative_degradation,mean_candidate_condition_mae,mean_gain_vs_r0,model_level,model_setting_id,outer_heldout_fold,outer_split_name,outer_test_condition_count,outer_train_condition_count,outer_train_test_overlap_count,passes_inner_guardrail,schema_version,selected_by_train_only_rule,selection_policy,selection_score,target,weight_strength
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,10,0,0.09444972725837861,0.06909117434037712,-0.00026724188242875055,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.044716969140807354,delta_capacity_Ah,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,10,0,0.18109176316711523,0.07059267207426635,-0.0017687396163179824,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.13286050278343323,delta_capacity_Ah,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,10,0,0.24180071253156327,0.07013117289050906,-0.0013072404325607015,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.19310795296412397,delta_capacity_Ah,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,10,0,0.10145518996955938,0.07588361673977037,-5.294536277147127e-05,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.05150813533233085,capacity_Ah_k1,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,10,0,0.11395922376410211,0.07389663142223733,0.0019340399547615543,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.06202518380934056,capacity_Ah_k1,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,10,0,0.1527991671516401,0.07284475599485622,0.0029859153821426643,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.09981325176949743,capacity_Ah_k1,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,10,0,0.16487385212107508,0.07215656846370991,0.0036741029132889833,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.1111997492077861,capacity_Ah_k1,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,10,0,0.1242903480957026,0.09181499794290601,0.0007907925044779082,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.07349955559122469,capacity_Ah_k1,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,10,0,0.1996494204335552,0.09146900619527601,0.0011367842521078982,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.14851263618144733,capacity_Ah_k1,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,10,0,0.20779117797103894,0.08801948975886048,0.004586300688523436,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.15320487728251547,capacity_Ah_k1,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,10,0,0.3260639435587343,0.08886258499263097,0.0037432054547529474,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.2723207381039814,capacity_Ah_k1,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.0,0.07077282267899801,0.004284425407891011,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,2,voltage_window_holdout_fold,32,44,0,True,gate57.stressor_robust_attribution.v1,True,conservative_guarded,0.004284425407891011,delta_capacity_Ah,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.07524436149952765,0.06994691017936096,0.005110337907528064,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.020134023591999582,delta_capacity_Ah,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.09475159216286928,0.06971956734558443,0.005337680741304594,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.03941391142156469,delta_capacity_Ah,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.11908531793044774,0.0707794559119021,0.0042777921749869215,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.06480752575546082,delta_capacity_Ah,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.06666001414595901,0.08254759894514657,-1.3663609168974982e-06,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.016661380506875906,delta_capacity_Ah,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.11969552259473501,0.08319707115305745,-0.0006508385688277686,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.07034636116356277,delta_capacity_Ah,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.06119582924168533,0.0832014217764845,-0.0006551891922548236,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.011851018433940153,delta_capacity_Ah,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.0968629436405993,0.08422605935984627,-0.0016798267756165802,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.04854277041621588,delta_capacity_Ah,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.2314530965333464,0.09525058399213618,-0.00031659790255423074,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.18176969443590063,capacity_Ah_k1,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.15832354231214285,0.09580423088388829,-0.0008702447943063269,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.10919378710644917,capacity_Ah_k1,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.3795618195189925,0.0979458389655159,-0.003011852875933946,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.3325736723949264,capacity_Ah_k1,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.30315008168714225,0.09653982764293029,-0.0016058415533483329,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.25475592324049057,capacity_Ah_k1,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.2752887914192982,0.10209024417093754,0.001877935660069495,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.2234108557592287,capacity_Ah_k1,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.3306097744328942,0.10209600842005005,0.0018721714109569895,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.27873760302193723,capacity_Ah_k1,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.617384547079667,0.10462965127684058,-0.0006614714458335389,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.5680460185255004,capacity_Ah_k1,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.4725454711523386,0.10474137469695366,-0.0007731948659466317,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,2,voltage_window_holdout_fold,32,44,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.4233186660182852,capacity_Ah_k1,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.03846737058339128,0.08066664318634033,0.002150331537970096,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,3,voltage_window_holdout_fold,16,60,0,True,gate57.stressor_robust_attribution.v1,True,conservative_guarded,0.002150331537970096,delta_capacity_Ah,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.01705299308411285,0.07955904055819898,0.0032579341661114394,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,3,voltage_window_holdout_fold,16,60,0,True,gate57.stressor_robust_attribution.v1,False,conservative_guarded,0.0032579341661114394,delta_capacity_Ah,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.0801139402815261,0.08047437450508121,0.00234260021922921,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,3,voltage_window_holdout_fold,16,60,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.02777134006229689,delta_capacity_Ah,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.1587160697780774,0.0808471025945676,0.0019698721297428403,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,3,voltage_window_holdout_fold,16,60,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.10674619764833455,delta_capacity_Ah,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.06733540983989789,0.07217478340210014,0.0009745963893875354,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,3,voltage_window_holdout_fold,16,60,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.01636081345051035,delta_capacity_Ah,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.08234122239331179,0.07277648031762876,0.0003728994738589033,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,3,voltage_window_holdout_fold,16,60,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.03196832291945288,delta_capacity_Ah,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.1613530583132679,0.07262428110909777,0.0005250986823899025,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,3,voltage_window_holdout_fold,16,60,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.110827959630878,delta_capacity_Ah,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.12147372977993427,0.0719371003883616,0.0012122794031260722,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,3,voltage_window_holdout_fold,16,60,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.0702614503768082,delta_capacity_Ah,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.10738452314160496,0.09010323116985777,0.001373244562076277,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,3,voltage_window_holdout_fold,16,60,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.05601127857952868,capacity_Ah_k1,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.13372598767063934,0.09094665949596646,0.0005298162359675989,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,3,voltage_window_holdout_fold,16,60,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.08319617143467174,capacity_Ah_k1,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.09355400471941604,0.09153681348824257,-6.033775630851072e-05,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,3,voltage_window_holdout_fold,16,60,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.043614342475724543,capacity_Ah_k1,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.06816794685406881,0.09132293653352846,0.0001535391984055709,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,3,voltage_window_holdout_fold,16,60,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.018014407655663235,capacity_Ah_k1,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.07747847937066933,0.08867713783256981,0.0006659281136772942,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,3,voltage_window_holdout_fold,16,60,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.026812551256992036,capacity_Ah_k1,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.03434782455762916,0.08760985060174778,0.0017332153444993192,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,3,voltage_window_holdout_fold,16,60,0,True,gate57.stressor_robust_attribution.v1,True,conservative_guarded,0.0017332153444993192,capacity_Ah_k1,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.01054307580421914,0.08568450206352803,0.0036585638827190767,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,3,voltage_window_holdout_fold,16,60,0,True,gate57.stressor_robust_attribution.v1,False,conservative_guarded,0.0036585638827190767,capacity_Ah_k1,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.04631703491099,0.08607985007285415,0.0032632158733929546,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,3,voltage_window_holdout_fold,16,60,0,True,gate57.stressor_robust_attribution.v1,False,conservative_guarded,0.0032632158733929546,capacity_Ah_k1,1.0
