run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
primary,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F3_state_nominal,F4_state_log_age_scalar,0.08700195376832998,0.08294112664685689,0.0040608271214730846,0.3649106351704061,0.37797056202220625,-0.01305992685180013
primary,L2_hist_gradient_boosting,delta_capacity_Ah,profile_holdout_fold,F1_state_time,F2_state_exposure,0.06993946017756594,0.07912564455475855,-0.00918618437719261,0.23179593867686202,0.25270834610367204,-0.020912407426810026
primary,L2_hist_gradient_boosting,delta_capacity_Ah,profile_holdout_fold,F2_state_exposure,F3_state_nominal,0.07912564455475855,0.08408446502873142,-0.004958820473972864,0.25270834610367204,0.2394742707737046,0.013234075329967454
primary,L2_hist_gradient_boosting,delta_capacity_Ah,profile_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.08408446502873142,0.07512124795465591,0.008963217074075505,0.2394742707737046,0.24362620394592766,-0.004151933172223066
primary,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F1_state_time,F2_state_exposure,0.09985470484621416,0.09832480387851399,0.0015299009677001707,0.4041606659857841,0.3507875228735358,0.05337314311224828
primary,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F2_state_exposure,F3_state_nominal,0.09832480387851399,0.09726116158465165,0.0010636422938623408,0.3507875228735358,0.4075937681450685,-0.05680624527153266
primary,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.09726116158465165,0.09055302836635967,0.006708133218291973,0.4075937681450685,0.2944850183235356,0.1131087498215329
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F1_state_time,F2_state_exposure,0.09392046018332008,0.09435277718993762,-0.00043231700661754136,0.46809616837395557,0.4312929911759312,0.036803177198024395
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F2_state_exposure,F3_state_nominal,0.09435277718993762,0.09144375739352123,0.00290901979641639,0.4312929911759312,0.3985704957756068,0.03272249540032435
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.09144375739352123,0.0911164900883018,0.00032726730521942526,0.3985704957756068,0.3644351882117765,0.03413530756383032
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F1_state_time,F2_state_exposure,0.28675259691810046,0.28928663229066565,-0.002534035372565191,0.4196716435099999,0.41622996069583346,0.003441682814166458
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F2_state_exposure,F3_state_nominal,0.28928663229066565,0.2956784657671652,-0.0063918334764995755,0.41622996069583346,0.4306328682843752,-0.014402907588541736
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.2956784657671652,0.2961593261724556,-0.0004808604052903842,0.4306328682843752,0.4344397525666665,-0.003806884282291312
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F1_state_time,F2_state_exposure,0.1981791301520103,0.20289145318832008,-0.004712323036309779,0.3929426525388333,0.42467309693229144,-0.031730444393458124
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F2_state_exposure,F3_state_nominal,0.20289145318832008,0.2047421800619992,-0.001850726873679126,0.42467309693229144,0.42768948707052096,-0.003016390138229519
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F3_state_nominal,F4_state_log_age_scalar,0.2047421800619992,0.2041449809662001,0.0005971990957991113,0.42768948707052096,0.4408513685,-0.01316188142947905
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,profile_holdout_fold,F1_state_time,F2_state_exposure,0.23703269818012995,0.24154036403120002,-0.0045076658510700696,0.5067941564226665,0.5206395505978332,-0.013845394175166725
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,profile_holdout_fold,F2_state_exposure,F3_state_nominal,0.24154036403120002,0.2442185602103114,-0.002678196179111386,0.5206395505978332,0.5155502715078335,0.0050892790899996765
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,profile_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.2442185602103114,0.24624626812278075,-0.00202770791246934,0.5155502715078335,0.5203839273536668,-0.0048336558458332846
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F1_state_time,F2_state_exposure,0.20144193398689014,0.2070368352617434,-0.0055949012748532645,0.41975603090033353,0.4404204061933335,-0.02066437529299997
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F2_state_exposure,F3_state_nominal,0.2070368352617434,0.20849438183297353,-0.0014575465712301228,0.4404204061933335,0.44231056939433355,-0.0018901632010000502
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.20849438183297353,0.21107699894923193,-0.002582617116258401,0.44231056939433355,0.4802434587720002,-0.037932889377666645
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F1_state_time,F2_state_exposure,0.25464219466944726,0.2655826965863611,-0.010940501916913814,0.5301318312193333,0.5376472460639999,-0.007515414844666668
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F2_state_exposure,F3_state_nominal,0.2655826965863611,0.26127679016386424,0.004305906422496841,0.5376472460639999,0.5366569823006666,0.0009902637633333322
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.26127679016386424,0.26350555996160274,-0.0022287697977385057,0.5366569823006666,0.5361171197521664,0.0005398625485002473
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F1_state_time,F2_state_exposure,0.2935596746327678,0.29302295865638944,0.0005367159763783325,0.5165785209733333,0.5141463048333332,0.0024322161400001097
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F2_state_exposure,F3_state_nominal,0.29302295865638944,0.2929956394628221,2.731919356735446e-05,0.5141463048333332,0.5140311903333333,0.00011511449999990209
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.2929956394628221,0.2933500915194795,-0.0003544520566574061,0.5140311903333333,0.5150877258183334,-0.0010565354850000652
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F1_state_time,F2_state_exposure,0.10899199220865141,0.1087969143464391,0.00019507786221231727,0.5145193684366666,0.5136984246783333,0.0008209437583333035
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F2_state_exposure,F3_state_nominal,0.1087969143464391,0.10906826064492828,-0.00027134629848918346,0.5136984246783333,0.5132654470283332,0.00043297765000005484
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F3_state_nominal,F4_state_log_age_scalar,0.10906826064492828,0.10904650778071716,2.1752864211119216e-05,0.5132654470283332,0.5133787926683332,-0.00011334563999998437
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,profile_holdout_fold,F1_state_time,F2_state_exposure,0.07202213960281652,0.07294529008527305,-0.0009231504824565306,0.3102201224003335,0.30796320812866684,0.0022569142716666324
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,profile_holdout_fold,F2_state_exposure,F3_state_nominal,0.07294529008527305,0.07371166715297424,-0.0007663770677011905,0.30796320812866684,0.3119396344855002,-0.0039764263568333735
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,profile_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.07371166715297424,0.07805862227929779,-0.004346955126323548,0.3119396344855002,0.3211601797270001,-0.0092205452414999
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F1_state_time,F2_state_exposure,0.12007478917319162,0.12006137998688936,1.3409186302257292e-05,0.4534749701660417,0.45170092429666675,0.0017740458693749628
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F2_state_exposure,F3_state_nominal,0.12006137998688936,0.12064798914059202,-0.0005866091537026635,0.45170092429666675,0.4517701479466667,-6.92236499999499e-05
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.12064798914059202,0.12076740500690972,-0.00011941586631769585,0.4517701479466667,0.4512500626466667,0.0005200852999999728
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F1_state_time,F2_state_exposure,0.10322770959946394,0.10090144621013018,0.0023262633893337548,0.5225889652241665,0.5181381167016665,0.004450848522499995
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F2_state_exposure,F3_state_nominal,0.10090144621013018,0.1016588834728377,-0.0007574372627075221,0.5181381167016665,0.5180423497016665,9.576700000002436e-05
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.1016588834728377,0.10220642163571442,-0.0005475381628767123,0.5180423497016665,0.5195417675766666,-0.0014994178750000753
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,c_rate_holdout_fold,F1_state_time,F2_state_exposure,0.2457453352979413,0.24914197447949257,-0.003396639181551281,0.4432955239179483,0.44324108403487594,5.44398830723547e-05
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,c_rate_holdout_fold,F2_state_exposure,F3_state_nominal,0.24914197447949257,0.17694394688941184,0.07219802759008073,0.44324108403487594,0.30358381906457704,0.1396572649702989
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,c_rate_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.17694394688941184,0.3560441704417375,-0.17910022355232563,0.30358381906457704,0.5461532108199301,-0.24256939175535303
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,condition_fold,F1_state_time,F2_state_exposure,0.10458053063351466,0.10426417939128205,0.00031635124223261535,0.4225097255849178,0.421999974850031,0.0005097507348867936
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,condition_fold,F2_state_exposure,F3_state_nominal,0.10426417939128205,0.08186070204404361,0.022403477347238437,0.421999974850031,0.3592018285759739,0.06279814627405711
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,condition_fold,F3_state_nominal,F4_state_log_age_scalar,0.08186070204404361,0.08180120725888622,5.9494785157390706e-05,0.3592018285759739,0.33546349235025236,0.023738336225721524
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,profile_holdout_fold,F1_state_time,F2_state_exposure,0.0830373124726706,0.08245495784384077,0.0005823546288298287,0.19463877861841397,0.1959050146708955,-0.001266236052481523
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,profile_holdout_fold,F2_state_exposure,F3_state_nominal,0.08245495784384077,0.0876751265891606,-0.005220168745319831,0.1959050146708955,0.3049637926311479,-0.10905877796025243
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,profile_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.0876751265891606,0.3130195349924481,-0.2253444084032875,0.3049637926311479,0.5825156533409217,-0.2775518607097738
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,temperature_holdout_fold,F1_state_time,F2_state_exposure,0.11461197717865523,0.11523801209914286,-0.0006260349204876281,0.42550026261327284,0.42283689290344434,0.0026633697098285003
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,temperature_holdout_fold,F2_state_exposure,F3_state_nominal,0.11523801209914286,0.09200152908195394,0.02323648301718892,0.42283689290344434,0.3558592088041744,0.06697768409926996
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,temperature_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.09200152908195394,0.13873435405559623,-0.046732824973642284,0.3558592088041744,0.32878470580738023,0.027074502996794148
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,voltage_window_holdout_fold,F1_state_time,F2_state_exposure,0.10228277169510026,0.10678419312105288,-0.004501421425952612,0.4304036432763397,0.42792588925099173,0.0024777540253479446
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,voltage_window_holdout_fold,F2_state_exposure,F3_state_nominal,0.10678419312105288,0.08436622185831351,0.022417971262739367,0.42792588925099173,0.363233921377848,0.06469196787314374
sensitivity_excluding_monotonicity,L1_ridge,capacity_Ah_k1,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.08436622185831351,0.1261442258312443,-0.041778003972930786,0.363233921377848,0.5691951986979338,-0.2059612773200858
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,c_rate_holdout_fold,F1_state_time,F2_state_exposure,0.24571576250613825,0.24641237272098804,-0.000696610214849791,0.4433841270013188,0.4442497771798742,-0.0008656501785553883
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,c_rate_holdout_fold,F2_state_exposure,F3_state_nominal,0.24641237272098804,0.1774344307912934,0.06897794192969464,0.4442497771798742,0.297630109310257,0.14661966786961717
