run_scope,model_level,feature_group,target,split_name,fold_count,mean_mae,mean_rmse,condition_mean_mae,condition_median_mae,worst_condition_mae,q10_q90_interval_coverage,q10_q90_interval_width_mean,pinball_loss_q10,pinball_loss_q50,pinball_loss_q90,test_rows,test_parameter_sets
primary,L3_quantile_hist_gradient_boosting,F2_state_exposure,delta_capacity_Ah,condition_fold,5,0.028135566855230797,0.08176279028099318,0.06625139760833469,0.04309860264802306,0.36548235445981586,0.7028863269793956,0.07605981476271165,0.010898705771646195,0.014067783427615398,0.0047650292132112755,3827,76
primary,L3_quantile_hist_gradient_boosting,F2_state_exposure,delta_capacity_Ah,profile_holdout_fold,1,0.06435627942446058,0.10168487060329139,0.08220017838671227,0.0700614721219619,0.22255157527100364,0.41356382978723405,0.1308990125528328,0.016893020855067185,0.03217813971223029,0.008357123043620972,752,12
primary,L3_quantile_hist_gradient_boosting,F2_state_exposure,delta_capacity_Ah,temperature_holdout_fold,2,0.034318609481254925,0.09887896879277097,0.07988935178162347,0.04475098769935936,0.3369904000391162,0.7090970350404313,0.066544072733589,0.014682758077237085,0.017159304740627462,0.005607607893570678,1802,38
primary,L3_quantile_hist_gradient_boosting,F2_state_exposure,delta_capacity_Ah,voltage_window_holdout_fold,3,0.04353587620022192,0.08124688542650142,0.07684678707784291,0.05779838728300838,0.43573997539836057,0.5049563044256044,0.11127036149553819,0.015101095976581146,0.02176793810011096,0.006882086987686393,3827,76
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,c_rate_holdout_fold,1,0.13311449024541494,0.23577318253907098,0.1862798783720999,0.1800817381334443,0.3638987271461566,0.6942675159235668,0.29292384237755575,0.06149282872889097,0.06655724512270747,0.02616405012396325,157,12
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,condition_fold,5,0.031281749216662255,0.0882556128118241,0.06521531948954487,0.04182609178719853,0.31472324573535865,0.8352710644640198,0.17283217618105326,0.014522035033860198,0.015640874608331128,0.010291848259232772,3827,76
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,profile_holdout_fold,1,0.05035942496792506,0.09419068044972101,0.07196899779960715,0.05563330758619488,0.22845508429484299,0.8523936170212766,0.20479989584049735,0.017295255673733353,0.02517971248396253,0.015014015313204386,752,12
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,temperature_holdout_fold,2,0.03658005744540063,0.10811267688620517,0.0808654193025004,0.05669958823211401,0.3476705690982702,0.817654986522911,0.1626525701288362,0.018557157576949493,0.018290028722700316,0.01224305239151625,1802,38
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,voltage_window_holdout_fold,3,0.06523170822357968,0.10611483522182052,0.09826551544736907,0.07419563940819263,0.4237925806413337,0.5187204953048782,0.26136356158565693,0.024486548322492006,0.03261585411178984,0.02466139576517161,3827,76
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,c_rate_holdout_fold,1,0.127985319154795,0.22488713927842952,0.18010949262595513,0.1700783846785111,0.4132909549027513,0.535031847133758,0.19225716675429952,0.06177716478551948,0.0639926595773975,0.020954689006155592,157,12
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,condition_fold,5,0.027291118489232213,0.07867886087767612,0.060922668089754176,0.041741086756322224,0.3140090622284753,0.7225757916501467,0.07797619998860864,0.010701871166853737,0.013645559244616107,0.004838611815328443,3827,76
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,profile_holdout_fold,1,0.048108894357752646,0.09244161164966475,0.06989381303023257,0.05046846838344475,0.22826437382347725,0.4800531914893617,0.10696606279397912,0.015947390829853705,0.024054447178876323,0.007542827909101098,752,12
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,temperature_holdout_fold,2,0.03362778062212525,0.09962657363588215,0.07839618871570483,0.04908255856083571,0.3424389921266499,0.7093665768194071,0.06300260640506254,0.01443454665981267,0.016813890311062625,0.005555038158054927,1802,38
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,voltage_window_holdout_fold,3,0.04115286785631415,0.07642745372549435,0.07336612511102678,0.05231478922211167,0.33416962772966885,0.5396873524938662,0.09370414234900178,0.01478562991924165,0.020576433928157074,0.006866349216161548,3827,76
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,c_rate_holdout_fold,1,0.13469999532578447,0.24007118912945657,0.19559729831178693,0.18061364194084015,0.4024433007561317,0.7643312101910829,0.3008720664574549,0.040667258187376966,0.06734999766289224,0.02322373967274255,157,12
