parameter_set,checkup_k_next,target,tolerance_low,tolerance_high,replicate_spread,n_replicates
62,6,capacity_Ah_k1,2.625221,2.639461,0.01424000000000003,3
62,6,delta_capacity_Ah,-0.03323400000000021,-0.032098000000000404,0.0011359999999998038,3
62,7,capacity_Ah_k1,2.595625,2.610963,0.015337999999999852,3
62,7,delta_capacity_Ah,-0.029595999999999734,-0.028497999999999912,0.0010979999999998213,3
62,8,capacity_Ah_k1,2.569704,2.586574,0.01686999999999994,3
62,8,delta_capacity_Ah,-0.02592099999999986,-0.024388999999999772,0.0015320000000000888,3
62,9,capacity_Ah_k1,2.546583,2.564212,0.017628999999999895,3
62,9,delta_capacity_Ah,-0.02399400000000007,-0.022362000000000215,0.0016319999999998558,3
62,10,capacity_Ah_k1,2.524358,2.542864,0.01850599999999991,3
62,10,delta_capacity_Ah,-0.02222500000000016,-0.021348000000000145,0.0008770000000000167,3
62,11,capacity_Ah_k1,2.505133,2.522671,0.017538000000000054,3
62,11,delta_capacity_Ah,-0.020192999999999905,-0.019225000000000048,0.0009679999999998579,3
62,12,capacity_Ah_k1,2.487858,2.506177,0.018318999999999974,3
62,12,delta_capacity_Ah,-0.01812900000000006,-0.016493999999999787,0.0016350000000002751,3
62,13,capacity_Ah_k1,2.467782,2.486904,0.01912199999999986,3
62,13,delta_capacity_Ah,-0.020075999999999983,-0.017657000000000256,0.002418999999999727,3
62,14,capacity_Ah_k1,2.45001,2.469154,0.019144000000000272,3
62,14,delta_capacity_Ah,-0.017772000000000343,-0.016203999999999663,0.00156800000000068,3
62,15,capacity_Ah_k1,2.433443,2.455076,0.021633000000000013,3
62,15,delta_capacity_Ah,-0.016566999999999776,-0.014078000000000035,0.0024889999999997414,3
62,16,capacity_Ah_k1,2.423283,2.442326,0.01904299999999992,3
62,16,delta_capacity_Ah,-0.012750000000000039,-0.010159999999999947,0.0025900000000000922,3
62,17,capacity_Ah_k1,2.405552,2.423496,0.01794399999999996,3
62,17,delta_capacity_Ah,-0.018829999999999902,-0.01773099999999994,0.0010989999999999611,3
62,18,capacity_Ah_k1,2.389975,2.406882,0.016906999999999783,3
62,18,delta_capacity_Ah,-0.01661400000000013,-0.014035999999999937,0.0025780000000001912,3
62,19,capacity_Ah_k1,2.37592,2.391053,0.015133000000000063,3
62,19,delta_capacity_Ah,-0.015829000000000093,-0.013832999999999984,0.001996000000000109,3
62,20,capacity_Ah_k1,2.363609,2.380635,0.017025999999999986,3
62,20,delta_capacity_Ah,-0.012468000000000146,-0.010418000000000038,0.0020500000000001073,3
62,21,capacity_Ah_k1,2.352206,2.365423,0.013217000000000034,3
62,21,delta_capacity_Ah,-0.015212000000000003,-0.011403000000000052,0.0038089999999999513,3
62,22,capacity_Ah_k1,2.340988,2.357403,0.01641500000000029,3
62,22,delta_capacity_Ah,-0.011514000000000024,-0.008019999999999694,0.00349400000000033,3
62,23,capacity_Ah_k1,2.333055,2.348163,0.015108000000000121,3
62,23,delta_capacity_Ah,-0.009240000000000137,-0.007932999999999968,0.0013070000000001691,3
62,24,capacity_Ah_k1,2.318791,2.334197,0.01540600000000003,3
62,24,delta_capacity_Ah,-0.014263999999999832,-0.012661000000000033,0.001602999999999799,3
62,25,capacity_Ah_k1,2.308049,2.324581,0.01653199999999977,3
62,25,delta_capacity_Ah,-0.013440999999999814,-0.009616000000000291,0.0038249999999995232,3
62,26,capacity_Ah_k1,2.295647,2.313269,0.017621999999999804,3
62,26,delta_capacity_Ah,-0.012401999999999802,-0.010766000000000275,0.0016359999999995267,3
62,27,capacity_Ah_k1,2.288231,2.30594,0.017708999999999975,3
62,27,delta_capacity_Ah,-0.007416000000000089,-0.0071989999999999554,0.00021700000000013375,3
62,28,capacity_Ah_k1,2.255507,2.273672,0.018164999999999765,3
62,28,delta_capacity_Ah,-0.032723999999999975,-0.023446999999999996,0.00927699999999998,3
63,1,capacity_Ah_k1,2.872592,2.890961,0.018368999999999858,3
63,1,delta_capacity_Ah,-0.07627400000000017,-0.06275800000000009,0.013516000000000084,3
63,2,capacity_Ah_k1,2.782869,2.79666,0.01379100000000033,3
63,2,delta_capacity_Ah,-0.09430099999999975,-0.08950499999999995,0.0047959999999998,3
63,3,capacity_Ah_k1,2.716347,2.728247,0.011900000000000244,3
63,3,delta_capacity_Ah,-0.06841300000000006,-0.06557199999999996,0.0028410000000000935,3
63,4,capacity_Ah_k1,2.661946,2.67211,0.010164000000000062,3
63,4,delta_capacity_Ah,-0.056137000000000103,-0.049730000000000274,0.0064069999999998295,3
63,5,capacity_Ah_k1,2.618519,2.625425,0.006905999999999857,3
63,5,delta_capacity_Ah,-0.04668500000000009,-0.04342699999999988,0.003258000000000205,3
63,6,capacity_Ah_k1,2.57368,2.586973,0.013293,3
63,6,delta_capacity_Ah,-0.048634999999999984,-0.03845199999999993,0.010183000000000053,3
63,7,capacity_Ah_k1,2.504107,2.547842,0.0437350000000003,3
63,7,delta_capacity_Ah,-0.06957300000000011,-0.0338750000000001,0.03569800000000001,3
63,8,capacity_Ah_k1,2.469761,2.514336,0.04457500000000003,3
63,8,delta_capacity_Ah,-0.03523200000000015,-0.030342999999999787,0.004889000000000365,3
63,9,capacity_Ah_k1,2.422383,2.486635,0.0642520000000002,3
63,9,delta_capacity_Ah,-0.05079600000000006,-0.027700999999999976,0.023095000000000088,3
63,10,capacity_Ah_k1,2.390043,2.462103,0.07206000000000001,3
63,10,delta_capacity_Ah,-0.032340000000000035,-0.02453200000000022,0.007807999999999815,3
63,11,capacity_Ah_k1,2.362031,2.438403,0.0763720000000001,3
63,11,delta_capacity_Ah,-0.028308,-0.023699999999999832,0.0046080000000001675,3
63,12,capacity_Ah_k1,2.322208,2.420377,0.09816899999999995,3
63,12,delta_capacity_Ah,-0.039823000000000164,-0.01802600000000032,0.021796999999999844,3
63,13,capacity_Ah_k1,2.285346,2.396324,0.1109779999999998,3
63,13,delta_capacity_Ah,-0.03686199999999973,-0.02405299999999988,0.012808999999999848,3
63,14,capacity_Ah_k1,2.251647,2.375276,0.12362899999999977,3
63,14,delta_capacity_Ah,-0.03369899999999992,-0.021047999999999956,0.012650999999999968,3
63,15,capacity_Ah_k1,2.215855,2.353554,0.13769900000000002,3
63,15,delta_capacity_Ah,-0.04540500000000014,-0.02172200000000002,0.02368300000000012,3
63,16,capacity_Ah_k1,2.239598,2.341529,0.101931,3
63,16,delta_capacity_Ah,-0.016440999999999928,0.02374300000000007,0.040184,3
63,17,capacity_Ah_k1,2.192183,2.314986,0.12280300000000022,3
63,17,delta_capacity_Ah,-0.047414999999999985,-0.02654299999999976,0.020872000000000224,3
63,18,capacity_Ah_k1,2.129643,2.294255,0.16461199999999998,3
63,18,delta_capacity_Ah,-0.06253999999999982,-0.020731000000000055,0.04180899999999976,3
63,19,capacity_Ah_k1,2.071398,2.272777,0.2013790000000002,3
63,19,delta_capacity_Ah,-0.058245000000000324,-0.021478000000000108,0.036767000000000216,3
63,20,capacity_Ah_k1,2.002721,2.248487,0.2457659999999997,3
63,20,delta_capacity_Ah,-0.06867699999999965,-0.024290000000000145,0.04438699999999951,3
63,21,capacity_Ah_k1,1.953232,2.201492,0.24825999999999993,3
63,21,delta_capacity_Ah,-0.049489000000000116,-0.03079199999999993,0.018697000000000186,3
63,22,capacity_Ah_k1,1.869577,2.170797,0.3012199999999998,3
63,22,delta_capacity_Ah,-0.08365500000000003,-0.029371000000000258,0.05428399999999978,3
63,23,capacity_Ah_k1,1.791448,2.14893,0.3574820000000001,3
63,23,delta_capacity_Ah,-0.07812900000000012,-0.013433999999999724,0.06469500000000039,3
63,24,capacity_Ah_k1,1.661086,2.123314,0.4622280000000001,3
63,24,delta_capacity_Ah,-0.13036199999999987,-0.02561599999999986,0.104746,3
63,25,capacity_Ah_k1,1.347944,2.100496,0.7525520000000001,3
63,25,delta_capacity_Ah,-0.31314200000000003,-0.022818000000000005,0.290324,3
63,26,capacity_Ah_k1,1.884491,2.076689,0.1921980000000001,2
63,26,delta_capacity_Ah,-0.05155900000000013,-0.023807000000000134,0.027752,2
63,27,capacity_Ah_k1,1.829657,2.071696,0.24203900000000012,2
63,27,delta_capacity_Ah,-0.05483399999999983,-0.004992999999999803,0.049841000000000024,2
63,28,capacity_Ah_k1,1.712089,2.025095,0.3130059999999999,2
63,28,delta_capacity_Ah,-0.11756800000000012,-0.04660100000000034,0.07096699999999978,2
64,1,capacity_Ah_k1,2.869714,2.881121,0.011406999999999723,3
64,1,delta_capacity_Ah,-0.0799070000000004,-0.07512699999999972,0.004780000000000673,3
64,2,capacity_Ah_k1,2.753078,2.777139,0.02406100000000011,3
64,2,delta_capacity_Ah,-0.11863800000000024,-0.10007900000000003,0.018559000000000214,3
64,3,capacity_Ah_k1,2.658538,2.699082,0.040544000000000135,3
64,3,delta_capacity_Ah,-0.09453999999999985,-0.07055299999999987,0.02398699999999998,3
64,4,capacity_Ah_k1,2.532949,2.641138,0.10818900000000031,3
64,4,delta_capacity_Ah,-0.12558900000000017,-0.057943999999999996,0.06764500000000018,3
64,5,capacity_Ah_k1,2.412971,2.555966,0.14299499999999998,3
64,5,delta_capacity_Ah,-0.1199779999999997,-0.07761099999999965,0.042367000000000044,3
64,6,capacity_Ah_k1,2.367624,2.500957,0.13333299999999992,3
64,6,delta_capacity_Ah,-0.058561000000000085,-0.045347000000000026,0.013214000000000059,3
64,7,capacity_Ah_k1,2.293529,2.46313,0.1696010000000001,3
64,7,delta_capacity_Ah,-0.07409500000000024,-0.034275000000000055,0.03982000000000019,3
64,8,capacity_Ah_k1,1.9482,2.404233,0.45603300000000013,3
64,8,delta_capacity_Ah,-0.345329,-0.04890099999999986,0.29642800000000014,3
64,9,capacity_Ah_k1,2.322824,2.365395,0.04257099999999969,2
64,9,delta_capacity_Ah,-0.06182099999999968,-0.03883800000000015,0.02298299999999953,2
64,10,capacity_Ah_k1,2.261469,2.311346,0.04987699999999995,2
64,10,delta_capacity_Ah,-0.06135500000000027,-0.054049000000000014,0.007306000000000257,2
64,11,capacity_Ah_k1,2.191775,2.259937,0.06816200000000006,2
64,11,delta_capacity_Ah,-0.06969400000000014,-0.05140900000000004,0.018285000000000107,2
64,12,capacity_Ah_k1,2.078197,2.211186,0.13298900000000025,2
64,12,delta_capacity_Ah,-0.11357799999999996,-0.04875099999999977,0.06482700000000019,2
64,13,capacity_Ah_k1,1.97469,2.152495,0.177805,2
64,13,delta_capacity_Ah,-0.1035069999999998,-0.05869100000000005,0.044815999999999745,2
64,14,capacity_Ah_k1,1.68379,1.898616,0.21482600000000018,2
64,14,delta_capacity_Ah,-0.29090000000000016,-0.25387899999999997,0.03702100000000019,2
64,15,capacity_Ah_k1,1.646344,1.646344,0.0,1
64,15,delta_capacity_Ah,-0.25227200000000005,-0.25227200000000005,0.0,1
64,16,capacity_Ah_k1,1.217439,1.217439,0.0,1
64,16,delta_capacity_Ah,-0.4289050000000001,-0.4289050000000001,0.0,1
65,1,capacity_Ah_k1,2.879348,2.884958,0.005610000000000337,3
65,1,delta_capacity_Ah,-0.0677439999999998,-0.06424600000000025,0.003497999999999557,3
65,2,capacity_Ah_k1,2.748549,2.782799,0.03424999999999967,3
65,2,delta_capacity_Ah,-0.13482400000000005,-0.10215900000000033,0.03266499999999972,3
65,3,capacity_Ah_k1,2.650048,2.703984,0.053936000000000206,3
65,3,delta_capacity_Ah,-0.09954900000000011,-0.07881499999999964,0.020734000000000474,3
65,4,capacity_Ah_k1,2.536879,2.592559,0.055680000000000174,3
65,4,delta_capacity_Ah,-0.11334899999999992,-0.1092789999999999,0.004070000000000018,3
65,5,capacity_Ah_k1,2.45556,2.500656,0.045096000000000025,3
65,5,delta_capacity_Ah,-0.09190299999999985,-0.07820600000000022,0.013696999999999626,3
65,6,capacity_Ah_k1,2.398847,2.427487,0.02864000000000022,3
65,6,delta_capacity_Ah,-0.07316900000000004,-0.05638399999999999,0.01678500000000005,3
65,7,capacity_Ah_k1,2.363338,2.382615,0.019276999999999767,3
65,7,delta_capacity_Ah,-0.044872000000000245,-0.03415799999999969,0.010714000000000556,3
65,8,capacity_Ah_k1,2.339276,2.353228,0.013952000000000186,3
65,8,delta_capacity_Ah,-0.02938699999999983,-0.02406200000000025,0.00532499999999958,3
65,9,capacity_Ah_k1,2.318258,2.331926,0.013668000000000013,3
65,9,delta_capacity_Ah,-0.021301999999999932,-0.020899999999999697,0.0004020000000002355,3
65,10,capacity_Ah_k1,2.307323,2.31406,0.006737000000000215,3
65,10,delta_capacity_Ah,-0.01786600000000016,-0.010935000000000361,0.006930999999999798,3
65,11,capacity_Ah_k1,2.285057,2.296604,0.011546999999999752,3
65,11,delta_capacity_Ah,-0.022265999999999675,-0.017456000000000138,0.004809999999999537,3
65,12,capacity_Ah_k1,2.270046,2.280984,0.010938000000000336,3
65,12,delta_capacity_Ah,-0.01610800000000001,-0.01501100000000033,0.0010969999999996816,3
65,13,capacity_Ah_k1,2.253729,2.263575,0.009846000000000021,3
65,13,delta_capacity_Ah,-0.01740900000000023,-0.016316999999999915,0.001092000000000315,3
65,14,capacity_Ah_k1,2.235866,2.242616,0.006749999999999812,3
65,14,delta_capacity_Ah,-0.02095899999999995,-0.01786299999999974,0.0030960000000002097,3
65,15,capacity_Ah_k1,2.189267,2.21667,0.027403000000000066,3
65,15,delta_capacity_Ah,-0.05334899999999987,-0.019858000000000153,0.033490999999999715,3
65,16,capacity_Ah_k1,2.021821,2.17698,0.15515899999999982,3
65,16,delta_capacity_Ah,-0.16744599999999998,-0.039690000000000225,0.12775599999999976,3
65,17,capacity_Ah_k1,1.688927,2.078609,0.3896820000000001,3
65,17,delta_capacity_Ah,-0.332894,-0.09837099999999976,0.23452300000000026,3
65,18,capacity_Ah_k1,1.558929,2.632455,1.0735260000000002,3
65,18,delta_capacity_Ah,-0.3026960000000001,0.5705440000000004,0.8732400000000005,3
65,19,capacity_Ah_k1,1.941676,1.941676,0.0,1
65,19,delta_capacity_Ah,0.16576299999999988,0.16576299999999988,0.0,1
66,1,capacity_Ah_k1,2.894295,2.910999,0.01670399999999983,3
66,1,delta_capacity_Ah,-0.04900599999999988,-0.04257299999999997,0.006432999999999911,3
66,2,capacity_Ah_k1,2.800057,2.824602,0.02454500000000026,3
66,2,delta_capacity_Ah,-0.0947309999999999,-0.08639699999999984,0.008334000000000064,3
66,3,capacity_Ah_k1,2.685506,2.735441,0.04993499999999962,3
66,3,delta_capacity_Ah,-0.11455099999999963,-0.08916100000000027,0.025389999999999358,3
66,4,capacity_Ah_k1,2.585923,2.653132,0.06720899999999963,3
66,4,delta_capacity_Ah,-0.09958299999999998,-0.08230899999999997,0.01727400000000001,3
66,5,capacity_Ah_k1,2.492981,2.559885,0.06690400000000007,3
66,5,delta_capacity_Ah,-0.09324699999999986,-0.08972399999999991,0.003522999999999943,3
66,6,capacity_Ah_k1,2.439268,2.493336,0.054068000000000005,3
66,6,delta_capacity_Ah,-0.06654899999999975,-0.05371299999999968,0.01283600000000007,3
66,7,capacity_Ah_k1,2.413082,2.456216,0.043133999999999784,3
66,7,delta_capacity_Ah,-0.037120000000000264,-0.026186000000000043,0.010934000000000221,3
66,8,capacity_Ah_k1,2.386167,2.433603,0.047436000000000256,3
66,8,delta_capacity_Ah,-0.026915000000000244,-0.021590999999999916,0.0053240000000003285,3
66,9,capacity_Ah_k1,2.369618,2.416095,0.04647699999999988,3
66,9,delta_capacity_Ah,-0.0175080000000003,-0.01602300000000012,0.0014850000000001806,3
66,10,capacity_Ah_k1,2.35492,2.40289,0.04797000000000029,3
66,10,delta_capacity_Ah,-0.0146980000000001,-0.01320499999999969,0.0014930000000004107,3
66,11,capacity_Ah_k1,2.341988,2.388974,0.04698599999999997,3
66,11,delta_capacity_Ah,-0.01391600000000004,-0.011101999999999723,0.0028140000000003162,3
66,12,capacity_Ah_k1,2.329807,2.376825,0.047018000000000004,3
66,12,delta_capacity_Ah,-0.013136999999999954,-0.012148999999999965,0.0009879999999999889,3
66,13,capacity_Ah_k1,2.317526,2.364674,0.04714799999999997,3
66,13,delta_capacity_Ah,-0.012281000000000208,-0.011810000000000098,0.0004710000000001102,3
66,14,capacity_Ah_k1,2.304178,2.353662,0.049484000000000083,3
66,14,delta_capacity_Ah,-0.013348000000000138,-0.011012000000000022,0.0023360000000001158,3
66,15,capacity_Ah_k1,2.292333,2.34157,0.04923699999999975,3
66,15,delta_capacity_Ah,-0.01308700000000007,-0.011844999999999661,0.0012420000000004094,3
66,16,capacity_Ah_k1,2.279098,2.329405,0.0503070000000001,3
66,16,delta_capacity_Ah,-0.01323500000000033,-0.011569000000000162,0.0016660000000001673,3
66,17,capacity_Ah_k1,2.26743,2.31695,0.049519999999999786,3
66,17,delta_capacity_Ah,-0.012455000000000105,-0.01166799999999979,0.0007870000000003152,3
66,18,capacity_Ah_k1,2.254042,2.305342,0.0512999999999999,3
66,18,delta_capacity_Ah,-0.013387999999999955,-0.011271999999999949,0.0021160000000000068,3
66,19,capacity_Ah_k1,2.241758,2.292359,0.050600999999999896,3
66,19,delta_capacity_Ah,-0.012983000000000189,-0.01198699999999997,0.000996000000000219,3
66,20,capacity_Ah_k1,2.228831,2.280495,0.051664000000000154,3
66,20,delta_capacity_Ah,-0.01292699999999991,-0.011863999999999653,0.0010630000000002582,3
66,21,capacity_Ah_k1,2.216652,2.270887,0.054235000000000255,3
66,21,delta_capacity_Ah,-0.012179000000000162,-0.009392999999999763,0.0027860000000003993,3
66,22,capacity_Ah_k1,2.20113,2.259087,0.057957000000000036,3
66,22,delta_capacity_Ah,-0.015521999999999814,-0.011800000000000033,0.003721999999999781,3
66,23,capacity_Ah_k1,2.183203,2.247766,0.06456300000000015,3
66,23,delta_capacity_Ah,-0.01792700000000025,-0.011321000000000137,0.006606000000000112,3
66,24,capacity_Ah_k1,2.160634,2.234235,0.07360100000000003,3
66,24,delta_capacity_Ah,-0.02256899999999984,-0.01353099999999996,0.00903799999999988,3
66,25,capacity_Ah_k1,2.115986,2.220746,0.10476000000000019,3
66,25,delta_capacity_Ah,-0.04464800000000002,-0.013488999999999862,0.03115900000000016,3
66,26,capacity_Ah_k1,1.927297,2.201897,0.2746000000000002,3
66,26,delta_capacity_Ah,-0.18868899999999988,-0.018848999999999894,0.16984,3
66,27,capacity_Ah_k1,1.579515,2.150965,0.5714499999999998,3
66,27,delta_capacity_Ah,-0.34778200000000004,-0.05093200000000042,0.2968499999999996,3
66,28,capacity_Ah_k1,1.173959,1.652088,0.478129,3
66,28,delta_capacity_Ah,-0.5253209999999997,-0.352484,0.17283699999999969,3
67,1,capacity_Ah_k1,2.851729,2.860819,0.009089999999999598,3
67,1,delta_capacity_Ah,-0.09459200000000001,-0.08668200000000015,0.007909999999999862,3
67,2,capacity_Ah_k1,2.657295,2.687669,0.030374000000000123,3
67,2,delta_capacity_Ah,-0.19448299999999996,-0.1640600000000001,0.030422999999999867,3
67,3,capacity_Ah_k1,2.272845,2.405441,0.13259600000000038,3
67,3,delta_capacity_Ah,-0.3844500000000002,-0.2822279999999999,0.10222200000000026,3
67,4,capacity_Ah_k1,1.719616,1.848514,0.12889799999999996,3
67,4,delta_capacity_Ah,-0.5822280000000002,-0.5532289999999997,0.02899900000000044,3
67,5,capacity_Ah_k1,1.182503,1.194197,0.011693999999999871,3
67,5,delta_capacity_Ah,-0.654317,-0.5284390000000001,0.12587799999999993,3
68,1,capacity_Ah_k1,2.891846,2.901982,0.0101359999999997,3
68,1,delta_capacity_Ah,-0.059938999999999965,-0.05634300000000003,0.0035959999999999326,3
68,2,capacity_Ah_k1,2.773192,2.782871,0.009679000000000215,3
68,2,delta_capacity_Ah,-0.12325799999999987,-0.11772099999999996,0.005536999999999903,3
68,3,capacity_Ah_k1,2.664683,2.685344,0.02066100000000004,3
68,3,delta_capacity_Ah,-0.10850899999999974,-0.09752699999999992,0.010981999999999825,3
68,4,capacity_Ah_k1,2.591183,2.613124,0.02194099999999999,3
68,4,delta_capacity_Ah,-0.07350000000000012,-0.07222000000000017,0.0012799999999999478,3
68,5,capacity_Ah_k1,2.495976,2.526768,0.03079199999999993,3
68,5,delta_capacity_Ah,-0.09695799999999988,-0.08635599999999988,0.010602,3
68,6,capacity_Ah_k1,2.419356,2.454816,0.03546000000000005,3
68,6,delta_capacity_Ah,-0.07662000000000013,-0.07195200000000002,0.0046680000000001165,3
68,7,capacity_Ah_k1,2.377467,2.41249,0.035022999999999804,3
68,7,delta_capacity_Ah,-0.042326000000000086,-0.04107700000000003,0.0012490000000000556,3
68,8,capacity_Ah_k1,2.349099,2.384032,0.0349330000000001,3
68,8,delta_capacity_Ah,-0.028582999999999803,-0.028368000000000393,0.0002149999999994101,3
68,9,capacity_Ah_k1,2.328499,2.362653,0.03415400000000002,3
68,9,delta_capacity_Ah,-0.021379000000000037,-0.02059999999999995,0.0007790000000000852,3
68,10,capacity_Ah_k1,2.310834,2.346131,0.035297000000000356,3
68,10,delta_capacity_Ah,-0.017665000000000042,-0.016521999999999704,0.0011430000000003382,3
68,11,capacity_Ah_k1,2.296914,2.332362,0.0354479999999997,3
68,11,delta_capacity_Ah,-0.015903999999999918,-0.013769000000000364,0.002134999999999554,3
68,12,capacity_Ah_k1,2.282722,2.317296,0.03457399999999966,3
68,12,delta_capacity_Ah,-0.015066000000000024,-0.013611999999999735,0.0014540000000002884,3
68,13,capacity_Ah_k1,2.269272,2.312294,0.043022000000000116,3
68,13,delta_capacity_Ah,-0.0160370000000003,-0.005001999999999729,0.011035000000000572,3
68,14,capacity_Ah_k1,2.254571,2.290319,0.035748000000000335,3
68,14,delta_capacity_Ah,-0.021974999999999856,-0.01362299999999994,0.008351999999999915,3
68,15,capacity_Ah_k1,2.240014,2.276593,0.03657900000000014,3
68,15,delta_capacity_Ah,-0.014556999999999931,-0.013278000000000123,0.001278999999999808,3
68,16,capacity_Ah_k1,2.226527,2.26511,0.038583000000000034,3
68,16,delta_capacity_Ah,-0.013519999999999754,-0.011483000000000132,0.0020369999999996224,3
68,17,capacity_Ah_k1,2.21544,2.251099,0.035658999999999885,3
68,17,delta_capacity_Ah,-0.014010999999999996,-0.010146999999999906,0.0038640000000000896,3
68,18,capacity_Ah_k1,2.20357,2.238728,0.03515800000000002,3
68,18,delta_capacity_Ah,-0.01237099999999991,-0.011870000000000047,0.0005009999999998627,3
68,19,capacity_Ah_k1,2.191,2.225066,0.03406600000000015,3
68,19,delta_capacity_Ah,-0.013662000000000063,-0.012452999999999825,0.0012090000000002377,3
68,20,capacity_Ah_k1,2.177497,2.196072,0.01857500000000023,3
68,20,delta_capacity_Ah,-0.028993999999999964,-0.011881000000000252,0.017112999999999712,3
68,21,capacity_Ah_k1,2.15309,2.173376,0.020286000000000026,3
68,21,delta_capacity_Ah,-0.042981999999999854,-0.01368199999999975,0.029300000000000104,3
68,22,capacity_Ah_k1,2.080113,2.16034,0.08022700000000027,3
68,22,delta_capacity_Ah,-0.07297700000000029,-0.013036000000000048,0.059941000000000244,3
68,23,capacity_Ah_k1,1.870374,2.142762,0.27238799999999985,3
68,23,delta_capacity_Ah,-0.2097389999999999,-0.017578000000000316,0.19216099999999958,3
68,24,capacity_Ah_k1,1.589923,2.07971,0.489787,3
68,24,delta_capacity_Ah,-0.280451,-0.06305199999999989,0.21739900000000012,3
68,25,capacity_Ah_k1,1.349482,1.946286,0.5968039999999999,3
68,25,delta_capacity_Ah,-0.30551700000000004,-0.133424,0.17209300000000005,3
68,26,capacity_Ah_k1,1.37513,1.726823,0.35169300000000003,2
68,26,delta_capacity_Ah,-0.21946299999999996,-0.1675500000000001,0.051912999999999876,2
68,27,capacity_Ah_k1,1.313964,1.313964,0.0,1
68,27,delta_capacity_Ah,-0.4128590000000001,-0.4128590000000001,0.0,1
69,1,capacity_Ah_k1,2.88669,2.901049,0.014358999999999789,3
69,1,delta_capacity_Ah,-0.05259199999999975,-0.05064400000000013,0.0019479999999996167,3
69,2,capacity_Ah_k1,2.817703,2.832568,0.01486500000000035,3
69,2,delta_capacity_Ah,-0.0700280000000002,-0.06827099999999975,0.0017570000000004526,3
69,3,capacity_Ah_k1,2.743593,2.777278,0.03368499999999974,3
69,3,delta_capacity_Ah,-0.07410999999999968,-0.05513199999999996,0.018977999999999717,3
69,4,capacity_Ah_k1,2.640507,2.707729,0.06722200000000011,3
69,4,delta_capacity_Ah,-0.10308600000000023,-0.06815999999999978,0.03492600000000046,3
69,5,capacity_Ah_k1,2.541033,2.593197,0.05216399999999988,3
69,5,delta_capacity_Ah,-0.11615299999999973,-0.09947399999999984,0.01667899999999989,3
69,6,capacity_Ah_k1,2.467127,2.506966,0.039838999999999736,3
69,6,delta_capacity_Ah,-0.08623100000000017,-0.07390600000000003,0.012325000000000141,3
69,7,capacity_Ah_k1,2.424624,2.449973,0.025348999999999844,3
69,7,delta_capacity_Ah,-0.05699299999999985,-0.04250299999999996,0.014489999999999892,3
69,8,capacity_Ah_k1,2.39818,2.420704,0.02252400000000021,3
69,8,delta_capacity_Ah,-0.029268999999999767,-0.026444000000000134,0.0028249999999996334,3
69,9,capacity_Ah_k1,2.383847,2.399813,0.015966000000000147,3
69,9,delta_capacity_Ah,-0.021617999999999693,-0.014333000000000151,0.007284999999999542,3
69,10,capacity_Ah_k1,2.366634,2.385748,0.019114000000000075,3
69,10,delta_capacity_Ah,-0.017212999999999923,-0.014064999999999994,0.0031479999999999286,3
69,11,capacity_Ah_k1,2.354733,2.371583,0.016850000000000254,3
69,11,delta_capacity_Ah,-0.014164999999999761,-0.01190099999999994,0.0022639999999998217,3
69,12,capacity_Ah_k1,2.342448,2.360432,0.017983999999999778,3
69,12,delta_capacity_Ah,-0.01228499999999988,-0.010485000000000078,0.0017999999999998018,3
69,13,capacity_Ah_k1,2.331606,2.348524,0.01691799999999999,3
69,13,delta_capacity_Ah,-0.01190800000000003,-0.01084200000000024,0.0010659999999997893,3
69,14,capacity_Ah_k1,2.321039,2.337948,0.016909000000000063,3
69,14,delta_capacity_Ah,-0.010947000000000262,-0.010566999999999993,0.000380000000000269,3
69,15,capacity_Ah_k1,2.310183,2.327103,0.016920000000000268,3
69,15,delta_capacity_Ah,-0.010855999999999977,-0.010828999999999755,2.700000000022129e-05,3
69,16,capacity_Ah_k1,2.299784,2.315472,0.01568800000000037,3
69,16,delta_capacity_Ah,-0.01174900000000001,-0.010399000000000047,0.0013499999999999623,3
69,17,capacity_Ah_k1,2.289537,2.307301,0.01776399999999967,3
69,17,delta_capacity_Ah,-0.010246999999999673,-0.007797000000000054,0.002449999999999619,3
69,18,capacity_Ah_k1,2.27971,2.298023,0.018313000000000024,3
69,18,delta_capacity_Ah,-0.009844999999999882,-0.009277999999999675,0.0005670000000002062,3
69,19,capacity_Ah_k1,2.270701,2.288672,0.01797100000000018,3
69,19,delta_capacity_Ah,-0.00943000000000005,-0.009009000000000267,0.00042099999999978266,3
69,20,capacity_Ah_k1,2.261442,2.277607,0.016164999999999985,3
69,20,delta_capacity_Ah,-0.01106499999999988,-0.009258999999999684,0.0018060000000001963,3
69,21,capacity_Ah_k1,2.252537,2.268396,0.01585900000000029,3
69,21,delta_capacity_Ah,-0.00921100000000008,-0.007871000000000183,0.0013399999999998968,3
69,22,capacity_Ah_k1,2.242168,2.264508,0.02234000000000025,3
69,22,delta_capacity_Ah,-0.01036899999999985,-0.0038879999999998915,0.006480999999999959,3
69,23,capacity_Ah_k1,2.2321,2.259457,0.027356999999999854,3
69,23,delta_capacity_Ah,-0.010212999999999806,-0.005051000000000361,0.005161999999999445,3
69,24,capacity_Ah_k1,2.22044,2.242427,0.0219870000000002,3
69,24,delta_capacity_Ah,-0.017029999999999657,-0.008469999999999978,0.008559999999999679,3
69,25,capacity_Ah_k1,2.210841,2.227973,0.017132000000000147,3
