bias,condition_mean_mae,condition_median_mae,diagnostic_family,feature_group,heldout_fold,horizon_checkups,mae,model_level,n_test,n_train,rmse,split_name,target_name,test_conditions,train_conditions,worst_condition_mae
-0.00045306208172564037,0.0027667045037217705,0.0021790581934325085,eis,DH3_capacity_plus_prior_same_diagnostic,1,2,0.0017419960324099053,DM2_ridge,107,3420,0.0023903434546098264,c_rate_holdout_fold,eis_z_abs_1kHz,12,64,0.006042703579868631
-0.0013288343173171843,0.0023288059700810842,0.0021920779419398843,eis,DH0_time_nominal,1,2,0.0016075258237534344,DM3_hist_gradient_boosting,107,3420,0.002662963024659127,c_rate_holdout_fold,eis_z_abs_1kHz,12,64,0.005397621747508634
-0.0004184123252037319,0.0022396435863608053,0.0019739876290015956,eis,DH1_capacity_state,1,2,0.0015030767527593697,DM3_hist_gradient_boosting,107,3420,0.0023048302254042243,c_rate_holdout_fold,eis_z_abs_1kHz,12,64,0.0051973115208258465
-0.0010675831973763889,0.002254112953273758,0.0020842871623965144,eis,DH2_prior_same_diagnostic_state,1,2,0.001387455496226108,DM3_hist_gradient_boosting,107,3420,0.002217511127618604,c_rate_holdout_fold,eis_z_abs_1kHz,12,64,0.0053543853212812
-0.0007402295307012952,0.0022866671013224015,0.0022158714375307667,eis,DH3_capacity_plus_prior_same_diagnostic,1,2,0.0013999794140984298,DM3_hist_gradient_boosting,107,3420,0.0021996052738045718,c_rate_holdout_fold,eis_z_abs_1kHz,12,64,0.005409937320974285
-0.25385287478821666,0.7858346125012107,0.76,eis,persistence,1,2,0.5413620784828114,DM0_persistence,107,3420,0.7298319123837979,c_rate_holdout_fold,eis_phase_1kHz,12,64,1.5350000000000001
-0.14088377056348034,0.7044426744605324,0.6408181871345029,eis,train_mean,1,2,0.5071386320161775,DM1_train_mean,107,3420,0.6766296380971238,c_rate_holdout_fold,eis_phase_1kHz,12,64,1.7052576023391814
-0.03731711838603858,0.5189606110062589,0.44943146783436494,eis,DH0_time_nominal,1,2,0.4763675659752546,DM2_ridge,107,3420,0.6196375723356041,c_rate_holdout_fold,eis_phase_1kHz,12,64,1.3747077977192756
-0.027630932095478903,0.7014742591941611,0.5967235178387156,eis,DH1_capacity_state,1,2,0.475343218781811,DM2_ridge,107,3420,0.6403747855893673,c_rate_holdout_fold,eis_phase_1kHz,12,64,1.7679646615685531
-0.0607982065443218,0.6002595803818779,0.5000754669919497,eis,DH2_prior_same_diagnostic_state,1,2,0.44986940413725846,DM2_ridge,107,3420,0.5952568570318455,c_rate_holdout_fold,eis_phase_1kHz,12,64,1.378085929413973
-0.07101301413938217,0.7647792432641111,0.6326345745406033,eis,DH3_capacity_plus_prior_same_diagnostic,1,2,0.481665542929244,DM2_ridge,107,3420,0.6532245343878268,c_rate_holdout_fold,eis_phase_1kHz,12,64,1.6913189696400133
-0.26989441176510315,0.5221031004445588,0.428368048214034,eis,DH0_time_nominal,1,2,0.4712323049492694,DM3_hist_gradient_boosting,107,3420,0.6353264609018452,c_rate_holdout_fold,eis_phase_1kHz,12,64,1.5359000067523458
-0.11852404235142633,0.5677607335615331,0.3977985946028205,eis,DH1_capacity_state,1,2,0.45128007115849944,DM3_hist_gradient_boosting,107,3420,0.6178343807279681,c_rate_holdout_fold,eis_phase_1kHz,12,64,1.6487497865140002
-0.20358209330815172,0.5667974953822871,0.44387606445588057,eis,DH2_prior_same_diagnostic_state,1,2,0.404875715843642,DM3_hist_gradient_boosting,107,3420,0.5600651232528425,c_rate_holdout_fold,eis_phase_1kHz,12,64,1.4076022300823017
-0.1415639484550026,0.6453608122200902,0.5817807421569052,eis,DH3_capacity_plus_prior_same_diagnostic,1,2,0.42517098190528235,DM3_hist_gradient_boosting,107,3420,0.5808770645750305,c_rate_holdout_fold,eis_phase_1kHz,12,64,1.5467033969650699
-0.00030256250478220473,0.0004572436367261753,0.00046383333333333335,eis,persistence,1,2,0.0003272167103896813,DM0_persistence,107,3420,0.0004543750500155747,c_rate_holdout_fold,nyquist_im_peak_abs,12,64,0.0008403333333333332
-0.0002507954883314208,0.000560150268637198,0.0005454838262322472,eis,train_mean,1,2,0.0004925918155981856,DM1_train_mean,107,3420,0.0006438211994890319,c_rate_holdout_fold,nyquist_im_peak_abs,12,64,0.0008971880116959069
-5.208866390593435e-05,0.0004571182341266376,0.0004698654989091779,eis,DH0_time_nominal,1,2,0.00043886015117610555,DM2_ridge,107,3420,0.0005674366758618537,c_rate_holdout_fold,nyquist_im_peak_abs,12,64,0.0007452979184617049
-4.92565943321863e-05,0.0005733150701231743,0.00047683161425184946,eis,DH1_capacity_state,1,2,0.00045796960506966534,DM2_ridge,107,3420,0.0005953458482401432,c_rate_holdout_fold,nyquist_im_peak_abs,12,64,0.0010951961024563877
-0.00012570524703547445,0.0002842221816308361,0.00030194526053533026,eis,DH2_prior_same_diagnostic_state,1,2,0.0002374637246689502,DM2_ridge,107,3420,0.00034610943859217857,c_rate_holdout_fold,nyquist_im_peak_abs,12,64,0.0005044682010253527
-0.00012636312975154045,0.0003556426154526558,0.0003277316188360216,eis,DH3_capacity_plus_prior_same_diagnostic,1,2,0.00025069286773562663,DM2_ridge,107,3420,0.0003518177367910068,c_rate_holdout_fold,nyquist_im_peak_abs,12,64,0.0007019938328935209
-8.834690019214485e-05,0.00043759875378852073,0.000396192650421052,eis,DH0_time_nominal,1,2,0.00041743175588556574,DM3_hist_gradient_boosting,107,3420,0.0005636693356488826,c_rate_holdout_fold,nyquist_im_peak_abs,12,64,0.0007770457582090947
5.93442680097463e-05,0.0004769452236792273,0.0004056241376986313,eis,DH1_capacity_state,1,2,0.0004976314563728531,DM3_hist_gradient_boosting,107,3420,0.000714498451846458,c_rate_holdout_fold,nyquist_im_peak_abs,12,64,0.0007621602780810626
-0.0001004876757122077,0.00028390093295358804,0.00027115867513142133,eis,DH2_prior_same_diagnostic_state,1,2,0.0002401288274415551,DM3_hist_gradient_boosting,107,3420,0.00034442429862360286,c_rate_holdout_fold,nyquist_im_peak_abs,12,64,0.0005368278962380651
