auprc,auroc,brier,ece_10_bin,feature_group,group_field,group_value,model_level,negative_count,positive_count,row_count,split_name,target
,,0.004426937419921918,0.05203194107916982,W1_state_time,lead_time_bin,no_observed_event_censored,B4_logistic_regression,3347,0,3347,all,event_within_2_checkups
0.34600963077423624,0.5696656515259508,0.14190812985379903,0.10457993007295545,W2_nominal,lead_time_bin,event_at_next_checkup,B4_logistic_regression,2440,506,2946,all,event_within_2_checkups
,,0.010478219862953825,0.04896319181689979,W2_nominal,lead_time_bin,event_later_than_3_checkups,B4_logistic_regression,3139,0,3139,all,event_within_2_checkups
1.0,,0.76773972375304,0.8517244444159578,W2_nominal,lead_time_bin,event_within_2_checkups,B4_logistic_regression,0,506,506,all,event_within_2_checkups
,,0.03885556302400463,0.11030825003578898,W2_nominal,lead_time_bin,event_within_3_checkups,B4_logistic_regression,427,0,427,all,event_within_2_checkups
,,0.017086726165028147,0.07578177367509956,W2_nominal,lead_time_bin,no_observed_event_censored,B4_logistic_regression,3347,0,3347,all,event_within_2_checkups
0.09329554813480732,0.06392389684442429,0.15598324787981876,0.14140916858508357,W0_capacity_state,lead_time_bin,event_at_next_checkup,B5_ridge_logistic,2440,506,2946,all,event_within_2_checkups
,,0.006231960212879258,0.07613206647700181,W0_capacity_state,lead_time_bin,event_later_than_3_checkups,B5_ridge_logistic,3139,0,3139,all,event_within_2_checkups
1.0,,0.8417650182096331,0.9172137540936772,W0_capacity_state,lead_time_bin,event_within_2_checkups,B5_ridge_logistic,0,506,506,all,event_within_2_checkups
,,0.007215907504290535,0.08261118549012361,W0_capacity_state,lead_time_bin,event_within_3_checkups,B5_ridge_logistic,427,0,427,all,event_within_2_checkups
,,0.011729987908092782,0.10173543758929789,W0_capacity_state,lead_time_bin,no_observed_event_censored,B5_ridge_logistic,3347,0,3347,all,event_within_2_checkups
0.2027075314582776,0.6167733104386703,0.15035511726034365,0.09365541845101592,W1_state_time,lead_time_bin,event_at_next_checkup,B5_ridge_logistic,2440,506,2946,all,event_within_2_checkups
,,0.010768449808936006,0.0968756212110351,W1_state_time,lead_time_bin,event_later_than_3_checkups,B5_ridge_logistic,3139,0,3139,all,event_within_2_checkups
1.0,,0.7900484937160156,0.8871977852105086,W1_state_time,lead_time_bin,event_within_2_checkups,B5_ridge_logistic,0,506,506,all,event_within_2_checkups
,,0.014165441916962961,0.10846170881377747,W1_state_time,lead_time_bin,event_within_3_checkups,B5_ridge_logistic,427,0,427,all,event_within_2_checkups
,,0.0044588289910175265,0.05238292053484157,W1_state_time,lead_time_bin,no_observed_event_censored,B5_ridge_logistic,3347,0,3347,all,event_within_2_checkups
0.34788731625315666,0.6078816497116568,0.13722037968675346,0.07558946362350913,W2_nominal,lead_time_bin,event_at_next_checkup,B5_ridge_logistic,2440,506,2946,all,event_within_2_checkups
,,0.012013345084396304,0.06342110387407245,W2_nominal,lead_time_bin,event_later_than_3_checkups,B5_ridge_logistic,3139,0,3139,all,event_within_2_checkups
1.0,,0.7065930374419264,0.8140914367439707,W2_nominal,lead_time_bin,event_within_2_checkups,B5_ridge_logistic,0,506,506,all,event_within_2_checkups
,,0.039310119986779475,0.1283528899075123,W2_nominal,lead_time_bin,event_within_3_checkups,B5_ridge_logistic,427,0,427,all,event_within_2_checkups
,,0.007044963547636616,0.04732033440502751,W2_nominal,lead_time_bin,no_observed_event_censored,B5_ridge_logistic,3347,0,3347,all,event_within_2_checkups
0.9624117303032678,0.9825702228989827,0.062433504937027644,0.07447157301125201,W0_capacity_state,lead_time_bin,event_at_next_checkup,B6_hist_gradient_boosting_classifier,2440,506,2946,all,event_within_2_checkups
,,0.025714130730280754,0.09539433108187748,W0_capacity_state,lead_time_bin,event_later_than_3_checkups,B6_hist_gradient_boosting_classifier,3139,0,3139,all,event_within_2_checkups
1.0,,0.597319603884462,0.7071905391304667,W0_capacity_state,lead_time_bin,event_within_2_checkups,B6_hist_gradient_boosting_classifier,0,506,506,all,event_within_2_checkups
,,0.10262052902004187,0.21837440559921742,W0_capacity_state,lead_time_bin,event_within_3_checkups,B6_hist_gradient_boosting_classifier,427,0,427,all,event_within_2_checkups
,,0.011734822676504502,0.06580698074369094,W0_capacity_state,lead_time_bin,no_observed_event_censored,B6_hist_gradient_boosting_classifier,3347,0,3347,all,event_within_2_checkups
0.9884381982182723,0.9977345623015615,0.026050256983933543,0.028973275089544726,W1_state_time,lead_time_bin,event_at_next_checkup,B6_hist_gradient_boosting_classifier,2440,506,2946,all,event_within_2_checkups
,,0.027890111506765944,0.057583831121350126,W1_state_time,lead_time_bin,event_later_than_3_checkups,B6_hist_gradient_boosting_classifier,3139,0,3139,all,event_within_2_checkups
1.0,,0.48046829992841933,0.5551316975355721,W1_state_time,lead_time_bin,event_within_2_checkups,B6_hist_gradient_boosting_classifier,0,506,506,all,event_within_2_checkups
,,0.19466984431272735,0.2819762534931688,W1_state_time,lead_time_bin,event_within_3_checkups,B6_hist_gradient_boosting_classifier,427,0,427,all,event_within_2_checkups
,,0.0012595493987771747,0.008522595428090227,W1_state_time,lead_time_bin,no_observed_event_censored,B6_hist_gradient_boosting_classifier,3347,0,3347,all,event_within_2_checkups
0.9609182478961626,0.9830780632411067,0.031003315936490805,0.03223368994415693,W2_nominal,lead_time_bin,event_at_next_checkup,B6_hist_gradient_boosting_classifier,2440,506,2946,all,event_within_2_checkups
,,0.01659527239197881,0.03401277686799317,W2_nominal,lead_time_bin,event_later_than_3_checkups,B6_hist_gradient_boosting_classifier,3139,0,3139,all,event_within_2_checkups
1.0,,0.4546667377759326,0.5450330628565404,W2_nominal,lead_time_bin,event_within_2_checkups,B6_hist_gradient_boosting_classifier,0,506,506,all,event_within_2_checkups
,,0.14629613356311513,0.22592457138488614,W2_nominal,lead_time_bin,event_within_3_checkups,B6_hist_gradient_boosting_classifier,427,0,427,all,event_within_2_checkups
,,0.0024719775839406187,0.006105456053428449,W2_nominal,lead_time_bin,no_observed_event_censored,B6_hist_gradient_boosting_classifier,3347,0,3347,all,event_within_2_checkups
0.1712798480404779,0.4765125866649388,0.14568594404998975,0.054318824288672324,prior_rate,lead_time_bin,event_at_next_checkup,B0_event_rate_prior,2440,506,2946,all,event_within_3_checkups
,,0.014699997155307376,0.11982010906862048,prior_rate,lead_time_bin,event_later_than_3_checkups,B0_event_rate_prior,3139,0,3139,all,event_within_3_checkups
1.0,,0.7802460185462825,0.8831747128508818,prior_rate,lead_time_bin,event_within_2_checkups,B0_event_rate_prior,0,506,506,all,event_within_3_checkups
1.0,,0.7793120920222147,0.8826386596622604,prior_rate,lead_time_bin,event_within_3_checkups,B0_event_rate_prior,0,427,427,all,event_within_3_checkups
,,0.024014422810493763,0.15154578296284416,prior_rate,lead_time_bin,no_observed_event_censored,B0_event_rate_prior,3347,0,3347,all,event_within_3_checkups
0.16804654667972385,0.48616600790513836,0.48079997400523566,0.5840418431111523,distance_to_threshold,lead_time_bin,event_at_next_checkup,B1_distance_to_threshold_rule,2440,506,2946,all,event_within_3_checkups
,,0.44298782537609716,0.5967003474159769,distance_to_threshold,lead_time_bin,event_later_than_3_checkups,B1_distance_to_threshold_rule,3139,0,3139,all,event_within_3_checkups
1.0,,0.23140480365277602,0.3882884810638263,distance_to_threshold,lead_time_bin,event_within_2_checkups,B1_distance_to_threshold_rule,0,506,506,all,event_within_3_checkups
1.0,,0.17806482046328678,0.3446134358271805,distance_to_threshold,lead_time_bin,event_within_3_checkups,B1_distance_to_threshold_rule,0,427,427,all,event_within_3_checkups
,,0.4004043214168311,0.5440769599161094,distance_to_threshold,lead_time_bin,no_observed_event_censored,B1_distance_to_threshold_rule,3347,0,3347,all,event_within_3_checkups
0.17192424525475597,0.5,0.5369450101832995,0.6282416836388324,distance_to_threshold,lead_time_bin,event_at_next_checkup,B2_linear_extrapolation_to_threshold,2440,506,2946,all,event_within_3_checkups
,,0.49691579156556903,0.6278728655147635,distance_to_threshold,lead_time_bin,event_later_than_3_checkups,B2_linear_extrapolation_to_threshold,3139,0,3139,all,event_within_3_checkups
1.0,,0.1828486797079068,0.32134375376551816,distance_to_threshold,lead_time_bin,event_within_2_checkups,B2_linear_extrapolation_to_threshold,0,506,506,all,event_within_3_checkups
1.0,,0.11716767209406977,0.2655409391275728,distance_to_threshold,lead_time_bin,event_within_3_checkups,B2_linear_extrapolation_to_threshold,0,427,427,all,event_within_3_checkups
,,0.07060955306712786,0.12670394744798555,distance_to_threshold,lead_time_bin,no_observed_event_censored,B2_linear_extrapolation_to_threshold,3347,0,3347,all,event_within_3_checkups
0.2648008859092869,0.6733104386703817,0.14286082036090306,0.042825331861637214,distance_to_threshold,lead_time_bin,event_at_next_checkup,B3_logistic_distance_baseline,2440,506,2946,all,event_within_3_checkups
,,0.02247059001434169,0.14161021746871502,distance_to_threshold,lead_time_bin,event_later_than_3_checkups,B3_logistic_distance_baseline,3139,0,3139,all,event_within_3_checkups
1.0,,0.6932665383368168,0.8282002949151137,distance_to_threshold,lead_time_bin,event_within_2_checkups,B3_logistic_distance_baseline,0,506,506,all,event_within_3_checkups
1.0,,0.7037216483776086,0.8354748508134892,distance_to_threshold,lead_time_bin,event_within_3_checkups,B3_logistic_distance_baseline,0,427,427,all,event_within_3_checkups
,,0.011403439838325034,0.09244360493126406,distance_to_threshold,lead_time_bin,no_observed_event_censored,B3_logistic_distance_baseline,3347,0,3347,all,event_within_3_checkups
0.09432675046592809,0.07958109246420009,0.1549259609066287,0.05745640734654427,W0_capacity_state,lead_time_bin,event_at_next_checkup,B4_logistic_regression,2440,506,2946,all,event_within_3_checkups
,,0.013457458295583069,0.11228361488620536,W0_capacity_state,lead_time_bin,event_later_than_3_checkups,B4_logistic_regression,3139,0,3139,all,event_within_3_checkups
1.0,,0.7775265767756133,0.8813460185644407,W0_capacity_state,lead_time_bin,event_within_2_checkups,B4_logistic_regression,0,506,506,all,event_within_3_checkups
1.0,,0.7777043169416133,0.8815130558637344,W0_capacity_state,lead_time_bin,event_within_3_checkups,B4_logistic_regression,0,427,427,all,event_within_3_checkups
,,0.027353656795492513,0.15497287775960483,W0_capacity_state,lead_time_bin,no_observed_event_censored,B4_logistic_regression,3347,0,3347,all,event_within_3_checkups
0.20635821065681134,0.6238782155122141,0.14952197547607865,0.08646099091370789,W1_state_time,lead_time_bin,event_at_next_checkup,B4_logistic_regression,2440,506,2946,all,event_within_3_checkups
,,0.023457271409320364,0.14322960062558768,W1_state_time,lead_time_bin,event_later_than_3_checkups,B4_logistic_regression,3139,0,3139,all,event_within_3_checkups
1.0,,0.7067738572780399,0.8374679482469816,W1_state_time,lead_time_bin,event_within_2_checkups,B4_logistic_regression,0,506,506,all,event_within_3_checkups
1.0,,0.7171470691310143,0.844079339315113,W1_state_time,lead_time_bin,event_within_3_checkups,B4_logistic_regression,0,427,427,all,event_within_3_checkups
,,0.011815700877907787,0.08534156168976555,W1_state_time,lead_time_bin,no_observed_event_censored,B4_logistic_regression,3347,0,3347,all,event_within_3_checkups
0.3699212702737754,0.5843581934815006,0.1405358166322248,0.10745032979813816,W2_nominal,lead_time_bin,event_at_next_checkup,B4_logistic_regression,2440,506,2946,all,event_within_3_checkups
,,0.02227221925814379,0.07673863235252716,W2_nominal,lead_time_bin,event_later_than_3_checkups,B4_logistic_regression,3139,0,3139,all,event_within_3_checkups
1.0,,0.7122948205449863,0.8053808503558846,W2_nominal,lead_time_bin,event_within_2_checkups,B4_logistic_regression,0,506,506,all,event_within_3_checkups
1.0,,0.7636027750246525,0.8488492973388145,W2_nominal,lead_time_bin,event_within_3_checkups,B4_logistic_regression,0,427,427,all,event_within_3_checkups
,,0.03476567904957067,0.11325707992831249,W2_nominal,lead_time_bin,no_observed_event_censored,B4_logistic_regression,3347,0,3347,all,event_within_3_checkups
0.09383749092365949,0.07381341929631309,0.15487704627705987,0.05727351276141167,W0_capacity_state,lead_time_bin,event_at_next_checkup,B5_ridge_logistic,2440,506,2946,all,event_within_3_checkups
