run_scope,model_level,feature_group,target,split_name,fold_count,mean_mae,mean_rmse,condition_mean_mae,condition_median_mae,worst_condition_mae,q10_q90_interval_coverage,q10_q90_interval_width_mean,pinball_loss_q10,pinball_loss_q50,pinball_loss_q90,test_rows,test_parameter_sets
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F14_event_aggregate,delta_capacity_Ah,condition_fold,5,0.027922400525533787,0.06546842439851289,0.047024628570102436,0.03980361640327382,0.19954056121304975,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F14_event_aggregate,delta_capacity_Ah,profile_holdout_fold,1,0.09998389526662478,0.1312786810701697,0.11091390072875516,0.10313009082922961,0.1737116690479523,,,,,,524,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F14_event_aggregate,delta_capacity_Ah,temperature_holdout_fold,2,0.03442682003864117,0.08605739122685754,0.059085830214495184,0.055601655139000936,0.1735556070160555,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F14_event_aggregate,delta_capacity_Ah,voltage_window_holdout_fold,3,0.07694994650256005,0.1073159026080635,0.09358921120623535,0.08507908737965468,0.25121071322589017,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F15_event_order_aware,capacity_Ah_k1,c_rate_holdout_fold,1,0.10772960075156268,0.17560779171303484,0.13225858798939868,0.11112099035144635,0.2638438622997622,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F15_event_order_aware,capacity_Ah_k1,condition_fold,5,0.033164383132895534,0.07790311241307533,0.05804327272730988,0.04634907287543852,0.27967109717497013,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F15_event_order_aware,capacity_Ah_k1,profile_holdout_fold,1,0.10877808144800666,0.1588717277170814,0.12780596949882592,0.11537729300100302,0.2208762419483293,,,,,,524,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F15_event_order_aware,capacity_Ah_k1,temperature_holdout_fold,2,0.04083005459339077,0.10149763526281001,0.07411015598465535,0.06377004567362322,0.29286951004377965,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F15_event_order_aware,capacity_Ah_k1,voltage_window_holdout_fold,3,0.08499130610466173,0.1223300157898184,0.10897944386943276,0.09698831551438712,0.3356873335279353,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F15_event_order_aware,delta_capacity_Ah,c_rate_holdout_fold,1,0.09004785719553496,0.13622828521428024,0.09382750714644646,0.08156048953871023,0.15885484382535406,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F15_event_order_aware,delta_capacity_Ah,condition_fold,5,0.028042108584775627,0.066713822165852,0.05034167851014918,0.03979585186654408,0.2012042520238107,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F15_event_order_aware,delta_capacity_Ah,profile_holdout_fold,1,0.11992360696385033,0.14560415048366868,0.12520537457689535,0.12355761803811825,0.1818858456498205,,,,,,524,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F15_event_order_aware,delta_capacity_Ah,temperature_holdout_fold,2,0.0336754851727801,0.08687369150411575,0.06045411072968472,0.05403090249544151,0.21761966859027673,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F15_event_order_aware,delta_capacity_Ah,voltage_window_holdout_fold,3,0.08076475132666468,0.11314417402101022,0.09771997629694919,0.08435377665513577,0.2514011497055786,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F16_event_order_shuffled,capacity_Ah_k1,c_rate_holdout_fold,1,0.10805585298421551,0.17779080518512014,0.13490988212464883,0.11910291632024653,0.2579589089453683,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F16_event_order_shuffled,capacity_Ah_k1,condition_fold,5,0.03382906768876577,0.07820044580238145,0.05914001476499013,0.04608911847931649,0.25957335855182934,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F16_event_order_shuffled,capacity_Ah_k1,profile_holdout_fold,1,0.11038312996563805,0.16784486998701323,0.13126834524372524,0.1166603808566234,0.22524267470393056,,,,,,524,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F16_event_order_shuffled,capacity_Ah_k1,temperature_holdout_fold,2,0.04381956003737116,0.10450045961362892,0.08119970758331227,0.06083949435089908,0.30529408470135816,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F16_event_order_shuffled,capacity_Ah_k1,voltage_window_holdout_fold,3,0.08086067959552817,0.11918407399032217,0.1039386938280626,0.09053471699175507,0.3555600426641233,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F16_event_order_shuffled,delta_capacity_Ah,c_rate_holdout_fold,1,0.08617161182179026,0.1328260727992298,0.09124101512045173,0.08288341327407905,0.1597026386079816,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F16_event_order_shuffled,delta_capacity_Ah,condition_fold,5,0.028173075131297715,0.06704496978719146,0.04856908944123397,0.03950660771563773,0.2179306182011044,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F16_event_order_shuffled,delta_capacity_Ah,profile_holdout_fold,1,0.10831350614534681,0.14025470362657202,0.11793019875978272,0.11089088750894247,0.17212354181909123,,,,,,524,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F16_event_order_shuffled,delta_capacity_Ah,temperature_holdout_fold,2,0.03530337339846912,0.08852364152599343,0.06114205059747575,0.05222530699966529,0.18359295689575109,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F16_event_order_shuffled,delta_capacity_Ah,voltage_window_holdout_fold,3,0.07783011780481709,0.11073209187672876,0.0957983233274053,0.08579777220974284,0.2545958666072959,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F17_event_order_plus_stress,capacity_Ah_k1,c_rate_holdout_fold,1,0.10305128034453606,0.17504404563010295,0.13856066451947072,0.11529377068774087,0.29570355796846326,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F17_event_order_plus_stress,capacity_Ah_k1,condition_fold,5,0.031876926677430625,0.07690481324948732,0.05584684763348735,0.03951982739135433,0.2566006689747636,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F17_event_order_plus_stress,capacity_Ah_k1,profile_holdout_fold,1,0.08788193551925975,0.13435165152351708,0.11011686336908605,0.08925717002569061,0.24411206938094748,,,,,,524,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F17_event_order_plus_stress,capacity_Ah_k1,temperature_holdout_fold,2,0.042011291522474216,0.10298777399668954,0.07423087251518298,0.056647006140205895,0.3054864434488332,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F17_event_order_plus_stress,capacity_Ah_k1,voltage_window_holdout_fold,3,0.115848129524927,0.15293756881298562,0.1437756995667038,0.1321036048610048,0.3442958252691738,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F17_event_order_plus_stress,delta_capacity_Ah,c_rate_holdout_fold,1,0.07804974970154624,0.12079556093044541,0.09629060571271719,0.07666703462577304,0.15781740166553743,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F17_event_order_plus_stress,delta_capacity_Ah,condition_fold,5,0.026567456210050744,0.06449779548843598,0.04721542842845845,0.036664552141763125,0.24110461514305864,,,,,,2773,76
