target,split_name,heldout_fold,parameter_set,prior_pulse_feature_group,prior_pulse_source_report,best_nonpulse_feature_group,best_nonpulse_source_report,best_nonpulse_condition_mae,prior_pulse_condition_mae,gain,n_intervals,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,aging_mode
delta_capacity_Ah,condition_fold,4,19,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.06842068217672284,0.06599513840894623,0.0024255437677766084,6,0.0,approx_0_100,1.0,cyclic
delta_capacity_Ah,condition_fold,4,23,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0701461789013671,0.0785792851935712,-0.008433106292204104,6,0.0,approx_10_100,1.0,cyclic
delta_capacity_Ah,condition_fold,4,38,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.018444023460761308,0.016482365475510883,0.001961657985250425,60,10.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,condition_fold,4,40,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0672112067253662,0.06900538201411353,-0.0017941752887473406,15,10.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,condition_fold,4,44,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.07049164436504567,0.07815024961748195,-0.007658605252436279,6,25.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,condition_fold,4,45,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.020810507963064245,0.019774243878911753,0.0010362640841524925,84,25.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,condition_fold,4,47,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05024554750541423,0.05353401056025507,-0.0032884630548408386,31,25.0,approx_10_100,1.0,cyclic
delta_capacity_Ah,condition_fold,4,51,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.020430257406127316,0.023946793319201336,-0.0035165359130740204,63,25.0,approx_10_90,1.0,cyclic
delta_capacity_Ah,condition_fold,4,52,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.056325596082867926,0.058146249796201595,-0.0018206537133336684,28,25.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,condition_fold,4,53,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05111905287120702,0.046736681619626234,0.004382371251580787,44,40.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,condition_fold,4,64,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.048552302031441244,0.04545720524310795,0.003095096788333293,38,40.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,condition_fold,4,69,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.010486942689754144,0.012783275313292718,-0.002296332623538575,84,10.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,65,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.10901017596949995,0.10343275682020438,0.005577419149295576,55,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,66,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.051466238206687755,0.04912264084610609,0.0023435973605816646,84,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,67,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.12996424148686056,0.14664199730244684,-0.01667775581558628,15,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,68,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.06573351850095895,0.06624697809032977,-0.0005134595893708238,78,10.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,69,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.03573375266239974,0.034594026085582076,0.0011397265768176637,84,10.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,70,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.13594522362540945,0.1388440017725773,-0.002898778147167852,18,10.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,71,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.02446715638717906,0.022550523549131042,0.0019166328380480178,84,25.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,72,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.03170235034174875,0.03245865931712341,-0.0007563089753746602,84,25.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,73,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.05615766299172806,0.047706048618329076,0.008451614373398982,34,25.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,74,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.09281982964940559,0.09136018484629771,0.0014596448031078818,48,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,75,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.02159530485237374,0.023311350052470814,-0.0017160452000970737,84,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,profile_holdout_fold,1,76,C_P0_state_time_pulse,capacity_with_prior_pulse_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.03144876364743094,0.02941309917573524,0.0020356644716956994,83,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,temperature_holdout_fold,1,1,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0033032274320858503,0.0017035356853557838,0.0015996917467300665,84,0.0,calendar_soc_10,0.0,calendar
delta_capacity_Ah,temperature_holdout_fold,1,2,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.003717986922989403,0.002911959668897181,0.000806027254092222,84,0.0,calendar_soc_50,0.0,calendar
delta_capacity_Ah,temperature_holdout_fold,1,3,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.005176694684984711,0.0038173852088245375,0.0013593094761601737,84,0.0,calendar_soc_90,0.0,calendar
delta_capacity_Ah,temperature_holdout_fold,1,4,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0040782759051773195,0.001983419418100334,0.0020948564870769855,84,0.0,calendar_soc_100,0.0,calendar
delta_capacity_Ah,temperature_holdout_fold,1,17,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05257189330464233,0.04739435281637575,0.005177540488266574,24,0.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,18,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.06426822263665116,0.07785618849742842,-0.013587965860777262,17,0.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,19,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0953535331301072,0.08160354930364147,0.013749983826465723,6,0.0,approx_0_100,1.0,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,20,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.09693677319394563,0.09521327814828169,0.0017234950456639364,6,0.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,21,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.022497962277156024,0.02215922821136251,0.00033873406579351326,43,0.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,22,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.07276562980091746,0.07652426882188962,-0.0037586390209721626,22,0.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,23,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.1301004060895268,0.10767380507172142,0.022426601017805387,6,0.0,approx_10_100,1.0,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,24,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.04665274304847282,0.05084508789389104,-0.004192344845418222,4,0.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,25,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.012414495293750537,0.012069578464227826,0.0003449168295227116,67,0.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,26,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.04088550466557738,0.047170968023144536,-0.0062854633575671545,33,0.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,27,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.09036856495577411,0.07934702119277622,0.011021543762997896,15,0.0,approx_10_90,1.0,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,28,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05629013371487179,0.05071749670752947,0.0055726370073423195,9,0.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,temperature_holdout_fold,1,65,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.04667106239203794,0.0460228318470526,0.0006482305449853412,55,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,temperature_holdout_fold,1,66,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.020885865383113718,0.02196264468321385,-0.0010767793001001322,84,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,temperature_holdout_fold,1,67,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.1414521626024517,0.15628200209886692,-0.014829839496415226,15,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,temperature_holdout_fold,2,13,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.009046662253753933,0.013472658322330152,-0.004425996068576219,84,40.0,calendar_soc_10,0.0,calendar
delta_capacity_Ah,temperature_holdout_fold,2,14,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.004979608775410808,0.00484311097836706,0.00013649779704374802,84,40.0,calendar_soc_50,0.0,calendar
delta_capacity_Ah,temperature_holdout_fold,2,15,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.011250267457407589,0.011658481685093277,-0.0004082142276856885,78,40.0,calendar_soc_90,0.0,calendar
delta_capacity_Ah,temperature_holdout_fold,2,16,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.011962435431279768,0.01223685697847563,-0.0002744215471958619,78,40.0,calendar_soc_100,0.0,calendar
delta_capacity_Ah,temperature_holdout_fold,2,53,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.044874474618572795,0.04971510988087515,-0.004840635262302356,44,40.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,54,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.027366211007859253,0.02229609147640945,0.005070119531449802,46,40.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,55,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.03352996026488506,0.044320187387023736,-0.010790227122138674,22,40.0,approx_0_100,1.0,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,56,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05753451679978479,0.06588048845556366,-0.00834597165577887,13,40.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,57,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.08184752112542434,0.07753927981625777,0.004308241309166572,36,40.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,58,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05751197184388062,0.05588577910763091,0.0016261927362497125,38,40.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,59,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.07254001333085944,0.06892644310658175,0.00361357022427769,19,40.0,approx_10_100,1.0,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,60,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.13442211391324185,0.13887626085281463,-0.004454146939572773,16,40.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,61,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.006998257936291148,0.009307642126569357,-0.0023093841902782093,84,40.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,62,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.010315576811932379,0.011049288203541882,-0.0007337113916095032,84,40.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,63,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.04614597737390708,0.05419244507097821,-0.008046467697071132,81,40.0,approx_10_90,1.0,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,64,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.036525096248692185,0.03593521054375374,0.0005898857049384462,38,40.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,temperature_holdout_fold,2,74,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.06693738561479314,0.06608068179788398,0.0008567038169091518,48,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,temperature_holdout_fold,2,75,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.018339415365988022,0.01778317985968521,0.0005562355063028109,84,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,temperature_holdout_fold,2,76,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.08820626179554114,0.10962857504149263,-0.021422313245951494,83,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,17,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06189142719525184,0.07081453097834553,-0.008923103783093689,24,0.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,18,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.073067105769636,0.07631530861700656,-0.0032482028473705543,17,0.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,19,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06517390693281361,0.05762565819310841,0.0075482487397052,6,0.0,approx_0_100,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,20,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.2075875014496974,0.2012285656467504,0.006358935802946997,6,0.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,29,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07267307681398603,0.0727736229417356,-0.00010054612774956784,40,10.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,30,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.056503720287457496,0.06142244676971887,-0.004918726482261375,25,10.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,31,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12714136952762348,0.14281752130147643,-0.015676151773852953,6,10.0,approx_0_100,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,32,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11871604049426232,0.1382372738632898,-0.019521233369027474,6,10.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,41,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.058743975678701967,0.07000580289593937,-0.011261827217237404,56,25.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,42,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.051404613548844055,0.06775713589838761,-0.016352522349543555,49,25.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,43,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06502987638379122,0.07412338187467528,-0.009093505490884057,12,25.0,approx_0_100,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,44,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12376688522375841,0.14548566453491832,-0.02171877931115991,6,25.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,53,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0652405523360598,0.0714447068534034,-0.006204154517343602,44,40.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,54,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.052119477329445385,0.059951163632677884,-0.007831686303232499,46,40.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,55,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.042335949518172836,0.04386430879661113,-0.0015283592784382932,22,40.0,approx_0_100,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,56,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07638758456947915,0.08624957861772507,-0.00986199404824592,13,40.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,1,65,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.13204818281811828,0.13131096769036849,0.0007372151277497963,55,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,66,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09932768015998861,0.09456915563993282,0.00475852452005579,84,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,67,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1607558813143676,0.16598577093585717,-0.00522988962148957,15,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,68,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08781057846895658,0.09942393599440284,-0.01161335752544626,78,10.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,69,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0669296442904346,0.06893413656918168,-0.0020044922787470776,84,10.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,70,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10725407047558755,0.1146044876730618,-0.007350417197474257,18,10.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,71,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06765424199901643,0.07049446111029616,-0.0028402191112797265,84,25.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,72,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04898407936959774,0.049454829186169266,-0.00047074981657152515,84,25.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,73,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0537443522658242,0.057696284319947354,-0.003951932054123156,34,25.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,74,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09076941272537226,0.0910204552019649,-0.0002510424765926472,48,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,75,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05112832522377834,0.04342432961109436,0.007703995612683978,84,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,1,76,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06589547973576676,0.05376800771314976,0.012127472022616999,83,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,voltage_window_holdout_fold,2,21,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04759920787343723,0.03662376584106882,0.010975442032368408,43,0.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,22,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.13574509212791144,0.12648504823800824,0.009260043889903202,22,0.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,23,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.20676205398373593,0.20412149142249536,0.002640562561240567,6,0.0,approx_10_100,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,24,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04316925829267616,0.04133896314495182,0.0018302951477243423,4,0.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,25,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14510944705485462,0.12237994674152812,0.022729500313326503,67,0.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,26,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1649568189144422,0.1521095879807583,0.012847230933683895,33,0.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,27,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.15497966808698493,0.15504451683207573,-6.484874509080085e-05,15,0.0,approx_10_90,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,28,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.16254073777743697,0.16527547404467724,-0.002734736267240273,9,0.0,approx_10_90,1.67,cyclic
