target,split_name,heldout_fold,parameter_set,gain,n_intervals,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,aging_mode,semi_empirical_feature_group,semi_empirical_source_report,reference_feature_group,reference_source_report,reference_condition_mae,semi_empirical_condition_mae,reference
delta_capacity_Ah,condition_fold,4,52,-0.0746469416504585,28,25.0,approx_10_90,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07635925237282963,0.15100619402328813,hgb_f4
delta_capacity_Ah,condition_fold,4,53,-0.01624478644419136,44,40.0,approx_0_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05292056606942361,0.06916535251361497,hgb_f4
delta_capacity_Ah,condition_fold,4,64,-0.09749680152766257,38,40.0,approx_10_90,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.055903144482367474,0.15339994601003004,hgb_f4
delta_capacity_Ah,condition_fold,4,69,-0.028402616070737945,84,10.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.011515604302559459,0.039918220373297404,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,65,0.11264084517645535,55,0.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.17749020768298213,0.06484936250652677,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,66,0.08780175676301274,84,0.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.13308189031705983,0.04528013355404708,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,67,-0.057644553533584636,15,0.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.17124825262562962,0.22889280615921426,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,68,0.06644990934377196,78,10.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1153889312146902,0.04893902187091824,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,69,0.08354962876116939,84,10.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11157021816672423,0.028020589405554835,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,70,0.007664097759088745,18,10.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1366039013371756,0.12893980357808685,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,71,0.05369858262676541,84,25.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07301440712436526,0.01931582449759985,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,72,0.0487469761322781,84,25.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07679837656591178,0.028051400433633675,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,73,-0.09385360407531863,35,25.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0775121776453598,0.17136578172067843,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,74,0.016190880583877937,48,40.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10114139599840287,0.08495051541452493,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,75,0.03885161554502292,84,40.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06293991925794355,0.02408830371292063,hgb_f4
delta_capacity_Ah,profile_holdout_fold,1,76,-0.015549329269648263,83,40.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07310247291246715,0.08865180218211541,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,1,-0.012016716824906275,84,0.0,calendar_soc_10,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0015715267172580572,0.013588243542164332,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,2,-0.008739436794752052,84,0.0,calendar_soc_50,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0019127260092735108,0.010652162804025563,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,3,-0.009634078116487244,84,0.0,calendar_soc_90,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0017940483616624666,0.011428126478149711,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,4,-0.01291567363009339,84,0.0,calendar_soc_100,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.002013002339762939,0.014928675969856328,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,17,-0.04567631490152314,24,0.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05489192534894041,0.10056824025046356,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,18,-0.06513007845511704,17,0.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07043757004466344,0.13556764849978048,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,19,-0.3970050247047667,6,0.0,approx_0_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03104689901073891,0.4280519237155056,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,20,-0.2559569276800066,6,0.0,approx_0_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1610518278611619,0.4170087555411685,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,21,-0.016639539707558836,43,0.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02553852510100116,0.04217806480856,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,22,-0.05151857914976027,22,0.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08994108734429604,0.1414596664940563,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,23,-0.35822964765794546,6,0.0,approx_10_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06045637889300343,0.4186860265509489,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,24,-0.20532740812840483,4,0.0,approx_10_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09747042043381043,0.30279782856221527,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,25,-0.016107849640326237,67,0.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02014533576887994,0.036253185409206176,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,26,-0.021665609994184536,33,0.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.053644432041131306,0.07531004203531584,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,27,-0.1285455629176812,15,0.0,approx_10_90,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08484679448893913,0.21339235740662035,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,28,-0.17486827767921548,9,0.0,approx_10_90,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05737518781925445,0.23224346549846991,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,65,-0.021926165937304516,55,0.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.046412693877592955,0.06833885981489747,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,66,-0.03957690962087695,84,0.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.017611826507987635,0.05718873612886458,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,1,67,-0.10656242308861594,15,0.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.16868537789777535,0.2752478009863913,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,13,-0.010959421369674897,84,40.0,calendar_soc_10,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.008045457641665461,0.019004879011340358,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,14,-0.007037079010655544,84,40.0,calendar_soc_50,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.010129139364498472,0.017166218375154016,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,15,0.0021068401006758553,78,40.0,calendar_soc_90,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0193002039548776,0.017193363854201744,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,16,0.0009001893441239455,78,40.0,calendar_soc_100,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.015395208579218628,0.014495019235094683,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,53,-0.024532171060819376,44,40.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04843865468705686,0.07297082574787624,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,54,-0.008004966692072166,46,40.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04204115048006684,0.050046117172139006,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,55,-0.07790056492267033,22,40.0,approx_0_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03188850925854133,0.10978907418121166,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,56,-0.10032868932268482,13,40.0,approx_0_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.057609926914732275,0.1579386162374171,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,57,0.005423795473887008,36,40.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08194897775314768,0.07652518227926067,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,58,-0.012539340826919806,38,40.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06631259698861702,0.07885193781553683,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,59,-0.05695311306573321,19,40.0,approx_10_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07844550819445865,0.13539862126019186,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,60,-0.09004227058113037,16,40.0,approx_10_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12301884010805739,0.21306111068918776,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,61,-0.04549577436965521,84,40.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.004184583749710575,0.04968035811936579,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,62,-0.051508072272296986,84,40.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.012055708342657697,0.06356378061495468,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,63,-0.07028784329607159,81,40.0,approx_10_90,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.026432335672179032,0.09672017896825062,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,64,-0.03154244076453968,38,40.0,approx_10_90,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04258426449127071,0.07412670525581039,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,74,-0.008237042850639725,48,40.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06942480443937908,0.0776618472900188,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,75,-0.035081577013952064,84,40.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.007674599279245746,0.04275617629319781,hgb_f4
delta_capacity_Ah,temperature_holdout_fold,2,76,0.003575756414683745,83,40.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05406311540269465,0.050487358988010905,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,17,-0.018286959013871895,24,0.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06189142719525184,0.08017838620912374,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,18,-0.029748231136104072,17,0.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.073067105769636,0.10281533690574007,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,19,-0.21626279900612866,6,0.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06517390693281361,0.28143670593894227,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,20,0.10194303808150962,6,0.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.2075875014496974,0.10564446336818778,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,29,0.0009060502892882655,40,10.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07267307681398603,0.07176702652469777,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,30,-0.02739277127201485,25,10.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.056503720287457496,0.08389649155947235,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,31,-0.09832235277223883,6,10.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12714136952762348,0.2254637222998623,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,32,-0.09312731525178322,6,10.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11871604049426232,0.21184335574604554,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,41,0.013611160033776049,56,25.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.058743975678701967,0.04513281564492592,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,42,-0.010977396230966226,49,25.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.051404613548844055,0.06238200977981028,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,43,-0.051573648633707836,12,25.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06502987638379122,0.11660352501749906,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,44,-0.09585895627474002,6,25.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12376688522375841,0.21962584149849843,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,53,0.011967528367773254,44,40.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0652405523360598,0.053273023968286544,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,54,0.008787303639821283,46,40.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.052119477329445385,0.0433321736896241,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,55,-0.036979637348455816,22,40.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.042335949518172836,0.07931558686662865,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,56,-0.05252537235315037,13,40.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07638758456947915,0.12891295692262952,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,65,0.0686176209143255,55,0.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.13204818281811828,0.06343056190379279,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,66,0.057383657082165765,84,0.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09932768015998861,0.04194402307782284,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,67,-0.06680438277197728,15,0.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1607558813143676,0.2275602640863449,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,68,0.036717156572888744,78,10.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08781057846895658,0.05109342189606784,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,69,0.030990807382886176,84,10.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0669296442904346,0.03593883690754843,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,70,-0.025268000945727287,18,10.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10725407047558755,0.13252207142131484,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,71,0.027961421101299247,84,25.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06765424199901643,0.03969282089771718,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,72,0.0007504642975096551,84,25.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04898407936959774,0.048233615072088086,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,73,-0.13000235594695186,35,25.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05610778612681463,0.1861101420737665,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,74,-0.04219908281976317,48,40.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09076941272537226,0.13296849554513543,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,75,-0.01766499713972732,84,40.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05112832522377834,0.06879332236350566,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,1,76,-0.0697454655321409,83,40.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06589547973576676,0.13564094526790765,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,21,0.007757861430576621,43,0.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04759920787343723,0.03984134644286061,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,22,0.018820613109437584,22,0.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.13574509212791144,0.11692447901847386,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,23,-0.1682340607303786,6,0.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.20676205398373593,0.37499611471411454,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,24,-0.11612073520623904,4,0.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04316925829267616,0.1592899934989152,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,25,0.11587729762940722,67,0.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14510944705485462,0.029232149425447395,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,26,0.09873686511376037,33,0.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1649568189144422,0.06621995380068182,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,27,-0.009768450582980759,15,0.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.15497966808698493,0.1647481186699657,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,28,-0.1140114130691732,9,0.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.16254073777743697,0.27655215084661017,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,33,-0.010047540714467337,67,10.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.030901207965055518,0.040948748679522855,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,34,0.006219427226766196,44,10.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04580346309119281,0.03958403586442662,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,35,0.024038790448913674,11,10.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.13899522231664793,0.11495643186773426,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,36,-0.11600402261012199,6,10.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.2315662886975436,0.3475703113076656,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,37,0.0668010177663177,84,10.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09259855742459225,0.02579753965827456,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,38,0.05322228889803648,60,10.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10144598283437124,0.048223693936334765,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,39,0.016068104277278117,21,10.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12846788099431092,0.1123997767170328,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,40,-0.05329343028390793,15,10.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.16099101555919004,0.21428444584309797,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,45,-0.0006361630520842279,84,25.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.021634518360588596,0.022270681412672824,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,46,-0.004692904586140526,84,25.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03047821571988864,0.03517112030602917,hgb_f4
