target,split_name,heldout_fold,parameter_set,gain,n_intervals,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,aging_mode,prior_eis_feature_group,prior_eis_source_report,best_noneis_feature_group,best_noneis_source_report,best_noneis_condition_mae,prior_eis_condition_mae
capacity_Ah_k1,profile_holdout_fold,1,74,0.0057564935908377135,48,40.0,approx_0_100,0.0,profile,C_E0_state_time_eis,capacity_with_prior_eis_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.07334310032575521,0.0675866067349175
capacity_Ah_k1,profile_holdout_fold,1,75,0.005169019584143663,83,40.0,approx_0_100,0.0,profile,C_E0_state_time_eis,capacity_with_prior_eis_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.016942460970048104,0.011773441385904441
capacity_Ah_k1,profile_holdout_fold,1,76,-0.0018274947887237138,83,40.0,approx_0_100,0.0,profile,C_E0_state_time_eis,capacity_with_prior_eis_hgb50_report.json,F1_state_time,capacity_hgb50_focused_report.json,0.028877691026845762,0.030705185815569476
capacity_Ah_k1,temperature_holdout_fold,1,1,-0.0006214310847053699,84,0.0,calendar_soc_10,0.0,calendar,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.00551700177851895,0.00613843286322432
capacity_Ah_k1,temperature_holdout_fold,1,2,-0.0007178150147532673,84,0.0,calendar_soc_50,0.0,calendar,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.004681722112210159,0.005399537126963426
capacity_Ah_k1,temperature_holdout_fold,1,3,-0.0005690564434649168,84,0.0,calendar_soc_90,0.0,calendar,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.004558345362162301,0.005127401805627218
capacity_Ah_k1,temperature_holdout_fold,1,4,0.0002233154472878196,84,0.0,calendar_soc_100,0.0,calendar,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0045213214347318495,0.00429800598744403
capacity_Ah_k1,temperature_holdout_fold,1,17,0.008330379576223367,24,0.0,approx_0_100,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05537389368188658,0.047043514105663216
capacity_Ah_k1,temperature_holdout_fold,1,18,0.009288544669269122,17,0.0,approx_0_100,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.09495695073447698,0.08566840606520786
capacity_Ah_k1,temperature_holdout_fold,1,19,-0.04795638706420738,6,0.0,approx_0_100,1.0,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.11757362391559989,0.16553001097980727
capacity_Ah_k1,temperature_holdout_fold,1,20,0.014972666962754747,6,0.0,approx_0_100,1.67,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.10474119116047194,0.08976852419771719
capacity_Ah_k1,temperature_holdout_fold,1,21,0.013568812219328562,43,0.0,approx_10_100,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.03895314954906532,0.02538433732973676
capacity_Ah_k1,temperature_holdout_fold,1,22,-0.006263994955980019,22,0.0,approx_10_100,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05777744957944011,0.06404144453542013
capacity_Ah_k1,temperature_holdout_fold,1,23,0.009317822498135231,6,0.0,approx_10_100,1.0,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.2878027823829729,0.2784849598848377
capacity_Ah_k1,temperature_holdout_fold,1,24,-0.019692423356046485,4,0.0,approx_10_100,1.67,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.02655273550430881,0.046245158860355295
capacity_Ah_k1,temperature_holdout_fold,1,25,-0.0010688760793742987,67,0.0,approx_10_90,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.021505030680436278,0.022573906759810577
capacity_Ah_k1,temperature_holdout_fold,1,26,-0.005120451951551218,33,0.0,approx_10_90,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.031783922349669494,0.03690437430122071
capacity_Ah_k1,temperature_holdout_fold,1,27,0.008113748193003797,15,0.0,approx_10_90,1.0,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.08014854089431145,0.07203479270130765
capacity_Ah_k1,temperature_holdout_fold,1,28,0.011330744408939941,9,0.0,approx_10_90,1.67,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.1579039208473651,0.14657317643842516
capacity_Ah_k1,temperature_holdout_fold,1,65,0.0055969260181001,55,0.0,approx_0_100,0.0,profile,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05469201014380425,0.04909508412570415
capacity_Ah_k1,temperature_holdout_fold,1,66,-9.226466858329452e-05,84,0.0,approx_0_100,0.0,profile,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.021841552756573464,0.02193381742515676
capacity_Ah_k1,temperature_holdout_fold,1,67,-0.010656759804531346,15,0.0,approx_0_100,0.0,profile,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.14702651418002208,0.15768327398455342
capacity_Ah_k1,temperature_holdout_fold,2,13,-0.000817843486961004,83,40.0,calendar_soc_10,0.0,calendar,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.004349004582002622,0.005166848068963626
capacity_Ah_k1,temperature_holdout_fold,2,14,-0.0018889538047436845,84,40.0,calendar_soc_50,0.0,calendar,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.005661660602701399,0.0075506144074450835
capacity_Ah_k1,temperature_holdout_fold,2,15,-0.0007086844963538272,78,40.0,calendar_soc_90,0.0,calendar,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.03872712841991992,0.039435812916273745
capacity_Ah_k1,temperature_holdout_fold,2,16,-0.001408785637916684,78,40.0,calendar_soc_100,0.0,calendar,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.029594061771761354,0.031002847409678038
capacity_Ah_k1,temperature_holdout_fold,2,53,0.009809934151732085,44,40.0,approx_0_100,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.054455579528314854,0.04464564537658277
capacity_Ah_k1,temperature_holdout_fold,2,54,0.015203518775057545,46,40.0,approx_0_100,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.07286590619499984,0.0576623874199423
capacity_Ah_k1,temperature_holdout_fold,2,55,-0.006689095860887034,22,40.0,approx_0_100,1.0,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.07874901271058764,0.08543810857147467
capacity_Ah_k1,temperature_holdout_fold,2,56,-0.007281133253288163,13,40.0,approx_0_100,1.67,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.1330003161538004,0.14028144940708856
capacity_Ah_k1,temperature_holdout_fold,2,57,0.002962305349058933,36,40.0,approx_10_100,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.08478695069363658,0.08182464534457765
capacity_Ah_k1,temperature_holdout_fold,2,58,0.0007428007593114905,38,40.0,approx_10_100,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05478004260935744,0.05403724185004595
capacity_Ah_k1,temperature_holdout_fold,2,59,-0.007305484263743972,19,40.0,approx_10_100,1.0,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.11917671482770531,0.12648219909144928
capacity_Ah_k1,temperature_holdout_fold,2,60,-0.003560173303540304,15,40.0,approx_10_100,1.67,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.14811330501149664,0.15167347831503694
capacity_Ah_k1,temperature_holdout_fold,2,61,-0.0011361750410280843,84,40.0,approx_10_90,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.007064970801330538,0.008201145842358622
capacity_Ah_k1,temperature_holdout_fold,2,62,-0.003647555005236603,84,40.0,approx_10_90,0.33,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.007361322099742395,0.011008877104978998
capacity_Ah_k1,temperature_holdout_fold,2,63,-0.004993937245272084,81,40.0,approx_10_90,1.0,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.03855252902593755,0.04354646627120964
capacity_Ah_k1,temperature_holdout_fold,2,64,-0.0002907097824306412,38,40.0,approx_10_90,1.67,cyclic,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.04731103338467138,0.04760174316710202
capacity_Ah_k1,temperature_holdout_fold,2,74,0.004395377865550221,48,40.0,approx_0_100,0.0,profile,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05746609576404207,0.05307071789849185
capacity_Ah_k1,temperature_holdout_fold,2,75,-0.002198833297611894,83,40.0,approx_0_100,0.0,profile,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.021667971658038118,0.023866804955650012
capacity_Ah_k1,temperature_holdout_fold,2,76,0.004965093007523694,83,40.0,approx_0_100,0.0,profile,C_E3_stress_eis,capacity_with_prior_eis_hgb50_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.12388159898299768,0.11891650597547399
capacity_Ah_k1,voltage_window_holdout_fold,1,17,0.003901241950312606,24,0.0,approx_0_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14554393595716683,0.14164269400685423
capacity_Ah_k1,voltage_window_holdout_fold,1,18,-0.0017486883819967936,17,0.0,approx_0_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10728264727834189,0.10903133566033868
capacity_Ah_k1,voltage_window_holdout_fold,1,19,-0.03425346391935663,6,0.0,approx_0_100,1.0,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.17599351273135297,0.2102469766507096
capacity_Ah_k1,voltage_window_holdout_fold,1,20,-0.03283862457460748,6,0.0,approx_0_100,1.67,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.165136739795693,0.19797536437030047
capacity_Ah_k1,voltage_window_holdout_fold,1,29,0.017299452790660946,40,10.0,approx_0_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1538540771641681,0.13655462437350716
capacity_Ah_k1,voltage_window_holdout_fold,1,30,0.003404932531282906,25,10.0,approx_0_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10612665013859456,0.10272171760731165
capacity_Ah_k1,voltage_window_holdout_fold,1,31,-0.045461690244952266,6,10.0,approx_0_100,1.0,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11682376933561082,0.1622854595805631
capacity_Ah_k1,voltage_window_holdout_fold,1,32,0.04278235192104657,6,10.0,approx_0_100,1.67,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.26476443443333425,0.22198208251228768
capacity_Ah_k1,voltage_window_holdout_fold,1,41,-0.003980518552114412,56,25.0,approx_0_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11055009738411606,0.11453061593623047
capacity_Ah_k1,voltage_window_holdout_fold,1,42,0.002199293434707164,49,25.0,approx_0_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11896153132660203,0.11676223789189487
capacity_Ah_k1,voltage_window_holdout_fold,1,43,0.008573331534741643,12,25.0,approx_0_100,1.0,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12898124494573607,0.12040791341099442
capacity_Ah_k1,voltage_window_holdout_fold,1,44,-0.012497962485257474,6,25.0,approx_0_100,1.67,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.16578239004351839,0.17828035252877586
capacity_Ah_k1,voltage_window_holdout_fold,1,53,0.00013664609650756998,44,40.0,approx_0_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12028182886531495,0.12014518276880738
capacity_Ah_k1,voltage_window_holdout_fold,1,54,-0.01658908876758229,46,40.0,approx_0_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10881041479208699,0.12539950355966928
capacity_Ah_k1,voltage_window_holdout_fold,1,55,-0.014699813896174516,22,40.0,approx_0_100,1.0,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10683402364016463,0.12153383753633915
capacity_Ah_k1,voltage_window_holdout_fold,1,56,-0.013666116368592537,13,40.0,approx_0_100,1.67,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10020434269722937,0.11387045906582191
capacity_Ah_k1,voltage_window_holdout_fold,1,65,0.015357786161740161,55,0.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14900858847549814,0.13365080231375798
capacity_Ah_k1,voltage_window_holdout_fold,1,66,0.001807001063779734,84,0.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06703049045548659,0.06522348939170686
capacity_Ah_k1,voltage_window_holdout_fold,1,67,0.007869019673410083,15,0.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.16025283783510325,0.15238381816169316
capacity_Ah_k1,voltage_window_holdout_fold,1,68,0.005015020295471184,78,10.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0847095711478386,0.07969455085236742
capacity_Ah_k1,voltage_window_holdout_fold,1,69,0.003977762266850433,84,10.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.047282209268141105,0.04330444700129067
capacity_Ah_k1,voltage_window_holdout_fold,1,70,0.007172996582035671,18,10.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11086766546781561,0.10369466888577994
capacity_Ah_k1,voltage_window_holdout_fold,1,71,0.0014512978690823172,84,25.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.029288910478302108,0.02783761260921979
capacity_Ah_k1,voltage_window_holdout_fold,1,72,0.0017857962082217516,84,25.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03715760067110402,0.03537180446288227
capacity_Ah_k1,voltage_window_holdout_fold,1,73,-0.0003414110618746302,34,25.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0844405710162629,0.08478198207813753
capacity_Ah_k1,voltage_window_holdout_fold,1,74,0.008217668371544404,48,40.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07853295428784328,0.07031528591629888
capacity_Ah_k1,voltage_window_holdout_fold,1,75,-0.006598624397749588,83,40.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02771911875637506,0.03431774315412465
capacity_Ah_k1,voltage_window_holdout_fold,1,76,0.020500017092184575,83,40.0,approx_0_100,0.0,profile,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07520560761315713,0.054705590520972555
capacity_Ah_k1,voltage_window_holdout_fold,2,21,-0.00038047827949388296,43,0.0,approx_10_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.047189208664185606,0.04756968694367949
capacity_Ah_k1,voltage_window_holdout_fold,2,22,-0.00942419387656937,22,0.0,approx_10_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.13516301737038255,0.14458721124695192
capacity_Ah_k1,voltage_window_holdout_fold,2,23,0.01818435620518044,6,0.0,approx_10_100,1.0,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.31797597846625986,0.2997916222610794
capacity_Ah_k1,voltage_window_holdout_fold,2,24,0.012364336641225049,4,0.0,approx_10_100,1.67,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04426119822044017,0.03189686157921512
capacity_Ah_k1,voltage_window_holdout_fold,2,25,-0.0007624232172250209,67,0.0,approx_10_90,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.042829551008656916,0.04359197422588194
capacity_Ah_k1,voltage_window_holdout_fold,2,26,-0.015293512427735606,33,0.0,approx_10_90,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09390389181408997,0.10919740424182557
capacity_Ah_k1,voltage_window_holdout_fold,2,27,0.015074471549496593,15,0.0,approx_10_90,1.0,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.15598019056798146,0.14090571901848487
capacity_Ah_k1,voltage_window_holdout_fold,2,28,-0.015403443833002045,9,0.0,approx_10_90,1.67,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1803557049228468,0.19575914875584885
capacity_Ah_k1,voltage_window_holdout_fold,2,33,0.0022247627234370793,67,10.0,approx_10_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03555771903309399,0.03333295630965691
capacity_Ah_k1,voltage_window_holdout_fold,2,34,-0.011250730400223528,44,10.0,approx_10_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05091504747963755,0.06216577787986108
capacity_Ah_k1,voltage_window_holdout_fold,2,35,-0.0025719653910198648,11,10.0,approx_10_100,1.0,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1486047750854324,0.15117674047645227
capacity_Ah_k1,voltage_window_holdout_fold,2,36,0.008063291512575232,6,10.0,approx_10_100,1.67,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.3603624225203877,0.35229913100781246
capacity_Ah_k1,voltage_window_holdout_fold,2,37,0.0004333212022331022,84,10.0,approx_10_90,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02228770936933945,0.02185438816710635
capacity_Ah_k1,voltage_window_holdout_fold,2,38,-0.0049331008722793,60,10.0,approx_10_90,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.053514255441721746,0.058447356314001046
capacity_Ah_k1,voltage_window_holdout_fold,2,39,0.00034597000386474286,21,10.0,approx_10_90,1.0,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14383259446553537,0.14348662446167063
capacity_Ah_k1,voltage_window_holdout_fold,2,40,-0.007881073956915674,15,10.0,approx_10_90,1.67,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11998300016201055,0.12786407411892622
capacity_Ah_k1,voltage_window_holdout_fold,2,45,-0.0022392451329168415,84,25.0,approx_10_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.024365541510845228,0.02660478664376207
capacity_Ah_k1,voltage_window_holdout_fold,2,46,-0.009011131033730142,84,25.0,approx_10_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.043420188431331726,0.05243131946506187
capacity_Ah_k1,voltage_window_holdout_fold,2,47,-0.005065500638353773,30,25.0,approx_10_100,1.0,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08271581133222347,0.08778131197057724
capacity_Ah_k1,voltage_window_holdout_fold,2,48,-0.0023884820475886526,10,25.0,approx_10_100,1.67,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11682268555685944,0.1192111676044481
capacity_Ah_k1,voltage_window_holdout_fold,2,49,-0.006213271320277804,83,25.0,approx_10_90,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0329551527357853,0.039168424056063106
capacity_Ah_k1,voltage_window_holdout_fold,2,50,-0.013119989093264686,84,25.0,approx_10_90,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03391594513073447,0.047035934223999154
capacity_Ah_k1,voltage_window_holdout_fold,2,51,-0.004359411316761014,63,25.0,approx_10_90,1.0,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06590461685031727,0.07026402816707829
capacity_Ah_k1,voltage_window_holdout_fold,2,52,-0.02151375249533931,28,25.0,approx_10_90,1.67,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09315432379988549,0.1146680762952248
capacity_Ah_k1,voltage_window_holdout_fold,2,57,0.007471031925829638,36,40.0,approx_10_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09179657127440101,0.08432553934857137
capacity_Ah_k1,voltage_window_holdout_fold,2,58,0.010221499287501379,38,40.0,approx_10_100,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0888985850879298,0.07867708580042843
capacity_Ah_k1,voltage_window_holdout_fold,2,59,-0.002452013640739631,19,40.0,approx_10_100,1.0,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14537424542566804,0.14782625906640767
capacity_Ah_k1,voltage_window_holdout_fold,2,60,-0.0142174781105055,15,40.0,approx_10_100,1.67,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.17927135178288262,0.19348882989338811
capacity_Ah_k1,voltage_window_holdout_fold,2,61,0.0012509211077335464,84,40.0,approx_10_90,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02135940664504613,0.020108485537312582
capacity_Ah_k1,voltage_window_holdout_fold,2,62,-0.00262008489512763,84,40.0,approx_10_90,0.33,cyclic,C_E2_log_age_eis,capacity_with_prior_eis_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.021146065426565205,0.023766150321692835
