run_scope,model_level,feature_group,target,split_name,heldout_fold,worst_condition_mae,condition_mean_mae,condition_median_mae,test_parameter_sets
primary_bias_corrected,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,voltage_window_holdout_fold,1,0.2161419617550787,0.08864407045034017,0.06776211412314094,28
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,0.2315662886975436,0.11245078548114437,0.10242171387104512,32
primary_bias_corrected,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,0.2315662886975436,0.11245078548319747,0.10242171387418042,32
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,voltage_window_holdout_fold,2,0.22343841235845485,0.12252652424724561,0.12444803113907582,32
primary_bias_corrected,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,voltage_window_holdout_fold,2,0.22343841235845485,0.12252652424621775,0.12444803113802169,32
primary,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,voltage_window_holdout_fold,2,0.32905074020661546,0.11432314699619311,0.10218516576667694,32
primary_bias_corrected,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,voltage_window_holdout_fold,2,0.32905074020661546,0.11432314699144394,0.1021851657613676,32
primary,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,voltage_window_holdout_fold,2,0.32828738109708727,0.10306797038034159,0.08146961960372347,32
primary_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,voltage_window_holdout_fold,2,0.32828738109708727,0.10306797037951676,0.08146961960307411,32
primary,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,voltage_window_holdout_fold,2,0.3244342402970414,0.08234369792989236,0.05828775909842751,32
primary_bias_corrected,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,voltage_window_holdout_fold,2,0.3244342402970414,0.08234369792925784,0.05828775909732267,32
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,3,0.027241771885925338,0.016067319493402087,0.014920862319750986,16
primary_bias_corrected,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,3,0.027241771886571117,0.016067319493870455,0.01492086232038908,16
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,voltage_window_holdout_fold,3,0.20523673809787232,0.165193581622995,0.17708167981055084,16
primary_bias_corrected,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,voltage_window_holdout_fold,3,0.20523673810004864,0.1651935816251713,0.17708167981272716,16
