detector_name,knee_spread_checkups,n_replicates,n_valid_knees,parameter_set,replicate_consistent_within_2_checkups,smoothing_policy,x_axis
piecewise_linear_bic,2.0,3,3,58,True,none,calendar_days
piecewise_linear_bic,2.0,3,3,58,True,rolling_3,calendar_days
piecewise_linear_bic,2.0,3,3,58,True,none,checkup_index
piecewise_linear_bic,2.0,3,3,58,True,rolling_3,checkup_index
piecewise_linear_bic,2.0,3,3,58,True,none,log_age_efc_cumulative
piecewise_linear_bic,2.0,3,3,58,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,2.0,3,3,58,True,none,calendar_days
slope_change_threshold,3.0,3,3,58,False,rolling_3,calendar_days
slope_change_threshold,1.0,3,3,58,True,none,checkup_index
slope_change_threshold,2.0,3,3,58,True,rolling_3,checkup_index
slope_change_threshold,2.0,3,3,58,True,none,log_age_efc_cumulative
slope_change_threshold,2.0,3,3,58,True,rolling_3,log_age_efc_cumulative
two_line_l_method,2.0,3,3,58,True,none,calendar_days
two_line_l_method,2.0,3,3,58,True,rolling_3,calendar_days
two_line_l_method,2.0,3,3,58,True,none,checkup_index
two_line_l_method,2.0,3,3,58,True,rolling_3,checkup_index
two_line_l_method,2.0,3,3,58,True,none,log_age_efc_cumulative
two_line_l_method,2.0,3,3,58,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,1.0,3,3,59,True,none,calendar_days
capacity_threshold_60,1.0,3,3,59,True,rolling_3,calendar_days
capacity_threshold_60,1.0,3,3,59,True,none,checkup_index
capacity_threshold_60,1.0,3,3,59,True,rolling_3,checkup_index
capacity_threshold_60,1.0,3,3,59,True,none,log_age_efc_cumulative
capacity_threshold_60,1.0,3,3,59,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,0.0,3,3,59,True,none,calendar_days
capacity_threshold_70,1.0,3,3,59,True,rolling_3,calendar_days
capacity_threshold_70,0.0,3,3,59,True,none,checkup_index
capacity_threshold_70,1.0,3,3,59,True,rolling_3,checkup_index
capacity_threshold_70,0.0,3,3,59,True,none,log_age_efc_cumulative
capacity_threshold_70,1.0,3,3,59,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,59,True,none,calendar_days
capacity_threshold_80,0.0,3,3,59,True,rolling_3,calendar_days
capacity_threshold_80,1.0,3,3,59,True,none,checkup_index
capacity_threshold_80,0.0,3,3,59,True,rolling_3,checkup_index
capacity_threshold_80,1.0,3,3,59,True,none,log_age_efc_cumulative
capacity_threshold_80,0.0,3,3,59,True,rolling_3,log_age_efc_cumulative
max_chord_distance,1.0,3,3,59,True,none,calendar_days
max_chord_distance,1.0,3,3,59,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,59,True,none,checkup_index
max_chord_distance,0.0,3,3,59,True,rolling_3,checkup_index
max_chord_distance,1.0,3,3,59,True,none,log_age_efc_cumulative
max_chord_distance,1.0,3,3,59,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,59,True,none,calendar_days
piecewise_linear_bic,1.0,3,3,59,True,rolling_3,calendar_days
piecewise_linear_bic,1.0,3,3,59,True,none,checkup_index
piecewise_linear_bic,1.0,3,3,59,True,rolling_3,checkup_index
piecewise_linear_bic,1.0,3,3,59,True,none,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,59,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,1.0,3,3,59,True,none,calendar_days
slope_change_threshold,2.0,3,3,59,True,rolling_3,calendar_days
slope_change_threshold,0.0,3,3,59,True,none,checkup_index
slope_change_threshold,1.0,3,3,59,True,rolling_3,checkup_index
slope_change_threshold,1.0,3,3,59,True,none,log_age_efc_cumulative
slope_change_threshold,1.0,3,3,59,True,rolling_3,log_age_efc_cumulative
two_line_l_method,1.0,3,3,59,True,none,calendar_days
two_line_l_method,1.0,3,3,59,True,rolling_3,calendar_days
two_line_l_method,1.0,3,3,59,True,none,checkup_index
two_line_l_method,1.0,3,3,59,True,rolling_3,checkup_index
two_line_l_method,1.0,3,3,59,True,none,log_age_efc_cumulative
two_line_l_method,1.0,3,3,59,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,2.0,3,3,60,True,none,calendar_days
capacity_threshold_60,2.0,3,3,60,True,rolling_3,calendar_days
capacity_threshold_60,2.0,3,3,60,True,none,checkup_index
capacity_threshold_60,2.0,3,3,60,True,rolling_3,checkup_index
capacity_threshold_60,2.0,3,3,60,True,none,log_age_efc_cumulative
capacity_threshold_60,2.0,3,3,60,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,2.0,3,3,60,True,none,calendar_days
capacity_threshold_70,2.0,3,3,60,True,rolling_3,calendar_days
capacity_threshold_70,2.0,3,3,60,True,none,checkup_index
capacity_threshold_70,2.0,3,3,60,True,rolling_3,checkup_index
capacity_threshold_70,2.0,3,3,60,True,none,log_age_efc_cumulative
capacity_threshold_70,2.0,3,3,60,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,2.0,3,3,60,True,none,calendar_days
capacity_threshold_80,2.0,3,3,60,True,rolling_3,calendar_days
capacity_threshold_80,2.0,3,3,60,True,none,checkup_index
capacity_threshold_80,2.0,3,3,60,True,rolling_3,checkup_index
capacity_threshold_80,2.0,3,3,60,True,none,log_age_efc_cumulative
capacity_threshold_80,2.0,3,3,60,True,rolling_3,log_age_efc_cumulative
max_chord_distance,2.0,3,3,60,True,none,calendar_days
max_chord_distance,2.0,3,3,60,True,rolling_3,calendar_days
max_chord_distance,2.0,3,3,60,True,none,checkup_index
max_chord_distance,2.0,3,3,60,True,rolling_3,checkup_index
max_chord_distance,2.0,3,3,60,True,none,log_age_efc_cumulative
max_chord_distance,1.0,3,3,60,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,0.0,3,2,60,True,none,calendar_days
piecewise_linear_bic,1.0,3,2,60,True,rolling_3,calendar_days
piecewise_linear_bic,0.0,3,2,60,True,none,checkup_index
piecewise_linear_bic,1.0,3,2,60,True,rolling_3,checkup_index
piecewise_linear_bic,0.0,3,2,60,True,none,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,2,60,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,2.0,3,3,60,True,none,calendar_days
slope_change_threshold,2.0,3,3,60,True,rolling_3,calendar_days
slope_change_threshold,2.0,3,3,60,True,none,checkup_index
slope_change_threshold,3.0,3,3,60,False,rolling_3,checkup_index
slope_change_threshold,2.0,3,3,60,True,none,log_age_efc_cumulative
slope_change_threshold,2.0,3,3,60,True,rolling_3,log_age_efc_cumulative
two_line_l_method,0.0,3,2,60,True,none,calendar_days
two_line_l_method,1.0,3,2,60,True,rolling_3,calendar_days
two_line_l_method,0.0,3,2,60,True,none,checkup_index
two_line_l_method,1.0,3,2,60,True,rolling_3,checkup_index
two_line_l_method,0.0,3,2,60,True,none,log_age_efc_cumulative
two_line_l_method,1.0,3,2,60,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,61,False,none,calendar_days
capacity_threshold_60,,3,0,61,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,61,False,none,checkup_index
capacity_threshold_60,,3,0,61,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,61,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,61,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,61,False,none,calendar_days
capacity_threshold_70,,3,0,61,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,61,False,none,checkup_index
capacity_threshold_70,,3,0,61,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,61,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,61,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,2.0,3,3,61,True,none,calendar_days
capacity_threshold_80,1.0,3,3,61,True,rolling_3,calendar_days
capacity_threshold_80,2.0,3,3,61,True,none,checkup_index
capacity_threshold_80,1.0,3,3,61,True,rolling_3,checkup_index
capacity_threshold_80,2.0,3,3,61,True,none,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,61,True,rolling_3,log_age_efc_cumulative
max_chord_distance,1.0,3,3,61,True,none,calendar_days
max_chord_distance,1.0,3,3,61,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,61,True,none,checkup_index
max_chord_distance,0.0,3,3,61,True,rolling_3,checkup_index
max_chord_distance,0.0,3,3,61,True,none,log_age_efc_cumulative
max_chord_distance,0.0,3,3,61,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,61,True,none,calendar_days
piecewise_linear_bic,1.0,3,3,61,True,rolling_3,calendar_days
piecewise_linear_bic,1.0,3,3,61,True,none,checkup_index
piecewise_linear_bic,0.0,3,3,61,True,rolling_3,checkup_index
piecewise_linear_bic,0.0,3,3,61,True,none,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,61,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,61,True,none,calendar_days
slope_change_threshold,0.0,3,3,61,True,rolling_3,calendar_days
slope_change_threshold,1.0,3,3,61,True,none,checkup_index
slope_change_threshold,0.0,3,3,61,True,rolling_3,checkup_index
slope_change_threshold,0.0,3,3,61,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,61,True,rolling_3,log_age_efc_cumulative
two_line_l_method,1.0,3,3,61,True,none,calendar_days
two_line_l_method,1.0,3,3,61,True,rolling_3,calendar_days
two_line_l_method,1.0,3,3,61,True,none,checkup_index
two_line_l_method,0.0,3,3,61,True,rolling_3,checkup_index
two_line_l_method,0.0,3,3,61,True,none,log_age_efc_cumulative
two_line_l_method,1.0,3,3,61,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,62,False,none,calendar_days
capacity_threshold_60,,3,0,62,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,62,False,none,checkup_index
capacity_threshold_60,,3,0,62,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,62,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,62,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,62,False,none,calendar_days
capacity_threshold_70,,3,0,62,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,62,False,none,checkup_index
capacity_threshold_70,,3,0,62,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,62,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,62,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,62,True,none,calendar_days
capacity_threshold_80,1.0,3,3,62,True,rolling_3,calendar_days
capacity_threshold_80,1.0,3,3,62,True,none,checkup_index
capacity_threshold_80,1.0,3,3,62,True,rolling_3,checkup_index
capacity_threshold_80,1.0,3,3,62,True,none,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,62,True,rolling_3,log_age_efc_cumulative
max_chord_distance,1.0,3,3,62,True,none,calendar_days
max_chord_distance,0.0,3,3,62,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,62,True,none,checkup_index
max_chord_distance,0.0,3,3,62,True,rolling_3,checkup_index
max_chord_distance,1.0,3,3,62,True,none,log_age_efc_cumulative
max_chord_distance,0.0,3,3,62,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,0.0,3,3,62,True,none,calendar_days
piecewise_linear_bic,1.0,3,3,62,True,rolling_3,calendar_days
piecewise_linear_bic,1.0,3,3,62,True,none,checkup_index
piecewise_linear_bic,0.0,3,3,62,True,rolling_3,checkup_index
piecewise_linear_bic,0.0,3,3,62,True,none,log_age_efc_cumulative
piecewise_linear_bic,0.0,3,3,62,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,62,True,none,calendar_days
slope_change_threshold,0.0,3,3,62,True,rolling_3,calendar_days
slope_change_threshold,0.0,3,3,62,True,none,checkup_index
slope_change_threshold,0.0,3,3,62,True,rolling_3,checkup_index
slope_change_threshold,0.0,3,3,62,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,62,True,rolling_3,log_age_efc_cumulative
two_line_l_method,0.0,3,3,62,True,none,calendar_days
two_line_l_method,1.0,3,3,62,True,rolling_3,calendar_days
two_line_l_method,1.0,3,3,62,True,none,checkup_index
two_line_l_method,0.0,3,3,62,True,rolling_3,checkup_index
two_line_l_method,0.0,3,3,62,True,none,log_age_efc_cumulative
two_line_l_method,0.0,3,3,62,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,4.0,3,2,63,False,none,calendar_days
capacity_threshold_60,4.0,3,2,63,False,rolling_3,calendar_days
capacity_threshold_60,4.0,3,2,63,False,none,checkup_index
capacity_threshold_60,4.0,3,2,63,False,rolling_3,checkup_index
capacity_threshold_60,4.0,3,2,63,False,none,log_age_efc_cumulative
capacity_threshold_60,4.0,3,2,63,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,8.0,3,3,63,False,none,calendar_days
capacity_threshold_70,7.0,3,3,63,False,rolling_3,calendar_days
capacity_threshold_70,8.0,3,3,63,False,none,checkup_index
capacity_threshold_70,7.0,3,3,63,False,rolling_3,checkup_index
capacity_threshold_70,8.0,3,3,63,False,none,log_age_efc_cumulative
capacity_threshold_70,7.0,3,3,63,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,3.0,3,3,63,False,none,calendar_days
capacity_threshold_80,3.0,3,3,63,False,rolling_3,calendar_days
capacity_threshold_80,3.0,3,3,63,False,none,checkup_index
capacity_threshold_80,3.0,3,3,63,False,rolling_3,checkup_index
capacity_threshold_80,3.0,3,3,63,False,none,log_age_efc_cumulative
capacity_threshold_80,3.0,3,3,63,False,rolling_3,log_age_efc_cumulative
max_chord_distance,16.0,3,3,63,False,none,calendar_days
max_chord_distance,15.0,3,3,63,False,rolling_3,calendar_days
max_chord_distance,16.0,3,3,63,False,none,checkup_index
max_chord_distance,15.0,3,3,63,False,rolling_3,checkup_index
max_chord_distance,17.0,3,3,63,False,none,log_age_efc_cumulative
max_chord_distance,16.0,3,3,63,False,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,20.0,3,3,63,False,none,calendar_days
piecewise_linear_bic,18.0,3,3,63,False,rolling_3,calendar_days
piecewise_linear_bic,19.0,3,3,63,False,none,checkup_index
piecewise_linear_bic,18.0,3,3,63,False,rolling_3,checkup_index
piecewise_linear_bic,20.0,3,3,63,False,none,log_age_efc_cumulative
piecewise_linear_bic,19.0,3,3,63,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,23.0,3,3,63,False,none,calendar_days
slope_change_threshold,0.0,3,3,63,True,rolling_3,calendar_days
slope_change_threshold,3.0,3,3,63,False,none,checkup_index
slope_change_threshold,24.0,3,3,63,False,rolling_3,checkup_index
slope_change_threshold,23.0,3,3,63,False,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,63,True,rolling_3,log_age_efc_cumulative
two_line_l_method,20.0,3,3,63,False,none,calendar_days
two_line_l_method,18.0,3,3,63,False,rolling_3,calendar_days
two_line_l_method,19.0,3,3,63,False,none,checkup_index
two_line_l_method,18.0,3,3,63,False,rolling_3,checkup_index
two_line_l_method,20.0,3,3,63,False,none,log_age_efc_cumulative
two_line_l_method,19.0,3,3,63,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,1.0,3,2,64,True,none,calendar_days
capacity_threshold_60,1.0,3,2,64,True,rolling_3,calendar_days
capacity_threshold_60,1.0,3,2,64,True,none,checkup_index
capacity_threshold_60,1.0,3,2,64,True,rolling_3,checkup_index
capacity_threshold_60,1.0,3,2,64,True,none,log_age_efc_cumulative
capacity_threshold_60,1.0,3,2,64,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,6.0,3,3,64,False,none,calendar_days
capacity_threshold_70,6.0,3,3,64,False,rolling_3,calendar_days
capacity_threshold_70,6.0,3,3,64,False,none,checkup_index
capacity_threshold_70,6.0,3,3,64,False,rolling_3,checkup_index
capacity_threshold_70,6.0,3,3,64,False,none,log_age_efc_cumulative
capacity_threshold_70,6.0,3,3,64,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,2.0,3,3,64,True,none,calendar_days
capacity_threshold_80,3.0,3,3,64,False,rolling_3,calendar_days
capacity_threshold_80,2.0,3,3,64,True,none,checkup_index
capacity_threshold_80,3.0,3,3,64,False,rolling_3,checkup_index
capacity_threshold_80,2.0,3,3,64,True,none,log_age_efc_cumulative
capacity_threshold_80,3.0,3,3,64,False,rolling_3,log_age_efc_cumulative
max_chord_distance,6.0,3,3,64,False,none,calendar_days
max_chord_distance,6.0,3,3,64,False,rolling_3,calendar_days
max_chord_distance,6.0,3,3,64,False,none,checkup_index
max_chord_distance,6.0,3,3,64,False,rolling_3,checkup_index
max_chord_distance,6.0,3,3,64,False,none,log_age_efc_cumulative
max_chord_distance,6.0,3,3,64,False,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,7.0,3,3,64,False,none,calendar_days
piecewise_linear_bic,7.0,3,3,64,False,rolling_3,calendar_days
piecewise_linear_bic,7.0,3,3,64,False,none,checkup_index
piecewise_linear_bic,7.0,3,3,64,False,rolling_3,checkup_index
piecewise_linear_bic,7.0,3,3,64,False,none,log_age_efc_cumulative
piecewise_linear_bic,7.0,3,3,64,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,6.0,3,3,64,False,none,calendar_days
slope_change_threshold,0.0,3,3,64,True,rolling_3,calendar_days
slope_change_threshold,6.0,3,3,64,False,none,checkup_index
slope_change_threshold,7.0,3,3,64,False,rolling_3,checkup_index
slope_change_threshold,8.0,3,3,64,False,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,64,True,rolling_3,log_age_efc_cumulative
two_line_l_method,7.0,3,3,64,False,none,calendar_days
two_line_l_method,7.0,3,3,64,False,rolling_3,calendar_days
two_line_l_method,7.0,3,3,64,False,none,checkup_index
two_line_l_method,7.0,3,3,64,False,rolling_3,checkup_index
two_line_l_method,7.0,3,3,64,False,none,log_age_efc_cumulative
two_line_l_method,7.0,3,3,64,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,0.0,3,1,65,True,none,calendar_days
capacity_threshold_60,0.0,3,1,65,True,rolling_3,calendar_days
capacity_threshold_60,0.0,3,1,65,True,none,checkup_index
capacity_threshold_60,0.0,3,1,65,True,rolling_3,checkup_index
capacity_threshold_60,0.0,3,1,65,True,none,log_age_efc_cumulative
capacity_threshold_60,0.0,3,1,65,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,2.0,3,2,65,True,none,calendar_days
capacity_threshold_70,1.0,3,2,65,True,rolling_3,calendar_days
capacity_threshold_70,2.0,3,2,65,True,none,checkup_index
capacity_threshold_70,1.0,3,2,65,True,rolling_3,checkup_index
capacity_threshold_70,2.0,3,2,65,True,none,log_age_efc_cumulative
capacity_threshold_70,1.0,3,2,65,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,0.0,3,3,65,True,none,calendar_days
capacity_threshold_80,0.0,3,3,65,True,rolling_3,calendar_days
capacity_threshold_80,0.0,3,3,65,True,none,checkup_index
capacity_threshold_80,0.0,3,3,65,True,rolling_3,checkup_index
capacity_threshold_80,0.0,3,3,65,True,none,log_age_efc_cumulative
capacity_threshold_80,0.0,3,3,65,True,rolling_3,log_age_efc_cumulative
max_chord_distance,12.0,3,3,65,False,none,calendar_days
max_chord_distance,11.0,3,3,65,False,rolling_3,calendar_days
max_chord_distance,11.0,3,3,65,False,none,checkup_index
max_chord_distance,10.0,3,3,65,False,rolling_3,checkup_index
max_chord_distance,12.0,3,3,65,False,none,log_age_efc_cumulative
max_chord_distance,11.0,3,3,65,False,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,8.0,3,3,65,False,none,calendar_days
piecewise_linear_bic,11.0,3,3,65,False,rolling_3,calendar_days
piecewise_linear_bic,11.0,3,3,65,False,none,checkup_index
piecewise_linear_bic,11.0,3,3,65,False,rolling_3,checkup_index
piecewise_linear_bic,12.0,3,3,65,False,none,log_age_efc_cumulative
piecewise_linear_bic,12.0,3,3,65,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,1.0,3,3,65,True,none,calendar_days
slope_change_threshold,16.0,3,3,65,False,rolling_3,calendar_days
slope_change_threshold,1.0,3,3,65,True,none,checkup_index
slope_change_threshold,2.0,3,3,65,True,rolling_3,checkup_index
slope_change_threshold,2.0,3,3,65,True,none,log_age_efc_cumulative
slope_change_threshold,16.0,3,3,65,False,rolling_3,log_age_efc_cumulative
two_line_l_method,8.0,3,3,65,False,none,calendar_days
two_line_l_method,11.0,3,3,65,False,rolling_3,calendar_days
two_line_l_method,11.0,3,3,65,False,none,checkup_index
two_line_l_method,11.0,3,3,65,False,rolling_3,checkup_index
two_line_l_method,12.0,3,3,65,False,none,log_age_efc_cumulative
two_line_l_method,12.0,3,3,65,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,1.0,3,3,66,True,none,calendar_days
capacity_threshold_60,1.0,3,3,66,True,rolling_3,calendar_days
capacity_threshold_60,1.0,3,3,66,True,none,checkup_index
capacity_threshold_60,1.0,3,3,66,True,rolling_3,checkup_index
capacity_threshold_60,1.0,3,3,66,True,none,log_age_efc_cumulative
capacity_threshold_60,1.0,3,3,66,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,2.0,3,3,66,True,none,calendar_days
capacity_threshold_70,1.0,3,3,66,True,rolling_3,calendar_days
capacity_threshold_70,2.0,3,3,66,True,none,checkup_index
capacity_threshold_70,1.0,3,3,66,True,rolling_3,checkup_index
capacity_threshold_70,2.0,3,3,66,True,none,log_age_efc_cumulative
capacity_threshold_70,1.0,3,3,66,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,3.0,3,3,66,False,none,calendar_days
capacity_threshold_80,3.0,3,3,66,False,rolling_3,calendar_days
capacity_threshold_80,3.0,3,3,66,False,none,checkup_index
capacity_threshold_80,3.0,3,3,66,False,rolling_3,checkup_index
capacity_threshold_80,3.0,3,3,66,False,none,log_age_efc_cumulative
capacity_threshold_80,3.0,3,3,66,False,rolling_3,log_age_efc_cumulative
max_chord_distance,1.0,3,3,66,True,none,calendar_days
max_chord_distance,2.0,3,3,66,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,66,True,none,checkup_index
max_chord_distance,2.0,3,3,66,True,rolling_3,checkup_index
max_chord_distance,1.0,3,3,66,True,none,log_age_efc_cumulative
max_chord_distance,2.0,3,3,66,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,21.0,3,3,66,False,none,calendar_days
piecewise_linear_bic,21.0,3,3,66,False,rolling_3,calendar_days
piecewise_linear_bic,21.0,3,3,66,False,none,checkup_index
piecewise_linear_bic,21.0,3,3,66,False,rolling_3,checkup_index
piecewise_linear_bic,21.0,3,3,66,False,none,log_age_efc_cumulative
piecewise_linear_bic,21.0,3,3,66,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,1.0,3,3,66,True,none,calendar_days
slope_change_threshold,1.0,3,3,66,True,rolling_3,calendar_days
slope_change_threshold,1.0,3,3,66,True,none,checkup_index
slope_change_threshold,0.0,3,3,66,True,rolling_3,checkup_index
slope_change_threshold,0.0,3,3,66,True,none,log_age_efc_cumulative
slope_change_threshold,1.0,3,3,66,True,rolling_3,log_age_efc_cumulative
two_line_l_method,21.0,3,3,66,False,none,calendar_days
two_line_l_method,21.0,3,3,66,False,rolling_3,calendar_days
two_line_l_method,21.0,3,3,66,False,none,checkup_index
two_line_l_method,21.0,3,3,66,False,rolling_3,checkup_index
two_line_l_method,21.0,3,3,66,False,none,log_age_efc_cumulative
two_line_l_method,21.0,3,3,66,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,1.0,3,3,67,True,none,calendar_days
capacity_threshold_60,1.0,3,3,67,True,rolling_3,calendar_days
capacity_threshold_60,1.0,3,3,67,True,none,checkup_index
capacity_threshold_60,1.0,3,3,67,True,rolling_3,checkup_index
capacity_threshold_60,1.0,3,3,67,True,none,log_age_efc_cumulative
capacity_threshold_60,1.0,3,3,67,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,0.0,3,3,67,True,none,calendar_days
capacity_threshold_70,0.0,3,3,67,True,rolling_3,calendar_days
capacity_threshold_70,0.0,3,3,67,True,none,checkup_index
capacity_threshold_70,0.0,3,3,67,True,rolling_3,checkup_index
capacity_threshold_70,0.0,3,3,67,True,none,log_age_efc_cumulative
capacity_threshold_70,0.0,3,3,67,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,67,True,none,calendar_days
capacity_threshold_80,0.0,3,3,67,True,rolling_3,calendar_days
capacity_threshold_80,1.0,3,3,67,True,none,checkup_index
capacity_threshold_80,0.0,3,3,67,True,rolling_3,checkup_index
capacity_threshold_80,1.0,3,3,67,True,none,log_age_efc_cumulative
capacity_threshold_80,0.0,3,3,67,True,rolling_3,log_age_efc_cumulative
max_chord_distance,0.0,3,3,67,True,none,calendar_days
max_chord_distance,1.0,3,3,67,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,67,True,none,checkup_index
max_chord_distance,1.0,3,3,67,True,rolling_3,checkup_index
max_chord_distance,0.0,3,3,67,True,none,log_age_efc_cumulative
max_chord_distance,1.0,3,3,67,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,0.0,3,3,67,True,none,calendar_days
piecewise_linear_bic,0.0,3,3,67,True,rolling_3,calendar_days
piecewise_linear_bic,1.0,3,3,67,True,none,checkup_index
piecewise_linear_bic,1.0,3,3,67,True,rolling_3,checkup_index
piecewise_linear_bic,0.0,3,3,67,True,none,log_age_efc_cumulative
piecewise_linear_bic,0.0,3,3,67,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,67,True,none,calendar_days
slope_change_threshold,0.0,3,3,67,True,rolling_3,calendar_days
slope_change_threshold,1.0,3,3,67,True,none,checkup_index
slope_change_threshold,1.0,3,3,67,True,rolling_3,checkup_index
slope_change_threshold,0.0,3,3,67,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,67,True,rolling_3,log_age_efc_cumulative
two_line_l_method,0.0,3,3,67,True,none,calendar_days
two_line_l_method,0.0,3,3,67,True,rolling_3,calendar_days
two_line_l_method,1.0,3,3,67,True,none,checkup_index
two_line_l_method,1.0,3,3,67,True,rolling_3,checkup_index
two_line_l_method,0.0,3,3,67,True,none,log_age_efc_cumulative
two_line_l_method,0.0,3,3,67,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,2.0,3,3,68,True,none,calendar_days
capacity_threshold_60,2.0,3,3,68,True,rolling_3,calendar_days
capacity_threshold_60,2.0,3,3,68,True,none,checkup_index
capacity_threshold_60,2.0,3,3,68,True,rolling_3,checkup_index
capacity_threshold_60,2.0,3,3,68,True,none,log_age_efc_cumulative
capacity_threshold_60,2.0,3,3,68,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,2.0,3,3,68,True,none,calendar_days
capacity_threshold_70,2.0,3,3,68,True,rolling_3,calendar_days
capacity_threshold_70,2.0,3,3,68,True,none,checkup_index
capacity_threshold_70,2.0,3,3,68,True,rolling_3,checkup_index
capacity_threshold_70,2.0,3,3,68,True,none,log_age_efc_cumulative
capacity_threshold_70,2.0,3,3,68,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,68,True,none,calendar_days
capacity_threshold_80,1.0,3,3,68,True,rolling_3,calendar_days
capacity_threshold_80,1.0,3,3,68,True,none,checkup_index
capacity_threshold_80,1.0,3,3,68,True,rolling_3,checkup_index
capacity_threshold_80,1.0,3,3,68,True,none,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,68,True,rolling_3,log_age_efc_cumulative
max_chord_distance,2.0,3,3,68,True,none,calendar_days
max_chord_distance,2.0,3,3,68,True,rolling_3,calendar_days
max_chord_distance,2.0,3,3,68,True,none,checkup_index
max_chord_distance,2.0,3,3,68,True,rolling_3,checkup_index
max_chord_distance,2.0,3,3,68,True,none,log_age_efc_cumulative
