run_scope,model_level,feature_group,target,split_name,heldout_fold,worst_condition_mae,condition_mean_mae,condition_median_mae,test_parameter_sets
primary,L2_hist_gradient_boosting,C_E1_nominal_eis,capacity_Ah_k1,profile_holdout_fold,1,0.16070512653849528,0.06194241569591474,0.05367305053919843,12
primary,L2_hist_gradient_boosting,C_E1_nominal_eis,delta_capacity_Ah,profile_holdout_fold,1,0.1540742727732224,0.06583940880719673,0.05999661284464708,12
primary,L2_hist_gradient_boosting,C_E2_log_age_eis,capacity_Ah_k1,profile_holdout_fold,1,0.18042983519597686,0.09263178372534404,0.0873581655818847,12
primary,L2_hist_gradient_boosting,C_E2_log_age_eis,delta_capacity_Ah,profile_holdout_fold,1,0.17145811144856407,0.10008662305423206,0.10016980331440181,12
primary,L2_hist_gradient_boosting,C_E3_stress_eis,capacity_Ah_k1,profile_holdout_fold,1,0.23178948554074116,0.0882758407447805,0.07025623501055647,12
primary,L2_hist_gradient_boosting,C_E3_stress_eis,delta_capacity_Ah,profile_holdout_fold,1,0.1616342849074806,0.07902236765463581,0.07322163705450727,12
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,1,0.2590994724345364,0.11451774179858779,0.11522552110205514,28
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,0.2133808870855777,0.08349355114178626,0.07266668379462438,28
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,capacity_Ah_k1,voltage_window_holdout_fold,1,0.2643152535357741,0.10311117871143446,0.08257084514728347,28
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,voltage_window_holdout_fold,1,0.21776041363637008,0.08806893667720457,0.06468565106826296,28
primary,L2_hist_gradient_boosting,C_E0_state_time_eis,capacity_Ah_k1,voltage_window_holdout_fold,1,0.27965289084982026,0.1290804028630809,0.13684067720519696,28
primary,L2_hist_gradient_boosting,C_E0_state_time_eis,delta_capacity_Ah,voltage_window_holdout_fold,1,0.2199521372189853,0.11957622139071775,0.10439037586624711,28
primary,L2_hist_gradient_boosting,C_E1_nominal_eis,capacity_Ah_k1,voltage_window_holdout_fold,1,0.32861511657400044,0.12719215543387605,0.12394908484094261,28
primary,L2_hist_gradient_boosting,C_E1_nominal_eis,delta_capacity_Ah,voltage_window_holdout_fold,1,0.19392692598470598,0.08567848261276953,0.07882037932329643,28
primary,L2_hist_gradient_boosting,C_E2_log_age_eis,capacity_Ah_k1,voltage_window_holdout_fold,1,0.22198208251228768,0.11352329117173707,0.11564642691406267,28
primary,L2_hist_gradient_boosting,C_E2_log_age_eis,delta_capacity_Ah,voltage_window_holdout_fold,1,0.18946940786361868,0.07848728932714019,0.06816527102656758,28
primary,L2_hist_gradient_boosting,C_E3_stress_eis,capacity_Ah_k1,voltage_window_holdout_fold,1,0.3162294972108092,0.10838591836954405,0.07620966341316893,28
primary,L2_hist_gradient_boosting,C_E3_stress_eis,delta_capacity_Ah,voltage_window_holdout_fold,1,0.2020362210247119,0.08612871599716532,0.06781043106814597,28
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,0.36484458710056294,0.10401602812246535,0.08840435405766256,32
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,0.2364710069703538,0.1114558638926441,0.12016485510737712,32
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,capacity_Ah_k1,voltage_window_holdout_fold,2,0.3720420299034986,0.12145220895092271,0.1078711179927925,32
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,voltage_window_holdout_fold,2,0.2321264881471726,0.11665611127716788,0.12255423903678812,32
primary,L2_hist_gradient_boosting,C_E0_state_time_eis,capacity_Ah_k1,voltage_window_holdout_fold,2,0.36951997521161445,0.081113894215372,0.048436684373218436,32
primary,L2_hist_gradient_boosting,C_E0_state_time_eis,delta_capacity_Ah,voltage_window_holdout_fold,2,0.38388489577709173,0.08169788007978651,0.04951963356023813,32
primary,L2_hist_gradient_boosting,C_E1_nominal_eis,capacity_Ah_k1,voltage_window_holdout_fold,2,0.38158599695442647,0.10572750575371555,0.08645518609460515,32
primary,L2_hist_gradient_boosting,C_E1_nominal_eis,delta_capacity_Ah,voltage_window_holdout_fold,2,0.33900271910859364,0.11565561809027015,0.10223798534192449,32
primary,L2_hist_gradient_boosting,C_E2_log_age_eis,capacity_Ah_k1,voltage_window_holdout_fold,2,0.35229913100781246,0.10059603844957553,0.0815013125744999,32
primary,L2_hist_gradient_boosting,C_E2_log_age_eis,delta_capacity_Ah,voltage_window_holdout_fold,2,0.23416840363442862,0.11481113526004984,0.12223094556726345,32
primary,L2_hist_gradient_boosting,C_E3_stress_eis,capacity_Ah_k1,voltage_window_holdout_fold,2,0.37582344068662826,0.12285706416638999,0.10683410767481838,32
primary,L2_hist_gradient_boosting,C_E3_stress_eis,delta_capacity_Ah,voltage_window_holdout_fold,2,0.23821053778877435,0.12106046732318475,0.13151493519684165,32
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,0.07342784683367358,0.04586412685476863,0.04610044535416791,16
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,3,0.053287569555898265,0.038491818565990585,0.03716991536651858,16
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,capacity_Ah_k1,voltage_window_holdout_fold,3,0.3975457126807196,0.26553715459264854,0.29945528145511213,16
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,voltage_window_holdout_fold,3,0.17397459397329315,0.15546342158680823,0.16017288580878264,16
primary,L2_hist_gradient_boosting,C_E0_state_time_eis,capacity_Ah_k1,voltage_window_holdout_fold,3,0.0945870741450716,0.0761044498985009,0.07542158738138934,16
primary,L2_hist_gradient_boosting,C_E0_state_time_eis,delta_capacity_Ah,voltage_window_holdout_fold,3,0.09367499671629763,0.02265071554520349,0.01758301330605879,16
primary,L2_hist_gradient_boosting,C_E1_nominal_eis,capacity_Ah_k1,voltage_window_holdout_fold,3,0.05071286312916249,0.03433528100485475,0.03289727540595071,16
