run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.07504619879494823,0.07762679263870029,-0.0025805938437520604,0.2701022891861535,0.279255439541278,-0.00915315035512454
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.07762679263870029,0.07917651009944524,-0.0015497174607449482,0.279255439541278,0.3416182965206529,-0.06236285697937488
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.11269952561628233,0.18853267288868067,-0.07583314727239834,0.4191854168842489,0.44670441485897616,-0.02751899797472729
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.18853267288868067,0.17504405177783114,0.01348862111084953,0.44670441485897616,0.36804538906509815,0.07865902579387801
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.17504405177783114,0.12958092294244414,0.045463128835387,0.36804538906509815,0.3687127343612537,-0.0006673452961555304
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.12958092294244414,0.1630257061391184,-0.033444783196674266,0.3687127343612537,0.3773604768129481,-0.008647742451694418
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.1630257061391184,0.18807004585360776,-0.025044339714489355,0.3773604768129481,0.474828921390919,-0.09746844457797088
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.18807004585360776,0.09497539201403933,0.09309465383956843,0.474828921390919,0.4037150835632553,0.07111383782766367
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.1823307773049594,0.1591721521021324,0.023158625202826993,0.3748515528992455,0.34503406352606697,0.02981748937317852
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.1591721521021324,0.17834662484819622,-0.01917447274606382,0.34503406352606697,0.3802453050891436,-0.035211241563076645
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.17834662484819622,0.18657518067946963,-0.00822855583127341,0.3802453050891436,0.39352753857913436,-0.013282233489990747
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.18657518067946963,0.15322501864178073,0.033350162037688896,0.39352753857913436,0.32200357486969206,0.0715239637094423
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.15322501864178073,0.17947156067033002,-0.026246542028549286,0.32200357486969206,0.3729470939709158,-0.050943519101223744
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.17947156067033002,0.19023592837514894,-0.010764367704818922,0.3729470939709158,0.39305486409882356,-0.020107770127907765
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.05577533212329459,0.04941776033074378,0.006357571792550809,0.31766219481212193,0.31421215716577294,0.0034500376463489912
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F5_log_age_histograms,F6_coupled_stress,0.04941776033074378,0.049103733995074575,0.00031402633566920274,0.31421215716577294,0.2673423704751325,0.04686978669064046
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F6_coupled_stress,F7_c_rate_focused,0.049103733995074575,0.060247617636519514,-0.011143883641444939,0.2673423704751325,0.29026121003199684,-0.022918839556864357
