diagnostic_family,feature_group,horizon_checkups,mean_condition_mae,mean_mae,mean_rmse,model_level,rows,split_name,target_name,total_test_rows,worst_condition_mae
pulse,DH2_prior_same_diagnostic_state,3,0.001718350293857917,0.0010400545660974483,0.0017971072151183338,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_10ms_resistance,1530,0.006803614289370297
pulse,DH3_capacity_plus_prior_same_diagnostic,3,0.0017252184405459324,0.00108730053296975,0.0018555015767806973,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_10ms_resistance,1530,0.006394110983179324
pulse,persistence,5,0.0034057793809798816,0.0016716620872908186,0.0027903162675597245,DM0_persistence,2,temperature_holdout_fold,pulse_10ms_resistance,1332,0.0126776
pulse,train_mean,5,0.0031554280623537294,0.002581509186277485,0.0033850710001702296,DM1_train_mean,2,temperature_holdout_fold,pulse_10ms_resistance,1332,0.009531855649241147
pulse,DH0_time_nominal,5,0.002816911920225296,0.002409288031508593,0.0032306805262146713,DM2_ridge,2,temperature_holdout_fold,pulse_10ms_resistance,1332,0.007569689194364714
pulse,DH1_capacity_state,5,0.0026697669401842756,0.0019188439850158646,0.002693098640901409,DM2_ridge,2,temperature_holdout_fold,pulse_10ms_resistance,1332,0.008898353824749645
pulse,DH2_prior_same_diagnostic_state,5,0.002392495054126329,0.0015875454463759354,0.002304939442097429,DM2_ridge,2,temperature_holdout_fold,pulse_10ms_resistance,1332,0.008646995393401294
pulse,DH3_capacity_plus_prior_same_diagnostic,5,0.0023726646700225,0.0014939131113447248,0.0022181666276691646,DM2_ridge,2,temperature_holdout_fold,pulse_10ms_resistance,1332,0.008698980258018477
pulse,DH0_time_nominal,5,0.0024761786688056978,0.0017152288184171724,0.002675999987121395,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_10ms_resistance,1332,0.00735507981596735
pulse,DH1_capacity_state,5,0.002297124754383822,0.0015058390455341215,0.002464426110063238,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_10ms_resistance,1332,0.007496314339468038
pulse,DH2_prior_same_diagnostic_state,5,0.0021620125708064456,0.0012230315578413188,0.0020958997193612494,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_10ms_resistance,1332,0.0075364425791482085
pulse,DH3_capacity_plus_prior_same_diagnostic,5,0.0021881840961775756,0.0013465004986388663,0.002315807763991276,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_10ms_resistance,1332,0.007824820723452367
pulse,persistence,1,0.0017910768954761155,0.0009739606868489192,0.0017493671418755147,DM0_persistence,2,temperature_holdout_fold,pulse_1s_resistance,1756,0.006399833333333334
pulse,train_mean,1,0.0035192948911470295,0.0033906260382930474,0.004354727118076923,DM1_train_mean,2,temperature_holdout_fold,pulse_1s_resistance,1756,0.006254598433670114
pulse,DH0_time_nominal,1,0.002679267573022933,0.0021312283148139477,0.003047745020557616,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1756,0.005869405045645431
pulse,DH1_capacity_state,1,0.0018786684671958337,0.0013574682044794981,0.0019222355138815359,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1756,0.004527806934982222
pulse,DH2_prior_same_diagnostic_state,1,0.001371855564943093,0.0008973636361520008,0.0014217213698140179,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1756,0.005375557542964905
pulse,DH3_capacity_plus_prior_same_diagnostic,1,0.00128819295155146,0.0007981555789992722,0.0012849857752174065,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1756,0.004156616872929103
pulse,DH0_time_nominal,1,0.002190332603015952,0.0016653189182140211,0.0027406300601019442,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1756,0.004892108264558014
pulse,DH1_capacity_state,1,0.0014954614090282184,0.0010830821978448776,0.0017192890323439426,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1756,0.004314710709597136
pulse,DH2_prior_same_diagnostic_state,1,0.0013344766831547327,0.0008101060768875956,0.0014159139944029384,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1756,0.0050716500997986715
pulse,DH3_capacity_plus_prior_same_diagnostic,1,0.0012018880544137642,0.0007362213727524942,0.0012713817483234503,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1756,0.004500268085696099
pulse,persistence,2,0.003302468219273525,0.0014301975707880351,0.0025274646416514244,DM0_persistence,2,temperature_holdout_fold,pulse_1s_resistance,1642,0.012799666666666668
pulse,train_mean,2,0.0037979449518859435,0.0034231579793172606,0.004395456812273205,DM1_train_mean,2,temperature_holdout_fold,pulse_1s_resistance,1642,0.008064906680682087
pulse,DH0_time_nominal,2,0.0030121703713509116,0.002252786613389385,0.0031285850414626126,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1642,0.0063593617551072085
pulse,DH1_capacity_state,2,0.003006002402182059,0.0016735609719944991,0.0024488430394629954,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1642,0.010122289831466865
pulse,DH2_prior_same_diagnostic_state,2,0.0023428451835774923,0.0012855033357255605,0.0019612757342594815,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1642,0.0083184231272157
pulse,DH3_capacity_plus_prior_same_diagnostic,2,0.002444619221767359,0.0011989960750679492,0.0018910540462305605,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1642,0.009306305669472362
pulse,DH0_time_nominal,2,0.0025143776672373113,0.001718911197649446,0.002759051697923773,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1642,0.0077877555090372155
pulse,DH1_capacity_state,2,0.0019972629360471813,0.0012085181044989219,0.002010865532502736,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1642,0.007358530576025341
pulse,DH2_prior_same_diagnostic_state,2,0.0018620458168021837,0.0009854456079932694,0.0017824699859668128,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1642,0.007969865789629731
pulse,DH3_capacity_plus_prior_same_diagnostic,2,0.0018430268581384286,0.0009691788131437052,0.0017347105083909587,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1642,0.007580810924459786
pulse,persistence,3,0.0032779265239290508,0.0017233450219912034,0.0028921300489788207,DM0_persistence,2,temperature_holdout_fold,pulse_1s_resistance,1530,0.010013
pulse,train_mean,3,0.003524927062898027,0.003438300273269277,0.004429084494299077,DM1_train_mean,2,temperature_holdout_fold,pulse_1s_resistance,1530,0.006541304722927624
pulse,DH0_time_nominal,3,0.0029725618490818147,0.0022821777850342314,0.003163342682381955,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1530,0.006670140648210086
pulse,DH1_capacity_state,3,0.0025155444402220517,0.001704416387121584,0.002510433387107141,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1530,0.009482879888085301
pulse,DH2_prior_same_diagnostic_state,3,0.0020474680809862158,0.0013800058189950412,0.00212669457907005,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1530,0.0068369902158003475
pulse,DH3_capacity_plus_prior_same_diagnostic,3,0.002024617654112641,0.0012546350754177205,0.002005938978968287,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1530,0.007398240996493439
pulse,DH0_time_nominal,3,0.0023642518620503794,0.0017879335131253133,0.00286717344315323,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1530,0.006643817355951184
pulse,DH1_capacity_state,3,0.0019585938713293193,0.0013659456651747624,0.0022971543739906094,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1530,0.006391994466791326
pulse,DH2_prior_same_diagnostic_state,3,0.00190287540788639,0.0011473186130517028,0.0020297107260857238,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1530,0.006978590453207621
pulse,DH3_capacity_plus_prior_same_diagnostic,3,0.0018351973770933902,0.0011652824308044367,0.0021334565544806577,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1530,0.006391573310872624
pulse,persistence,5,0.004530364531644175,0.0022799677323609227,0.0036182548903859425,DM0_persistence,2,temperature_holdout_fold,pulse_1s_resistance,1332,0.014766800000000002
pulse,train_mean,5,0.004121720084460857,0.0035827513682749387,0.004592877880352441,DM1_train_mean,2,temperature_holdout_fold,pulse_1s_resistance,1332,0.010075910876897133
pulse,DH0_time_nominal,5,0.0029890256189509545,0.002360777241470737,0.0032364107145762,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1332,0.007359831544737841
pulse,DH1_capacity_state,5,0.002766242569915088,0.0018768996655503067,0.002718137684364238,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1332,0.008480181543840701
pulse,DH2_prior_same_diagnostic_state,5,0.002581343483350778,0.0016862774565921529,0.0024821569316321214,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1332,0.0082870850891517
pulse,DH3_capacity_plus_prior_same_diagnostic,5,0.0025575730644202275,0.0015554474285784659,0.002367971124781412,DM2_ridge,2,temperature_holdout_fold,pulse_1s_resistance,1332,0.008320467489490297
pulse,DH0_time_nominal,5,0.0027741348822160044,0.0018435264686384957,0.002882681632883212,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1332,0.009197530652979872
pulse,DH1_capacity_state,5,0.002536906412536669,0.0015678374191583605,0.00264350912936291,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1332,0.00941808064409918
pulse,DH2_prior_same_diagnostic_state,5,0.002420546411610933,0.0013388328887294558,0.0023045404925673644,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1332,0.009286630162326235
pulse,DH3_capacity_plus_prior_same_diagnostic,5,0.002478139773040777,0.0013995603120845318,0.0024876012573067704,DM3_hist_gradient_boosting,2,temperature_holdout_fold,pulse_1s_resistance,1332,0.009627080997302681
eis,persistence,1,0.37446326685307346,0.31445342549053645,0.4226826199723151,DM0_persistence,3,voltage_window_holdout_fold,eis_phase_1kHz,3750,1.1131666666666666
eis,train_mean,1,0.5497395357267163,0.5333585352474927,0.6847619333590131,DM1_train_mean,3,voltage_window_holdout_fold,eis_phase_1kHz,3750,1.1024119638826186
eis,DH0_time_nominal,1,0.5311688493943106,0.503897124394557,0.6365229249609828,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3750,1.22207245364986
eis,DH1_capacity_state,1,0.4545843226381696,0.4333284019278549,0.5561420487618896,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3750,1.1773735723140906
eis,DH2_prior_same_diagnostic_state,1,0.38079678140407847,0.33762104907323937,0.4358252554972786,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3750,1.037608705611157
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.32599414460491943,0.29082148707221833,0.38232327961731544,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3750,0.906930196696966
eis,DH0_time_nominal,1,0.6570195994451774,0.6840886051537431,0.8397452833749712,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3750,1.4301015774936072
eis,DH1_capacity_state,1,0.43981855217407356,0.42584970281591233,0.5479119268732232,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3750,1.1462375061853374
eis,DH2_prior_same_diagnostic_state,1,0.3713074809775678,0.3318039132587016,0.43028555897024945,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3750,1.0382585677883653
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.33506100848667947,0.29945522705504835,0.3944273890574786,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3750,0.916945193803102
eis,persistence,2,0.4498245661703944,0.3401121777935696,0.4600996310934092,DM0_persistence,3,voltage_window_holdout_fold,eis_phase_1kHz,3527,1.676
eis,train_mean,2,0.593819369001816,0.5449049211549774,0.6979289603823772,DM1_train_mean,3,voltage_window_holdout_fold,eis_phase_1kHz,3527,1.663892872759073
eis,DH0_time_nominal,2,0.5640949380044273,0.5241122109110182,0.6604686451262493,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3527,1.2762536573971766
eis,DH1_capacity_state,2,0.5203430026618321,0.4630749081401689,0.5940227198519552,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3527,1.5940495253511837
eis,DH2_prior_same_diagnostic_state,2,0.4468655396113792,0.36934734407949765,0.4794838003712767,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3527,1.3014464755445707
eis,DH3_capacity_plus_prior_same_diagnostic,2,0.4214041844660555,0.330743794646338,0.4393583568436921,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3527,1.6199626672597371
eis,DH0_time_nominal,2,0.6773281552360567,0.6871067477746315,0.8413659294136647,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3527,1.4536506991643323
eis,DH1_capacity_state,2,0.4819040897534533,0.4429890591316516,0.5722263390078776,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3527,1.2025128832943164
eis,DH2_prior_same_diagnostic_state,2,0.43595351254723064,0.3788845843671742,0.48416737770333823,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3527,1.156920004328484
eis,DH3_capacity_plus_prior_same_diagnostic,2,0.3984897008981829,0.33369531900450783,0.44039371013764056,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3527,1.3675605255428829
eis,persistence,3,0.4292846912892023,0.3584951298579637,0.48030144097288335,DM0_persistence,3,voltage_window_holdout_fold,eis_phase_1kHz,3302,1.5200000000000002
eis,train_mean,3,0.5728468774905671,0.5503045618142105,0.7039879040510928,DM1_train_mean,3,voltage_window_holdout_fold,eis_phase_1kHz,3302,1.28041189674523
eis,DH0_time_nominal,3,0.5685998341555017,0.5326654780832953,0.6724880087053985,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3302,1.3197085815296723
eis,DH1_capacity_state,3,0.497324127463678,0.476601955674312,0.6170793805309388,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3302,1.3794488199620913
eis,DH2_prior_same_diagnostic_state,3,0.4361727721085766,0.3758689920998329,0.4896749755042427,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3302,1.2730378022377289
eis,DH3_capacity_plus_prior_same_diagnostic,3,0.3881283648789422,0.3455008796565906,0.4549190611301303,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,3302,1.4148847620239835
eis,DH0_time_nominal,3,0.6680960491536609,0.6825499380889634,0.8393869155039582,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3302,1.526221628430715
eis,DH1_capacity_state,3,0.49085116665753525,0.46795462076057803,0.599203403201393,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3302,1.2731374568166922
eis,DH2_prior_same_diagnostic_state,3,0.4319925542994285,0.38280620114942737,0.4941024432738616,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3302,1.3484905230323199
eis,DH3_capacity_plus_prior_same_diagnostic,3,0.3971366515955723,0.3495213653290427,0.4557002312131446,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,3302,1.2683737144979799
eis,persistence,5,0.47815328057248047,0.4094013106256789,0.5407996139783515,DM0_persistence,3,voltage_window_holdout_fold,eis_phase_1kHz,2903,1.26375
eis,train_mean,5,0.6131371696935126,0.5705308872471456,0.7265544013608171,DM1_train_mean,3,voltage_window_holdout_fold,eis_phase_1kHz,2903,1.474386180785613
eis,DH0_time_nominal,5,0.6255696754173855,0.5770962161242185,0.7225310489217428,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,2903,1.3895432760823305
eis,DH1_capacity_state,5,0.5613674954761474,0.5119040107147752,0.662622683300471,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,2903,1.4889968775567801
eis,DH2_prior_same_diagnostic_state,5,0.4919833122628216,0.4373745604013728,0.5587549600150539,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,2903,1.2631060593452619
eis,DH3_capacity_plus_prior_same_diagnostic,5,0.4669921972038294,0.4125642922389243,0.5322595804835107,DM2_ridge,3,voltage_window_holdout_fold,eis_phase_1kHz,2903,1.2233208642907702
eis,DH0_time_nominal,5,0.6307761558903424,0.6153702583109939,0.76496593829023,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,2903,1.284424190750786
eis,DH1_capacity_state,5,0.504392648672339,0.4801455327144571,0.6115135134405877,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,2903,1.2691139659455757
eis,DH2_prior_same_diagnostic_state,5,0.4518593629622943,0.4052000210429472,0.527933794145444,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,2903,1.3881136942912806
eis,DH3_capacity_plus_prior_same_diagnostic,5,0.42466328461763037,0.3832729612236423,0.49945072586000494,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_phase_1kHz,2903,1.3096101074025064
eis,persistence,1,0.0006756080535521416,0.00036871762135400277,0.0008437635477722789,DM0_persistence,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3750,0.0035798333333333337
eis,train_mean,1,0.0017475668159285434,0.0015985373439441383,0.0022546007309743963,DM1_train_mean,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3750,0.003325202749140894
eis,DH0_time_nominal,1,0.0014605146921960013,0.0013505959032960836,0.0019992503281769636,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3750,0.005197321115387019
eis,DH1_capacity_state,1,0.0018137446857943954,0.0017404806709014195,0.0021211046194263648,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3750,0.005202567214854201
eis,DH2_prior_same_diagnostic_state,1,0.0007819141280079118,0.000555391137967177,0.0008916721776416884,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3750,0.0030186702894455715
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.0006583360394860238,0.00048548982242795953,0.0007385892008423128,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3750,0.0029424818851084256
eis,DH0_time_nominal,1,0.001612084324747657,0.0017564954770144358,0.0025232908194033382,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3750,0.004936555061158283
eis,DH1_capacity_state,1,0.0010339254542589109,0.0008983826148564961,0.00146136785178391,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3750,0.004220681579373905
eis,DH2_prior_same_diagnostic_state,1,0.0006002401173912508,0.00038921402107973364,0.0007220438235727296,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3750,0.002729641661625499
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.0005256170042090025,0.00032883045025241956,0.0007052902910584963,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3750,0.0028900035949856757
eis,persistence,2,0.0012350241066365194,0.0005935037203069855,0.0011840228262127552,DM0_persistence,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3527,0.0071596666666666675
eis,train_mean,2,0.0019691399597361473,0.0016464977547249278,0.002314754151888199,DM1_train_mean,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3527,0.005897299973523961
eis,DH0_time_nominal,2,0.0016142331163854484,0.0014307044973748987,0.0020765292171410297,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3527,0.005349062019804631
eis,DH1_capacity_state,2,0.002203097484803998,0.001888650301175472,0.0023343744930434266,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3527,0.006808900764281422
eis,DH2_prior_same_diagnostic_state,2,0.0011458749794169296,0.0008000786976572341,0.0011725523918545422,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3527,0.005255265317884055
eis,DH3_capacity_plus_prior_same_diagnostic,2,0.0012312767247273661,0.0008436507249484181,0.0011723408122325356,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3527,0.006193777249505194
eis,DH0_time_nominal,2,0.0018290968380409763,0.001831138920318673,0.0025605502012846578,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3527,0.004865035939978685
eis,DH1_capacity_state,2,0.0014570797176384745,0.001093522167755676,0.0017378329376132456,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3527,0.0050008679648700155
eis,DH2_prior_same_diagnostic_state,2,0.0010234922752564545,0.0006304086815497262,0.0010641292680604695,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3527,0.004484980647940046
eis,DH3_capacity_plus_prior_same_diagnostic,2,0.0010584191325204858,0.0006263836654126825,0.0010665052852203403,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3527,0.005295322250721104
eis,persistence,3,0.0011809118546779044,0.000744995803271203,0.001365741678419809,DM0_persistence,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3302,0.005058666666666665
eis,train_mean,3,0.0018342186153946175,0.001664949700357658,0.002347322897180222,DM1_train_mean,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3302,0.0037871805813234397
eis,DH0_time_nominal,3,0.0015361482335787887,0.0014156735227889184,0.0020735233217346236,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3302,0.005399578558566331
eis,DH1_capacity_state,3,0.0021222969433667056,0.0019928829065539648,0.002474009832923367,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3302,0.005706134345471995
eis,DH2_prior_same_diagnostic_state,3,0.0010425399526636401,0.000833815641784016,0.0012205675319862568,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3302,0.004277101294059375
eis,DH3_capacity_plus_prior_same_diagnostic,3,0.0011304318895969615,0.0009643710027374073,0.0012435553321617427,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3302,0.003857786124413552
eis,DH0_time_nominal,3,0.0018542379330407025,0.0019102175545247931,0.002612486473435914,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3302,0.005090893876402974
eis,DH1_capacity_state,3,0.0012929119989247197,0.0011342213505517729,0.001714568505169348,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3302,0.004466097872978058
eis,DH2_prior_same_diagnostic_state,3,0.0010657156730448133,0.0008295073058976714,0.0012328383128969915,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3302,0.004475428535006184
eis,DH3_capacity_plus_prior_same_diagnostic,3,0.000905678140957246,0.0006805503997633733,0.0010677123947209525,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,3302,0.0035249536952417643
eis,persistence,5,0.0017145115340636912,0.0010409247076225373,0.0017395993564211759,DM0_persistence,3,voltage_window_holdout_fold,eis_z_abs_1kHz,2903,0.0070185
eis,train_mean,5,0.002159037440679003,0.0017498929826589007,0.0024551607147338685,DM1_train_mean,3,voltage_window_holdout_fold,eis_z_abs_1kHz,2903,0.005650214656964657
eis,DH0_time_nominal,5,0.001875948117898042,0.0016808611685579491,0.0023080537898053787,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,2903,0.0055611925876080095
eis,DH1_capacity_state,5,0.0022274529322752544,0.002057523804063398,0.0025863723671117147,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,2903,0.006103090908103312
eis,DH2_prior_same_diagnostic_state,5,0.0013813720323007112,0.0011338740411004544,0.0015392944173274357,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,2903,0.0051637351988641595
eis,DH3_capacity_plus_prior_same_diagnostic,5,0.0014760806358869224,0.0013178700689956003,0.0016074562801346398,DM2_ridge,3,voltage_window_holdout_fold,eis_z_abs_1kHz,2903,0.005104338209837948
eis,DH0_time_nominal,5,0.0021640575520943785,0.0020974773081618267,0.0027620479155369333,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,2903,0.006044058535593962
eis,DH1_capacity_state,5,0.001761316341841617,0.0016169002441481055,0.0020770994703086672,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,2903,0.005115256496600905
eis,DH2_prior_same_diagnostic_state,5,0.001421561685270068,0.0010837127216841594,0.0014938874362674804,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,2903,0.005109732065830113
eis,DH3_capacity_plus_prior_same_diagnostic,5,0.0013896139247535641,0.0010812689997529783,0.001472571189115317,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,eis_z_abs_1kHz,2903,0.005504866604785828
eis,persistence,1,0.00017305148918791296,0.00014373204849229724,0.00031069310364933793,DM0_persistence,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3750,0.0008076060606060605
eis,train_mean,1,0.00041687961714322107,0.00039417594932044585,0.0006175662595455307,DM1_train_mean,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3750,0.0012806618107687193
eis,DH0_time_nominal,1,0.00040000716107097114,0.0003966837743291517,0.0006046016148029875,DM2_ridge,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3750,0.0011859931048542071
eis,DH1_capacity_state,1,0.0004509606862472799,0.0004268227708386534,0.0006242789352633461,DM2_ridge,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3750,0.001185137741022988
eis,DH2_prior_same_diagnostic_state,1,0.00020331448004173782,0.00020111171254132986,0.00034380189120124287,DM2_ridge,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3750,0.0008594076063025713
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.00021666633009235513,0.00020711871313657307,0.0003475826174058505,DM2_ridge,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3750,0.0008109423433749435
eis,DH0_time_nominal,1,0.00043184140359224114,0.00044571579676226555,0.0006956827120085021,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3750,0.0015320292033513022
eis,DH1_capacity_state,1,0.00039967336173184366,0.00037675627765889485,0.0005743302227288917,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3750,0.0011141737992435385
eis,DH2_prior_same_diagnostic_state,1,0.0002119926544906902,0.00021671134292072067,0.00044551914175473497,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3750,0.00097000400423868
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.00018922475208896773,0.0001715795866268154,0.0003838332538176805,DM3_hist_gradient_boosting,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3750,0.0009198702529323407
eis,persistence,2,0.0002383909794665906,0.00016982329361637938,0.0003978732431367409,DM0_persistence,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3527,0.001126025
eis,train_mean,2,0.0004379830434500533,0.0003996031186483809,0.0006311559020068854,DM1_train_mean,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3527,0.0013330320889594917
eis,DH0_time_nominal,2,0.0004066348349063447,0.0004061303209856601,0.0006203040509112631,DM2_ridge,3,voltage_window_holdout_fold,nyquist_im_peak_abs,3527,0.0012450724110331084
