split_name,target,horizon_checkups,contrast_family,candidate_model_level,candidate_feature_group,reference_model_level,reference_feature_group,matched_rows,matched_contrasts,candidate_sign_accuracy,reference_sign_accuracy,accuracy_gain,accuracy_gain_p05,accuracy_gain_p50,accuracy_gain_p95,bootstrap_count,claim_scope
condition_fold,delta_capacity_Ah_h,2,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,152,12,0.8552631578947368,0.881578947368421,-0.02631578947368418,-0.07806084359835759,-0.02228429546865296,0.024611584734284066,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,164,12,0.8536585365853658,0.8475609756097561,0.0060975609756097615,-0.04906862745098033,0.0,0.07052459685650121,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,1407,95,0.8038379530916845,0.8422174840085288,-0.03837953091684432,-0.061157286862123135,-0.038000875664115474,-0.019585577311123217,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,1518,111,0.7911725955204216,0.5006587615283268,0.29051383399209485,0.21562182848960157,0.2813352271228642,0.36365324141267535,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,voltage_window,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,941,59,0.7832093517534537,0.8777895855472901,-0.0945802337938364,-0.11648585272826344,-0.09426506820144798,-0.07100383197516494,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,voltage_window,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,1012,70,0.7707509881422925,0.791501976284585,-0.02075098814229248,-0.06758729087928159,-0.019891445763538795,0.017788024412736456,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,2447,180,0.8022067838169187,0.8430731507968942,-0.04086636697997548,-0.05771354100313895,-0.04199306841380618,-0.024247745179348936,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,2636,189,0.7902124430955993,0.6525037936267072,0.13770864946889216,0.09338035654454499,0.13479054551854197,0.1809237245400122,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,charge_c_rate,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,115,19,0.9826086956521739,0.9739130434782609,0.008695652173912993,-0.011700106399148823,0.009009740259740218,0.03357410988510972,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,charge_c_rate,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,138,23,0.9637681159420289,1.0,-0.036231884057971064,-0.06866142496602598,-0.03508891928864566,0.0,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,140,12,0.7214285714285714,0.8714285714285714,-0.15000000000000002,-0.2701658342937636,-0.14985715234868113,-0.03031476598549778,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,152,12,0.7236842105263158,0.8421052631578947,-0.11842105263157887,-0.2283727263884836,-0.10612764816304643,0.01377127438771277,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,1316,91,0.7963525835866262,0.8199088145896657,-0.023556231003039496,-0.047637465197854376,-0.023440187424400627,0.004439760295449797,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,1411,95,0.7810063784549964,0.5095676824946846,0.2714386959603118,0.19683560811557205,0.2689761239810168,0.33260817650724867,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,voltage_window,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,876,58,0.8002283105022832,0.8561643835616438,-0.05593607305936066,-0.08234776267815712,-0.052559920018942885,-0.023794135750657516,200,prospective_supported_contrast_diagnostic
