split_name,target,horizon_checkups,model_level,feature_group,contrast_family,top_k,effective_top_k,contrast_rows,topk_overlap_fraction,mean_observed_effect_selected,mean_observed_effect_best,regret_vs_observed_best,status,claim_scope
condition_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,5,5,70,0.8,-0.03448573950617273,0.14679469259259262,0.18128043209876535,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,3,3,227,0.0,0.5956139722222225,0.8257772222222224,0.23016324999999993,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,5,5,227,0.2,0.48662184259259267,0.7623663500000002,0.2757445074074075,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,3,3,34,0.0,0.5956139722222225,0.8257772222222224,0.23016324999999993,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,5,5,34,0.4,0.48662184259259267,0.7562152500000002,0.26959340740740756,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,3,3,12,0.3333333333333333,0.3664686257201646,0.5375574277777778,0.17108880205761323,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,5,5,12,0.8,0.4080102154320987,0.43229552999999993,0.02428531456790123,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,3,3,111,0.3333333333333333,0.192205438271605,0.21023055390946502,0.018025115637860023,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,5,5,111,0.6,0.07661080235690246,0.20207719407407412,0.12546639171717167,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,3,3,70,1.0,0.1812163189300412,0.1812163189300412,0.0,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,5,5,70,0.6,-0.08555717530864186,0.14679469259259262,0.23235186790123447,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,3,3,189,0.0,0.24401800468050472,0.8209871851851852,0.5769691805046805,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,5,5,189,0.0,0.22495946434676437,0.7634062222222221,0.5384467578754577,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,charge_c_rate,3,3,23,0.0,0.25499701607651604,0.7208798888888888,0.46588287281237273,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,charge_c_rate,5,5,23,0.0,0.28688947047924296,0.6764060361111109,0.389516565631868,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,profile,3,3,12,0.3333333333333333,0.27921865906932564,0.6677043703703703,0.3884857113010447,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,profile,5,5,12,0.8,0.39823259266381755,0.524737849074074,0.1265052564102564,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,temperature,3,3,95,0.3333333333333333,0.19879140811965815,0.23653682539682533,0.03774541727716718,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,temperature,5,5,95,0.4,0.18047271923076927,0.22091589857142857,0.0404431793406593,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,voltage_window,3,3,59,1.0,0.18719369444444448,0.18719369444444448,0.0,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,voltage_window,5,5,59,1.0,0.15134669615384616,0.15134669615384616,0.0,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,all,3,3,189,0.0,0.2770729907916158,0.8209871851851852,0.5439141943935695,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,all,5,5,189,0.0,0.31685154864163606,0.7634062222222221,0.44655467358058604,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,3,3,23,0.0,0.3241092238756613,0.7208798888888888,0.39677066501322744,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,5,5,23,0.2,0.4323030898809524,0.6764060361111109,0.24410294623015855,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,profile,3,3,12,0.6666666666666666,0.5007428842592592,0.6677043703703703,0.16696148611111117,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,profile,5,5,12,0.8,0.39823259266381755,0.524737849074074,0.1265052564102564,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,3,3,95,0.3333333333333333,0.19879140811965815,0.23653682539682533,0.03774541727716718,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,5,5,95,0.6,0.19361555805860808,0.22091589857142857,0.027300340512820487,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,voltage_window,3,3,59,1.0,0.18719369444444448,0.18719369444444448,0.0,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,voltage_window,5,5,59,1.0,0.15134669615384616,0.15134669615384616,0.0,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,3,3,189,0.0,0.28109383885327627,0.8209871851851852,0.5398933463319089,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,5,5,189,0.2,0.40649385886752143,0.7634062222222221,0.35691236335470067,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,charge_c_rate,3,3,23,0.3333333333333333,0.49356585879629633,0.7208798888888888,0.22731403009259243,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,charge_c_rate,5,5,23,0.2,0.4323030898809524,0.6764060361111109,0.24410294623015855,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,3,3,12,0.3333333333333333,0.27422386431623924,0.6677043703703703,0.3934805060541311,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,5,5,12,0.6,0.30630641462148955,0.524737849074074,0.2184314344525844,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,3,3,95,0.0,0.030495880341880565,0.23653682539682533,0.20604094505494477,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,5,5,95,0.4,-0.06375915512820497,0.22091589857142857,0.28467505369963353,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,3,3,59,1.0,0.18719369444444448,0.18719369444444448,0.0,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,5,5,59,0.8,0.150609308974359,0.15134669615384616,0.0007373871794871534,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,3,3,189,0.3333333333333333,0.5330814273148148,0.8209871851851852,0.2879057578703704,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,5,5,189,0.2,0.4339701036111111,0.7634062222222221,0.329436118611111,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,3,3,23,0.3333333333333333,0.5330814273148148,0.7208798888888888,0.18779846157407398,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,5,5,23,0.4,0.48402052027777775,0.6764060361111109,0.1923855158333332,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,3,3,12,0.0,0.23440379487179488,0.6677043703703703,0.4333005754985755,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,5,5,12,0.6,0.3805288324786324,0.524737849074074,0.14420901659544155,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,3,3,95,0.3333333333333333,0.039669277777777845,0.23653682539682533,0.19686754761904748,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,5,5,95,0.6,0.10389432344322347,0.22091589857142857,0.1170215751282051,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,3,3,59,1.0,0.18719369444444448,0.18719369444444448,0.0,evaluated,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,5,5,59,0.8,0.09257013974358977,0.15134669615384616,0.05877655641025639,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,3,3,227,0.0,-0.2520383925925926,0.8259392222222223,1.0779776148148148,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,5,5,227,0.0,-0.30429320222222217,0.7471166666666667,1.0514098688888889,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,3,3,34,0.0,0.07174407011712568,0.8259392222222223,0.7541951521050966,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,5,5,34,0.0,0.1547920154036087,0.7471166666666667,0.592324651263058,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,3,3,12,0.0,-0.04744533950617286,0.4077015444444445,0.45514688395061736,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,5,5,12,0.4,0.041261696296296294,0.30844574,0.26718404370370374,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,3,3,111,0.0,-0.16002486666666668,0.16671943838383838,0.32674430505050506,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,5,5,111,0.0,-0.3203563033333333,0.14160330121212122,0.46195960454545454,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,3,3,70,0.0,-0.2520383925925926,0.08444143434343436,0.33647982693602696,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,5,5,70,0.0,-0.30429320222222217,0.06367351863075196,0.3679667208529741,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,3,3,227,0.0,0.5138176111111111,0.8259392222222223,0.31212161111111114,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,5,5,227,0.0,0.4202731,0.7471166666666667,0.32684356666666664,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,3,3,34,0.0,0.3525423333333333,0.8259392222222223,0.473396888888889,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,5,5,34,0.0,0.3397485611111111,0.7471166666666667,0.4073681055555555,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,3,3,12,0.6666666666666666,0.39786140000000003,0.4077015444444445,0.009840144444444476,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,5,5,12,1.0,0.30844574,0.30844574,0.0,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,3,3,111,0.3333333333333333,0.11081512424242425,0.16671943838383838,0.05590431414141413,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,5,5,111,0.6,0.07943054368125702,0.14160330121212122,0.06217275753086421,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,3,3,70,0.0,0.030445055555555555,0.08444143434343436,0.0539963787878788,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,5,5,70,0.4,0.02294202469135802,0.06367351863075196,0.040731493939393945,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,3,3,227,0.0,0.2693108475783476,0.8259392222222223,0.5566283746438747,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,5,5,227,0.0,0.2530311048433048,0.7471166666666667,0.49408556182336183,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,3,3,34,0.0,0.2693108475783476,0.8259392222222223,0.5566283746438747,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,5,5,34,0.0,0.34722290854700855,0.7471166666666667,0.3998937581196581,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,3,3,12,0.3333333333333333,0.24676925493827165,0.4077015444444445,0.16093228950617286,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,5,5,12,0.6,0.16170456629629631,0.30844574,0.1467411737037037,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,3,3,111,0.0,-0.3591865999999999,0.16671943838383838,0.5259060383838383,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,5,5,111,0.0,-0.50087096,0.14160330121212122,0.6424742612121213,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,3,3,70,0.0,-0.5472276748971193,0.08444143434343436,0.6316691092405536,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,5,5,70,0.4,-0.32058632222222216,0.06367351863075196,0.38425984085297415,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,3,3,227,0.0,0.5488925555555556,0.8259392222222223,0.27704666666666666,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,5,5,227,0.2,0.4092202444444445,0.7471166666666667,0.33789642222222216,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,3,3,34,0.0,0.5488925555555556,0.8259392222222223,0.27704666666666666,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,5,5,34,0.2,0.4092202444444445,0.7471166666666667,0.33789642222222216,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,3,3,12,0.0,0.10385521604938273,0.4077015444444445,0.30384632839506176,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,5,5,12,0.6,0.20274888629629634,0.30844574,0.10569685370370369,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,3,3,111,0.0,-0.1481999511784511,0.16671943838383838,0.3149193895622895,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,5,5,111,0.4,-0.17849225070707064,0.14160330121212122,0.32009555191919187,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,3,3,70,0.0,-0.4407578555555555,0.08444143434343436,0.5251992898989899,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,5,5,70,0.2,-0.2954103516049383,0.06367351863075196,0.3590838702356902,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,3,3,189,0.0,-0.3505527499999999,0.7677631111111111,1.118315861111111,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,5,5,189,0.0,-0.3189693166666666,0.7236748222222221,1.0426441388888887,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,charge_c_rate,3,3,23,0.0,0.09919439957264958,0.688049074074074,0.5888546745014245,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,charge_c_rate,5,5,23,0.2,0.2047454730769231,0.6437006833333333,0.4389552102564102,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,3,3,12,0.0,-0.05736890109890113,0.59656812345679,0.6539370245556911,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,5,5,12,0.4,0.058089451933251914,0.44808066203703695,0.389991210103785,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,3,3,95,0.0,-0.23045434567901235,0.19697456666666666,0.42742891234567904,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,5,5,95,0.0,-0.47258556296296295,0.16743483904761905,0.640020402010582,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,3,3,59,0.0,-0.3505527499999999,0.10401276666666665,0.45456551666666656,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,5,5,59,0.0,-0.3189693166666666,0.08190973435897435,0.400879051025641,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,3,3,189,0.3333333333333333,0.43395963425925926,0.7677631111111111,0.3338034768518518,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,5,5,189,0.4,0.46055384722222215,0.7236748222222221,0.263120975,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,3,3,23,0.3333333333333333,0.4298281481481481,0.688049074074074,0.2582209259259259,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,5,5,23,0.2,0.3438685486111111,0.6437006833333333,0.2998321347222222,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,3,3,12,0.3333333333333333,0.41345375771604936,0.59656812345679,0.18311436574074064,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,5,5,12,1.0,0.44808066203703695,0.44808066203703695,0.0,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,3,3,95,0.3333333333333333,0.10644780054945054,0.19697456666666666,0.09052676611721612,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,5,5,95,0.4,0.08328642648351649,0.16743483904761905,0.08414841256410256,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,3,3,59,0.0,0.046013113247863245,0.10401276666666665,0.0579996534188034,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,5,5,59,0.4,0.034354512820512814,0.08190973435897435,0.047555221538461534,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,3,3,189,0.3333333333333333,0.31223145868945873,0.7677631111111111,0.45553165242165233,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,5,5,189,0.2,0.3120430127136752,0.7236748222222221,0.41163180950854694,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,charge_c_rate,3,3,23,0.3333333333333333,0.3929735810185186,0.688049074074074,0.2950754930555554,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,charge_c_rate,5,5,23,0.4,0.40639876527777774,0.6437006833333333,0.23730191805555556,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,3,3,12,0.0,0.05984792606159272,0.59656812345679,0.5367201973951973,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,5,5,12,0.6,0.23856571397028895,0.44808066203703695,0.209514948066748,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,3,3,95,0.0,-0.45563234567901234,0.19697456666666666,0.652606912345679,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,5,5,95,0.0,-0.44894454907407405,0.16743483904761905,0.6163793881216931,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,voltage_window,3,3,59,0.0,-0.038754098290598296,0.10401276666666665,0.14276686495726493,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,voltage_window,5,5,59,0.4,-0.013613226923076923,0.08190973435897435,0.09552296128205127,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,3,3,189,0.3333333333333333,0.3929735810185186,0.7677631111111111,0.37478953009259247,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,5,5,189,0.2,0.3243689397222223,0.7236748222222221,0.3993058824999998,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,3,3,23,0.3333333333333333,0.3929735810185186,0.688049074074074,0.2950754930555554,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,5,5,23,0.2,0.3243689397222223,0.6437006833333333,0.319331743611111,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,3,3,12,0.0,0.15281369017094015,0.59656812345679,0.44375443328584985,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,5,5,12,0.6,0.18419900669515668,0.44808066203703695,0.26388165534188024,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,3,3,95,0.0,-0.2817712698412698,0.19697456666666666,0.47874583650793645,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,5,5,95,0.2,-0.13644164285714283,0.16743483904761905,0.3038764819047619,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,3,3,59,0.0,-0.038754098290598296,0.10401276666666665,0.14276686495726493,evaluated,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,5,5,59,0.4,-0.08195339871794871,0.08190973435897435,0.16386313307692307,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,3,3,30,0.6666666666666666,0.38461537016460895,0.5375574277777778,0.15294205761316887,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,5,5,30,0.8,0.4080102154320987,0.43229552999999993,0.02428531456790123,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,3,3,12,0.6666666666666666,0.38461537016460895,0.5375574277777778,0.15294205761316887,evaluated,prospective_supported_contrast_diagnostic
