split_name,target,horizon_checkups,model_level,feature_group,contrast_family,effect_threshold_label,effect_threshold_Ah,pairwise_rows,unique_contrasts,sign_evaluable_rows,sign_correct_rows,sign_accuracy,median_abs_observed_effect_Ah,mean_effect_abs_error,claim_scope
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.01Ah,0.01,69,6,69,54,0.782608695652174,0.04156999999999966,0.17816173281950867,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.02Ah,0.02,54,6,54,45,0.8333333333333334,0.05155900000000013,0.21076598529036267,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.05Ah,0.05,29,6,29,25,0.8620689655172413,0.15084766666666685,0.28770917529776924,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0Ah,0.0,76,6,76,55,0.7236842105263158,0.03817083333333342,0.17454460598250196,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.005Ah,0.005,183,15,183,168,0.9180327868852459,0.03759033333333362,0.0742741882712705,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.01Ah,0.01,158,15,158,145,0.9177215189873418,0.045163833333333216,0.08478822496122898,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.02Ah,0.02,126,14,126,114,0.9047619047619048,0.06750508333333335,0.10462435793272722,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.05Ah,0.05,75,13,75,70,0.9333333333333333,0.11572866666666673,0.15879648309188507,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0Ah,0.0,205,15,205,175,0.8536585365853658,0.03102700000000007,0.06728067565702599,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.005Ah,0.005,298,30,292,260,0.8904109589041096,0.039453999999999954,0.06634549806933407,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.01Ah,0.01,253,29,251,221,0.8804780876494024,0.052943999999999804,0.07743591540609336,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.02Ah,0.02,204,28,202,182,0.900990099009901,0.07129708333333326,0.09261567069987206,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.05Ah,0.05,129,23,129,118,0.9147286821705426,0.10489833333333347,0.12595539770214417,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0Ah,0.0,436,30,389,333,0.8560411311053985,0.01678600000000004,0.04805822028188112,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,ge_0.005Ah,0.005,2688,226,2688,2520,0.9375,0.08131066666666675,0.07203333364335318,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,ge_0.01Ah,0.01,2545,220,2545,2395,0.9410609037328095,0.0880673333333335,0.07577985022920761,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,ge_0.02Ah,0.02,2303,215,2303,2180,0.9465914025184542,0.10137166666666664,0.08307946149949341,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,ge_0.05Ah,0.05,1790,208,1790,1715,0.9581005586592178,0.1348153333333335,0.10250849972067037,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,ge_0Ah,0.0,2874,227,2874,2658,0.9248434237995825,0.07430466666666646,0.06763291353514266,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,ge_0.005Ah,0.005,172,34,172,153,0.8895348837209303,0.2020158333333335,0.18586650290697676,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,ge_0.01Ah,0.01,172,34,172,153,0.8895348837209303,0.2020158333333335,0.18586650290697676,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,ge_0.02Ah,0.02,169,34,169,153,0.9053254437869822,0.20661983333333334,0.18877692603550297,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,ge_0.05Ah,0.05,155,33,155,144,0.9290322580645162,0.23864333333333398,0.20302372580645162,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,ge_0Ah,0.0,172,34,172,153,0.8895348837209303,0.2020158333333335,0.18586650290697676,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,ge_0.005Ah,0.005,160,12,160,152,0.95,0.0981236666666665,0.09773161562500002,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,ge_0.01Ah,0.01,157,12,157,150,0.9554140127388535,0.10161166666666688,0.09949562314225054,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,ge_0.02Ah,0.02,151,12,151,146,0.9668874172185431,0.1073453333333334,0.10264892825607065,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,ge_0.05Ah,0.05,130,12,130,128,0.9846153846153847,0.12729466666666633,0.11533385512820511,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,ge_0Ah,0.0,164,12,164,154,0.9390243902439024,0.09678883333333332,0.09550388719512196,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,ge_0.005Ah,0.005,1375,110,1375,1272,0.9250909090909091,0.07485699999999973,0.06956844424242425,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,ge_0.01Ah,0.01,1263,106,1263,1173,0.9287410926365796,0.0870649999999995,0.07527237252573239,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,ge_0.02Ah,0.02,1072,102,1072,1000,0.9328358208955224,0.10837399999999997,0.08764530301616916,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,ge_0.05Ah,0.05,827,101,827,787,0.9516324062877872,0.13545866666666662,0.10765302277307537,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,ge_0Ah,0.0,1522,111,1522,1385,0.9099868593955321,0.059783166666667054,0.063277373521682,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,ge_0.005Ah,0.005,981,70,981,943,0.9612640163098879,0.07786766666666711,0.051338321100917426,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,ge_0.01Ah,0.01,953,68,953,919,0.9643231899265478,0.0797116666666664,0.05267666421825812,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,ge_0.02Ah,0.02,911,67,911,881,0.9670691547749726,0.0818936666666672,0.054855045371386746,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,ge_0.05Ah,0.05,678,62,678,656,0.967551622418879,0.12219866666666657,0.07079511209439526,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,ge_0Ah,0.0,1016,70,1016,966,0.9507874015748031,0.07470083333333344,0.04964286909448818,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,ge_0.005Ah,0.005,2688,226,2688,2531,0.9415922619047619,0.08131066666666675,0.05433533079117062,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,ge_0.01Ah,0.01,2545,220,2545,2404,0.9445972495088408,0.0880673333333335,0.05708929030779304,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,ge_0.02Ah,0.02,2303,215,2303,2190,0.9509335649153279,0.10137166666666664,0.06242838449848023,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,ge_0.05Ah,0.05,1790,208,1790,1721,0.9614525139664805,0.1348153333333335,0.07709560865921786,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,ge_0Ah,0.0,2874,227,2874,2667,0.9279749478079332,0.07430466666666646,0.05115056396427742,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,ge_0.005Ah,0.005,172,34,172,153,0.8895348837209303,0.2020158333333335,0.13816112112403103,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,ge_0.01Ah,0.01,172,34,172,153,0.8895348837209303,0.2020158333333335,0.13816112112403103,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,ge_0.02Ah,0.02,169,34,169,153,0.9053254437869822,0.20661983333333334,0.14022470315581856,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,ge_0.05Ah,0.05,155,33,155,144,0.9290322580645162,0.23864333333333398,0.15068150000000002,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,ge_0Ah,0.0,172,34,172,153,0.8895348837209303,0.2020158333333335,0.13816112112403103,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,profile,ge_0.005Ah,0.005,160,12,160,153,0.95625,0.0981236666666665,0.06962404687499998,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,profile,ge_0.01Ah,0.01,157,12,157,151,0.9617834394904459,0.10161166666666688,0.07067452972399149,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,profile,ge_0.02Ah,0.02,151,12,151,147,0.9735099337748344,0.1073453333333334,0.07260825938189847,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,profile,ge_0.05Ah,0.05,130,12,130,130,1.0,0.12729466666666633,0.08008033974358973,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,profile,ge_0Ah,0.0,164,12,164,155,0.9451219512195121,0.09678883333333332,0.06812563719512194,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0.005Ah,0.005,1375,110,1375,1280,0.9309090909090909,0.07485699999999973,0.0515783892121212,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0.01Ah,0.01,1263,106,1263,1181,0.9350752177355502,0.0870649999999995,0.055670396014779605,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0.02Ah,0.02,1072,102,1072,1009,0.941231343283582,0.10837399999999997,0.06453032944651739,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0.05Ah,0.05,827,101,827,790,0.9552599758162031,0.13545866666666662,0.07958020898831113,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0Ah,0.0,1522,111,1522,1389,0.9126149802890933,0.059783166666667054,0.047141885567236086,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.005Ah,0.005,981,70,981,945,0.963302752293578,0.07786766666666711,0.04100868875297315,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.01Ah,0.01,953,68,953,919,0.9643231899265478,0.0797116666666664,0.04209960090940887,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.02Ah,0.02,911,67,911,881,0.9670691547749726,0.0818936666666672,0.043835603000365896,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.05Ah,0.05,678,62,678,657,0.9690265486725663,0.12219866666666657,0.05666995575221238,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0Ah,0.0,1016,70,1016,970,0.9547244094488189,0.07470083333333344,0.039685485892388433,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,all,ge_0.005Ah,0.005,2688,226,2688,2248,0.8363095238095238,0.08131066666666675,0.07460525675593022,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,all,ge_0.01Ah,0.01,2545,220,2545,2191,0.8609037328094302,0.0880673333333335,0.07678033597533383,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,all,ge_0.02Ah,0.02,2303,215,2303,2094,0.9092488059053409,0.10137166666666664,0.08149195229111457,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,all,ge_0.05Ah,0.05,1790,208,1790,1692,0.9452513966480447,0.1348153333333335,0.09591971340430146,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,all,ge_0Ah,0.0,2874,227,2874,2332,0.8114126652748782,0.07430466666666646,0.071310996170139,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,charge_c_rate,ge_0.005Ah,0.005,172,34,172,171,0.9941860465116279,0.2020158333333335,0.18685411363233112,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,charge_c_rate,ge_0.01Ah,0.01,172,34,172,171,0.9941860465116279,0.2020158333333335,0.18685411363233112,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,charge_c_rate,ge_0.02Ah,0.02,169,34,169,168,0.9940828402366864,0.20661983333333334,0.18651153686641178,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,charge_c_rate,ge_0.05Ah,0.05,155,33,155,155,1.0,0.23864333333333398,0.18407990436405716,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,charge_c_rate,ge_0Ah,0.0,172,34,172,171,0.9941860465116279,0.2020158333333335,0.18685411363233112,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,profile,ge_0.005Ah,0.005,160,12,160,153,0.95625,0.0981236666666665,0.06944705176626878,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,profile,ge_0.01Ah,0.01,157,12,157,151,0.9617834394904459,0.10161166666666688,0.07049149089246526,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,profile,ge_0.02Ah,0.02,151,12,151,147,0.9735099337748344,0.1073453333333334,0.07232393413292533,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,profile,ge_0.05Ah,0.05,130,12,130,129,0.9923076923076923,0.12729466666666633,0.07970977129345828,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,profile,ge_0Ah,0.0,164,12,164,156,0.9512195121951219,0.09678883333333332,0.06797303595429742,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.005Ah,0.005,1375,110,1375,1001,0.728,0.07485699999999973,0.07729018816533971,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.01Ah,0.01,1263,106,1263,968,0.7664291369754552,0.0870649999999995,0.08060422605758215,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.02Ah,0.02,1072,102,1072,915,0.8535447761194029,0.10837399999999997,0.0887361006067574,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.05Ah,0.05,827,101,827,768,0.9286577992744861,0.13545866666666662,0.10299723450858171,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,temperature,ge_0Ah,0.0,1522,111,1522,1061,0.6971090670170828,0.059783166666667054,0.07260704198887089,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,ge_0.005Ah,0.005,981,70,981,923,0.9408766564729868,0.07786766666666711,0.05200253374641627,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,ge_0.01Ah,0.01,953,68,953,901,0.9454354669464848,0.0797116666666664,0.0528822097918367,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,ge_0.02Ah,0.02,911,67,911,864,0.9484083424807903,0.0818936666666672,0.05500494236168783,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,ge_0.05Ah,0.05,678,62,678,640,0.943952802359882,0.12219866666666657,0.07024029293587625,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,ge_0Ah,0.0,1016,70,1016,944,0.9291338582677166,0.07470083333333344,0.05034783429591758,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.005Ah,0.005,2688,226,2650,2239,0.8449056603773585,0.08131066666666675,0.09036984448058909,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.01Ah,0.01,2545,220,2516,2187,0.8692368839427663,0.0880673333333335,0.09379285707699958,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.02Ah,0.02,2303,215,2283,2087,0.9141480508103372,0.10137166666666664,0.10072748430597189,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.05Ah,0.05,1790,208,1787,1681,0.9406827084499161,0.1348153333333335,0.11988433899016684,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0Ah,0.0,2874,227,2818,2309,0.819375443577005,0.07430466666666646,0.08572833894938717,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,ge_0.005Ah,0.005,172,34,170,162,0.9529411764705882,0.2020158333333335,0.17124370363918073,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,ge_0.01Ah,0.01,172,34,170,162,0.9529411764705882,0.2020158333333335,0.17124370363918073,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,ge_0.02Ah,0.02,169,34,167,161,0.9640718562874252,0.20661983333333334,0.1732008305598838,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,ge_0.05Ah,0.05,155,33,154,150,0.974025974025974,0.23864333333333398,0.17809743778896056,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,ge_0Ah,0.0,172,34,170,162,0.9529411764705882,0.2020158333333335,0.17124370363918073,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.005Ah,0.005,160,12,160,145,0.90625,0.0981236666666665,0.0862261020874587,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.01Ah,0.01,157,12,157,143,0.910828025477707,0.10161166666666688,0.08739342180922377,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.02Ah,0.02,151,12,151,139,0.9205298013245033,0.1073453333333334,0.0899731548958849,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.05Ah,0.05,130,12,130,124,0.9538461538461539,0.12729466666666633,0.09682899921484052,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0Ah,0.0,164,12,164,147,0.8963414634146342,0.09678883333333332,0.08442967761834771,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.005Ah,0.005,1375,110,1375,1045,0.76,0.07485699999999973,0.08267353545344164,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.01Ah,0.01,1263,106,1263,1010,0.7996832937450514,0.0870649999999995,0.08706082060383842,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.02Ah,0.02,1072,102,1072,942,0.878731343283582,0.10837399999999997,0.09702085326179151,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.05Ah,0.05,827,101,827,768,0.9286577992744861,0.13545866666666662,0.11545377728267478,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0Ah,0.0,1522,111,1522,1104,0.7253613666228647,0.059783166666667054,0.0768618294500832,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.005Ah,0.005,981,70,945,887,0.9386243386243386,0.07786766666666711,0.08765335102488148,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.01Ah,0.01,953,68,926,872,0.9416846652267818,0.0797116666666664,0.08979047281041845,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.02Ah,0.02,911,67,893,845,0.9462486002239642,0.0818936666666672,0.09342717333272646,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.05Ah,0.05,678,62,676,639,0.9452662721893491,0.12219866666666657,0.11640091478526321,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0Ah,0.0,1016,70,962,896,0.9313929313929314,0.07470083333333344,0.08474326531709052,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,ge_0.005Ah,0.005,2479,188,2479,2303,0.9290036304961679,0.08276999999999957,0.08156641918784456,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,ge_0.01Ah,0.01,2359,183,2359,2200,0.9325985587113184,0.08928099999999972,0.08535617613395506,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,ge_0.02Ah,0.02,2145,178,2145,2011,0.9375291375291376,0.10284466666666647,0.09311020489510491,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,ge_0.05Ah,0.05,1686,173,1686,1597,0.9472123368920522,0.13257516666666702,0.11342192121391853,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,ge_0Ah,0.0,2647,189,2647,2428,0.9172648281072913,0.07650766666666708,0.07668443395038409,prospective_supported_contrast_diagnostic
