run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.198447533363063,0.188998524400532,0.009449008962531008,0.3565576710691419,0.3516956381313556,0.004862032937786254
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.188998524400532,0.18663839603992058,0.0023601283606114187,0.3516956381313556,0.34940756094523706,0.0022880771861185645
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.18663839603992058,0.19213676853764297,-0.0054983724977223924,0.34940756094523706,0.34355061918733754,0.005856941757899525
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F3_state_nominal,F4_state_log_age_scalar,0.06643070367530725,0.06854550716594068,-0.002114803490633435,0.32968370869447844,0.3440406773784748,-0.014356968683996385
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.06854550716594068,0.05826279233918073,0.01028271482675995,0.3440406773784748,0.24004675373479883,0.10399392364367599
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F5_log_age_histograms,F6_coupled_stress,0.05826279233918073,0.06083310101139637,-0.0025703086722156376,0.24004675373479883,0.2573654535187437,-0.017318699783944846
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F6_coupled_stress,F7_c_rate_focused,0.06083310101139637,0.06756616506522897,-0.006733064053832602,0.2573654535187437,0.31995507402218143,-0.06258962050343775
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.0903803376528512,0.08862129611451142,0.0017590415383397784,0.38760354390406077,0.36417150243613733,0.023432041467923437
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.08862129611451142,0.09206861844015371,-0.0034473223256422936,0.36417150243613733,0.33974075515984514,0.024430747276292186
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.09206861844015371,0.0888726714927494,0.003195946947404313,0.33974075515984514,0.30853849492958024,0.0312022602302649
