auprc,auroc,brier,calibration_intercept,calibration_method,calibration_slope,calibration_status,ece_10_bin,ece_10_bin_equal_freq,fallback_reason,heldout_fold,label_policy,log_loss,n_calibration,n_fit,n_test,split_name,target,test_negative_count,test_positive_count
0.8780454139300156,0.9331141661685595,0.1060294872316864,0.5482576355151338,C2_isotonic,0.03895352484021463,calibrated,0.09383681654665577,0.07908162889078366,,3,verified_only,0.40762202555184074,511,1578,344,condition_fold,event_within_3_checkups,239,105
0.6940921665612912,0.9810327949094468,0.025774123679846262,0.4659940867705141,C0_raw_hgb_w2,0.06090367499735414,raw,0.02482918557677238,0.008808246010441695,,4,all_rows,0.09114273731134391,868,2242,717,condition_fold,event_within_1_checkup,681,36
0.6940921665612912,0.9810327949094468,0.024262208222000863,0.5195849475924026,C1_platt_logistic,0.11173413557111257,calibrated,0.02128671790150718,0.017123475076978513,,4,all_rows,0.08347760964316878,868,2242,717,condition_fold,event_within_1_checkup,681,36
0.7258769500130836,0.9781775167237722,0.0265748132481073,0.3068832501583452,C2_isotonic,0.04785294574920273,calibrated,0.01709701861374169,0.0180268187067217,,4,all_rows,0.08817089895288775,868,2242,717,condition_fold,event_within_1_checkup,681,36
0.9192991929925264,0.9919709919709919,0.02423290379601295,0.4849670408507839,C0_raw_hgb_w2,0.07122972139522463,raw,0.03249217693023474,0.020480379970007387,,4,verified_only,0.07580531382729915,542,1426,465,condition_fold,event_within_1_checkup,429,36
0.9192991929925264,0.9919709919709919,0.022707019779138003,0.38558331641560517,C1_platt_logistic,0.07555870561039696,calibrated,0.03716369916636841,0.027812270103894796,,4,verified_only,0.08258304959001266,542,1426,465,condition_fold,event_within_1_checkup,429,36
0.8680809006275038,0.985949235949236,0.03567594413458466,0.33292336119275745,C2_isotonic,0.02519228682549669,calibrated,0.042929477056667095,0.04292942544376389,,4,verified_only,0.1109917640168192,542,1426,465,condition_fold,event_within_1_checkup,429,36
0.8258834508926753,0.97692721791559,0.03541304999112099,0.4612412972748875,C0_raw_hgb_w2,0.06720213373064186,raw,0.022484155974439465,0.011114522673302932,,4,all_rows,0.11410438445688231,829,2281,717,condition_fold,event_within_2_checkups,645,72
0.8258834508926753,0.97692721791559,0.03820107429062236,0.42840351363287377,C1_platt_logistic,0.07283798376782458,calibrated,0.03064230648539475,0.02565575883096973,,4,all_rows,0.1218582995502973,829,2281,717,condition_fold,event_within_2_checkups,645,72
0.8261117540023177,0.976894918173988,0.03853699618266462,0.3753341528655435,C2_isotonic,0.028229582936525978,calibrated,0.027964480861851562,0.02213919273287409,,4,all_rows,0.1652115439362685,829,2281,717,condition_fold,event_within_2_checkups,645,72
0.8094450328030445,0.9500636132315522,0.06600253222461011,0.4674966363787418,C0_raw_hgb_w2,0.07590375004830839,raw,0.03881913711906804,0.03743574824161397,,4,verified_only,0.20269986233617168,385,1583,465,condition_fold,event_within_2_checkups,393,72
0.8094450328030445,0.9500636132315522,0.06281653691567335,0.47053912559060707,C1_platt_logistic,0.11333709904279962,calibrated,0.05712609429316405,0.025850045702874313,,4,verified_only,0.19800897432960993,385,1583,465,condition_fold,event_within_2_checkups,393,72
0.8288313868420103,0.9435432569974554,0.06353636919683327,0.31987625524327806,C2_isotonic,0.02788429905048389,calibrated,0.05081791707540788,0.028716573380926393,,4,verified_only,0.19970774466207586,385,1583,465,condition_fold,event_within_2_checkups,393,72
0.7151968637131735,0.9623255205779477,0.05838579415096787,0.4485084971777672,C0_raw_hgb_w2,0.06747321413859995,raw,0.0398409748185634,0.03537829959965715,,4,all_rows,0.19693845577910635,854,2256,717,condition_fold,event_within_3_checkups,618,99
0.7151968637131735,0.9623255205779477,0.054876319039208456,0.5332611008576286,C1_platt_logistic,0.11415374799826795,calibrated,0.021316064354432555,0.021084885564044357,,4,all_rows,0.17358565350055835,854,2256,717,condition_fold,event_within_3_checkups,618,99
0.8110133782253774,0.963020169330849,0.05254631601727672,0.500762942123377,C2_isotonic,0.03677111709598485,calibrated,0.012420361129727784,0.008765284902151192,,4,all_rows,0.15800201060209418,854,2256,717,condition_fold,event_within_3_checkups,618,99
0.7955640123741808,0.9288513550808633,0.13116340208193156,0.3798153396348173,C0_raw_hgb_w2,0.0671824530411505,raw,0.12233675342583675,0.12196384943489047,,4,verified_only,0.40579916764980645,563,1405,465,condition_fold,event_within_3_checkups,366,99
0.7955640123741808,0.9288513550808633,0.09280949932443217,0.48445733617730397,C1_platt_logistic,0.09957318750567343,calibrated,0.05999141411092469,0.054415856003313834,,4,verified_only,0.28196526266384586,563,1405,465,condition_fold,event_within_3_checkups,366,99
0.7846644534804005,0.9249599823370315,0.09155078996342755,0.4506546860849606,C2_isotonic,0.033806510514845345,calibrated,0.0514655116962722,0.051380325844851346,,4,verified_only,0.2694150939140465,563,1405,465,condition_fold,event_within_3_checkups,366,99
0.83052530536243,0.9779751804904016,0.021483428060360292,0.5893910808333661,C0_raw_hgb_w2,0.07557421809762885,raw,0.019842928716455408,0.019343140145161877,,1,all_rows,0.10402727913560994,826,2259,742,temperature_holdout_fold,event_within_1_checkup,699,43
0.83052530536243,0.9779751804904016,0.021330065977687288,0.5837560656067173,C1_platt_logistic,0.08433852843275859,calibrated,0.01962604399322787,0.018675432449220195,,1,all_rows,0.09581605936576514,826,2259,742,temperature_holdout_fold,event_within_1_checkup,699,43
0.7770525866226418,0.8987257543999734,0.020874609788998744,0.48028218645497855,C2_isotonic,0.03421206784413609,calibrated,0.017087322663669864,0.015401751825274413,,1,all_rows,0.18174716277700062,826,2259,742,temperature_holdout_fold,event_within_1_checkup,699,43
0.8012045685809299,0.9605102106551568,0.04575406209827233,0.5798697789911217,C0_raw_hgb_w2,0.07782546863266185,raw,0.044908076964556426,0.0314808390738797,,1,verified_only,0.2108564879731974,617,1412,404,temperature_holdout_fold,event_within_1_checkup,361,43
0.8012045685809299,0.9605102106551568,0.046472559900735705,0.6640321180612204,C1_platt_logistic,0.12947026320507185,calibrated,0.03667761282458567,0.04338782514081846,,1,verified_only,0.17724003141116157,617,1412,404,temperature_holdout_fold,event_within_1_checkup,361,43
0.7779551411144577,0.9486890420666109,0.05042002141215742,0.32425501320208683,C2_isotonic,0.026854704985897065,calibrated,0.042941512753823664,0.030614241719446465,,1,verified_only,0.23085593602539237,617,1412,404,temperature_holdout_fold,event_within_1_checkup,361,43
0.8965281137375943,0.9850131168462848,0.03994303238266332,0.6063882476133211,C0_raw_hgb_w2,0.08417107264714938,raw,0.035757644355459625,0.02743190461407998,,1,all_rows,0.14386437589182707,891,2194,742,temperature_holdout_fold,event_within_2_checkups,656,86
0.8965281137375943,0.9850131168462848,0.038131388984446575,0.6359348000295911,C1_platt_logistic,0.11782743511027746,calibrated,0.0326822577842923,0.03282878390029758,,1,all_rows,0.12852654334752325,891,2194,742,temperature_holdout_fold,event_within_2_checkups,656,86
0.8714868646630933,0.960091108905275,0.034152417654434476,0.6838834452752451,C2_isotonic,0.04904707732645132,calibrated,0.026131123082256458,0.0259504420912334,,1,all_rows,0.17603973265333467,891,2194,742,temperature_holdout_fold,event_within_2_checkups,656,86
0.9106762159913842,0.9706742723416704,0.06806076707521874,0.6398706679736476,C0_raw_hgb_w2,0.09511453189281509,raw,0.06460779506449783,0.061005702054730666,,1,verified_only,0.24081403869617835,547,1482,404,temperature_holdout_fold,event_within_2_checkups,318,86
0.9106762159913842,0.9706742723416704,0.06468075097481961,0.6358522919239697,C1_platt_logistic,0.12137978786055123,calibrated,0.05770791982841435,0.059494508789311396,,1,verified_only,0.21351660265079417,547,1482,404,temperature_holdout_fold,event_within_2_checkups,318,86
0.8937322459843848,0.9555726195699868,0.06809988207443433,0.34521324055129554,C2_isotonic,0.0540021713164641,calibrated,0.06134147890633318,0.06459632338082437,,1,verified_only,0.2660484168900464,547,1482,404,temperature_holdout_fold,event_within_2_checkups,318,86
0.8119859936249814,0.9772364217252396,0.05390582379988776,0.5696926561076504,C0_raw_hgb_w2,0.07955437712209351,raw,0.04869600195248762,0.045298551689051045,,1,all_rows,0.20659224945035198,803,2282,742,temperature_holdout_fold,event_within_3_checkups,626,116
0.8119859936249814,0.9772364217252396,0.051942164932639805,0.6136661188819594,C1_platt_logistic,0.1363661929002864,calibrated,0.03544160588684948,0.04378041489088453,,1,all_rows,0.1697858727379659,803,2282,742,temperature_holdout_fold,event_within_3_checkups,626,116
