run_scope,model_level,feature_group,target,split_name,fold_count,condition_mean_mae,condition_median_mae,worst_condition_mae,mean_mae,mean_rmse,test_rows
sensitivity_excluding_monotonicity,L1_ridge,P4_state_log_age_scalar,delta_pulse_1s_resistance,condition_fold,5,0.0010916449875858175,0.0007686789892881188,0.004246858674699353,0.0007523013323121252,0.0011918905062781556,2716
sensitivity_excluding_monotonicity,L1_ridge,P4_state_log_age_scalar,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0052247321297060854,0.004259620490294531,0.008894240646390873,0.004393848823891621,0.004662526058868524,510
sensitivity_excluding_monotonicity,L1_ridge,P4_state_log_age_scalar,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0011110402332050453,0.0008331452056011623,0.004179812605446597,0.0007407616038623652,0.0012376254844372282,1224
sensitivity_excluding_monotonicity,L1_ridge,P4_state_log_age_scalar,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0016682252865322029,0.0013516038694821222,0.007221178251387379,0.0015203305058281962,0.001990824472078072,2716
sensitivity_excluding_monotonicity,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0056110812171668726,0.005348909284891219,0.008195736354631925,0.005812165883242548,0.006205323481612338,98
sensitivity_excluding_monotonicity,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,condition_fold,5,0.0010819217765848676,0.0007984867181169954,0.004266306293560679,0.0007478885929135384,0.001187657256225658,2716
sensitivity_excluding_monotonicity,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,profile_holdout_fold,1,0.008152822205433233,0.007196112774522617,0.011118879322042667,0.007431769619299889,0.007624267106173141,510
sensitivity_excluding_monotonicity,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0010782316263627093,0.00085978650797178,0.004356010089701928,0.0007368048171177796,0.0012227872778222287,1224
sensitivity_excluding_monotonicity,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0024875885858847966,0.0016127552494351511,0.008023131351770836,0.0025283996091345555,0.003230414658507787,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0029848593717974807,0.002531376870872426,0.006416926980862513,0.0022443358368085396,0.003657755286047015,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,condition_fold,5,0.0014249546777796904,0.0008768148507036213,0.006281691077995574,0.0008488709010294216,0.0014807272168048174,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0011345431478791326,0.0008758392038483258,0.003327292963696148,0.0008824704146523686,0.0013198969630716702,510
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0015680615027236443,0.0012421681017779366,0.006494698859969376,0.0009040272459190764,0.00162264726240214,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0013832276097030503,0.00105730960735262,0.006231009835102798,0.0009213689577592176,0.0014782931936875245,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.002446075952559321,0.0015284331865612869,0.005072958512912345,0.001865217269610728,0.0030507238049571734,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,condition_fold,5,0.0011551714489912994,0.0007902633641968396,0.004634964972890465,0.0007611500129301955,0.0012743912392238661,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0009766322376929574,0.0008418223617675559,0.0021280874375764684,0.0008157156606638906,0.0011839156222510341,510
