model_level,feature_group,target,split_name,heldout_fold,primary_mae,sensitivity_mae,primary_minus_sensitivity_mae,primary_condition_mean_mae,sensitivity_condition_mean_mae,primary_minus_sensitivity_condition_mean_mae
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,voltage_window_holdout_fold,1,0.08888646212283947,0.09217924053165645,-0.0032927784088169765,0.11559024283770837,0.12039787566614736,-0.00480763282843899
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,voltage_window_holdout_fold,2,0.06063217391217949,0.07201310587166641,-0.011380931959486924,0.10014167600851794,0.1096626233126073,-0.009520947304089367
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,voltage_window_holdout_fold,3,0.03625828242068469,0.0505368745007754,-0.014278592080090712,0.03625726505443169,0.05310102978050021,-0.016843764726068515
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,c_rate_holdout_fold,1,0.08401001913449122,0.08792711467510565,-0.0039170955406144375,0.10391177680572156,0.09889666949013792,0.005015107315583633
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,condition_fold,0,0.02628420163749828,0.025929544633221047,0.0003546570042772326,0.039993579611489846,0.04424018985219115,-0.004246610240701304
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,condition_fold,1,0.021799187577925715,0.02206121544793193,-0.0002620278700062144,0.0429741511081057,0.04325848346243015,-0.00028433235432445
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,condition_fold,2,0.022530074907198213,0.022151553330846955,0.0003785215763512581,0.034539179050388266,0.03650735076306951,-0.001968171712681245
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,condition_fold,3,0.0394511926817483,0.040430222599643545,-0.0009790299178952452,0.06232963656555809,0.06573496728572155,-0.0034053307201634617
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,condition_fold,4,0.02611799047523438,0.02980781309056627,-0.0036898226153318885,0.04441586092426538,0.047996772109788775,-0.0035809111855233944
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,profile_holdout_fold,1,0.09454162418032441,0.11416158902551472,-0.01961996484519031,0.10352951606176007,0.11947755104466788,-0.01594803498290781
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,temperature_holdout_fold,1,0.027999238915923312,0.034658888966429664,-0.006659650050506352,0.059046132457654076,0.06629770070572824,-0.007251568248074165
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,temperature_holdout_fold,2,0.029703800358182892,0.030903734580362184,-0.001199934222179292,0.041458841824608406,0.04692224864251454,-0.005463406817906136
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,voltage_window_holdout_fold,1,0.07569013877171729,0.07505131529076596,0.000638823480951331,0.08860012475218558,0.10033575464739553,-0.011735629895209945
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,voltage_window_holdout_fold,2,0.08449855462152484,0.08920659220692212,-0.0047080375853972845,0.10950238707026987,0.11994239303248311,-0.010440005962213242
L2_hist_gradient_boosting,C_P2_log_age_pulse,delta_capacity_Ah,voltage_window_holdout_fold,3,0.014387811954700439,0.02025555821904839,-0.005867746264347952,0.014502441505110078,0.020446812803694342,-0.005944371298584264
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,c_rate_holdout_fold,1,0.08397543928360174,0.10229469702534091,-0.018319257741739176,0.12021268749525883,0.13846171725321726,-0.018249029757958432
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,condition_fold,0,0.03153900414794766,0.031920198282171144,-0.00038119413422348786,0.04560731607800193,0.046956800848689036,-0.0013494847706871024
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,condition_fold,1,0.022395563487267598,0.022061839228939804,0.0003337242583277937,0.04047640982305507,0.035733362352740515,0.004743047470314558
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,condition_fold,2,0.03206136731678178,0.03048629713562493,0.0015750701811568513,0.04467862219398252,0.04865689388797912,-0.003978271693996602
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,condition_fold,3,0.04488095926129804,0.047438613678771425,-0.0025576544174733887,0.08134833288206256,0.08955168160523938,-0.008203348723176823
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,condition_fold,4,0.028312342922541443,0.026449268222566696,0.0018630746999747476,0.06266076811657371,0.05384610056052519,0.008814667556048525
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,profile_holdout_fold,1,0.07659084015862797,0.09161363862036298,-0.015022798461735015,0.0955580589863424,0.11284366832933311,-0.017285609342990713
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,temperature_holdout_fold,1,0.030078677948274575,0.03706227769626338,-0.006983599747988803,0.0707931442627299,0.08025804133539047,-0.009464897072660572
