comparison,target,split_name,heldout_fold,reference_model_level,reference_feature_group,candidate_model_level,candidate_feature_group,reference_condition_mean_mae,candidate_condition_mean_mae,gain,test_rows,test_parameter_sets
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.11893737782633,0.13489931896311905,-0.015961941136789046,1130,28
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.09027377100738931,0.1406764011973302,-0.05040263018994087,1130,28
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.11893737782633,0.152967651113945,-0.034030273287615,1130,28
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.09027377100738931,0.12253834114036806,-0.032264570132978745,1130,28
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.10728598598930565,0.23478997872297236,-0.1275039927336667,1371,32
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.10804112905855977,0.2015103105955565,-0.09346918153699672,1371,32
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.10728598598930565,0.1746914969882776,-0.06740551099897195,1371,32
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.10804112905855977,0.15781826620215042,-0.04977713714359065,1371,32
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.10728598598930565,0.16062947053980056,-0.05334348455049491,1371,32
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.10804112905855977,0.16130486118867723,-0.05326373213011747,1371,32
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.10728598598930565,0.223363625602847,-0.11607763961354135,1371,32
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.10804112905855977,0.1364284400476227,-0.028387310989062928,1371,32
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.0579459830588469,0.3979148460296447,-0.3399688629707978,1326,16
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.028977479772394666,0.33303707958627626,-0.3040595998138816,1326,16
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.0579459830588469,0.14253231694476245,-0.08458633388591555,1326,16
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.028977479772394666,0.07808744504024313,-0.04910996526784847,1326,16
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.0579459830588469,0.22988861847035091,-0.171942635411504,1326,16
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.028977479772394666,0.1577479577087071,-0.1287704779363124,1326,16
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.0579459830588469,0.2021084647651854,-0.1441624817063385,1326,16
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.028977479772394666,0.09323890358996278,-0.06426142381756812,1326,16
